mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
2.29,1.098,0.723,2.093,5.136,1.846,0.001,887.493768117318,106.060576447715,16903.4269155035,0.9964,LTDU,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,810,472,Long-tailed Duck,Harelde kakawi
-0.02,0.068,-0.16,-0.018,0.111,-0.016,0,-1.98013266932447,-14.7856211033789,11.7394906854458,0.6249,BUFF,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,820,473,Bufflehead,Petit Garrot
0.025,0.214,-0.441,0.03,0.443,0.034,0,2.53151205244289,-35.6607293427044,55.7372334341779,0.5666,COGO,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,830,474,Common Goldeneye,Garrot à oeil d'or
-0.055,0.106,-0.258,-0.059,0.176,-0.064,0,-5.35148520465162,-22.7404767893072,19.243805865067,0.7291,HOME,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,870,482,Hooded Merganser,Harle couronné
0.085,0.14,-0.173,0.077,0.401,0.069,0,8.87170666983987,-15.8862385155377,49.331726849996,0.7511,COME,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,880,489,Common Merganser,Grand Harle
-0.045,0.078,-0.21,-0.043,0.108,-0.04,0,-4.40025181669,-18.9415754029813,11.4047745386468,0.7295,COME,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,880,489,Common Merganser,Grand Harle
0.179,0.172,-0.141,0.17,0.556,0.156,0,19.6020744167884,-13.1510688302332,74.3683797019738,0.8784,RBME,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
0.118,0.081,-0.066,0.124,0.267,0.131,0,12.5244111367342,-6.38691357083812,30.6040446330654,0.9257,RBME,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
-0.044,0.094,-0.233,-0.046,0.157,-0.047,0,-4.30460425269533,-20.7846426475686,16.9995613900914,0.7244,COLO,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
0.023,0.012,-0.001,0.023,0.045,0.023,0,2.32665395472176,-0.0999500166624978,4.60278599087169,0.9723,DCCO,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.021,0.018,-0.015,0.021,0.058,0.021,0,2.12220516375285,-1.48880603969374,5.97149957102876,0.8744,DCCO,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
-0.013,0.074,-0.159,-0.015,0.145,-0.016,0,-1.29158649797124,-14.7003641030868,15.6039570268022,0.6008,GBHE,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,L,2550,4186,Great Blue Heron,Grand Héron
0.163,0.1,-0.032,0.16,0.379,0.156,0,17.7036689688467,-3.14934179208024,46.0823035743432,0.9549,GREG,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,2580,4207,Great Egret,Grande Aigrette
-0.057,0.02,-0.097,-0.057,-0.018,-0.057,0,-5.54059306334767,-9.24439938667273,-1.78389676416992,0.9983,BCNH,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,2720,4275,Black-crowned Night-Heron,Bihoreau gris
-0.038,0.07,-0.175,-0.04,0.113,-0.042,0,-3.72870591088005,-16.0542979230793,11.9631932948586,0.7424,BCNH,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,2720,4275,Black-crowned Night-Heron,Bihoreau gris
0.087,0.078,-0.084,0.09,0.236,0.093,0,9.08966797182778,-8.05687439048753,26.617431016688,0.8973,KILL,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
0.011,0.097,-0.192,0.013,0.198,0.017,0,1.10607224447195,-17.4693131508318,21.8962393821643,0.5563,KILL,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,L,4210,3180,Killdeer,Pluvier kildir
0.164,0.036,0.092,0.164,0.237,0.165,0,17.8214315092722,9.63648220808169,26.7441117775284,0.9996,SPSA,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,L,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.092,0.087,-0.194,-0.105,0.172,-0.091,54.133,-8.78948504549096,-17.6342095731423,18.7677833213906,0.9697,SPSA,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,L,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.022,0.011,0,0.022,0.044,0.022,0,2.22437844704382,0,4.49823548884438,0.9774,RBGU,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.015,0.014,-0.013,0.014,0.046,0.014,11.282,1.51130646157189,-1.29158649797124,4.70744109569372,0.869,RBGU,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.037,0.039,0.004,0.036,0.315,0.042,47.24,3.76930208381572,0.400801067734191,37.0259310956997,0.9999,HERG,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
-0.04,7.284,-2.184,-0.956,0.42,-0.856,0.015,-3.92105608476768,-88.7409732354438,52.1961555618634,0.9486,HERG,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.076,0.019,0.04,0.076,0.113,0.076,0,7.89625741572839,4.08107741923882,11.9631932948586,1,CATE,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
0.069,0.021,0.025,0.07,0.11,0.07,2.514,7.14362091483463,2.53151205244289,11.6278070458871,0.9949,CATE,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,5500,3659,Caspian Tern,Sterne caspienne
-0.009,0.038,-0.194,-0.003,0.027,-0.003,0,-0.895962122711635,-17.6342095731423,2.73678027634894,0.5867,COTE,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,5570,3672,Common Tern,Sterne pierregarin
-0.082,0.082,-0.248,-0.081,0.085,-0.081,0,-7.87280413036513,-21.9640056721966,8.87170666983987,0.8513,CHSW,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,8040,2034,Chimney Swift,Martinet ramoneur
0.066,0.022,0.022,0.066,0.11,0.066,0,6.82267171659934,2.22437844704382,11.6278070458871,0.997,BEKI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
-0.141,0.079,-0.297,-0.142,0.026,-0.145,0,-13.1510688302332,-25.695598763806,2.6340948473442,0.9598,BEKI,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
0.136,0.059,0.026,0.133,0.268,0.129,0,14.5681893594862,2.6340948473442,30.7347140014936,0.9881,YBSA,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.179,0.052,0.076,0.179,0.285,0.179,0,19.6020744167884,7.89625741572839,32.9762028121474,0.9978,DOWO,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,L,10290,6179,Downy Woodpecker,Pic mineur
0.262,0.069,0.133,0.258,0.414,0.252,0,29.9526542429382,14.2249998330894,51.2857126884394,0.999,DOWO,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,L,10290,6179,Downy Woodpecker,Pic mineur
-0.015,0.047,-0.11,-0.015,0.08,-0.015,0,-1.48880603969374,-10.4165864703472,8.32870676749586,0.6411,NOFL,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
0.074,0.018,0.039,0.074,0.11,0.074,0,7.68068054962199,3.97704836501578,11.6278070458871,1,NOFL,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
0.113,0.049,0.017,0.112,0.216,0.111,0,11.9631932948586,1.71453223252407,24.1102379000672,0.9874,EAWP,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
0.019,0.064,-0.118,0.021,0.14,0.023,0,1.91816486174081,-11.1303947385383,15.0273798857227,0.6491,EAWP,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
0.246,0.033,0.184,0.246,0.312,0.245,0,27.8899573541738,20.2015823096301,36.615469302948,1,YBFL,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
0.057,0.026,0.006,0.057,0.109,0.057,0,5.86558103955002,0.601803605406492,11.5162350341448,0.9847,YBFL,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
0.117,0.065,0.006,0.11,0.269,0.099,0,12.4119429690537,0.601803605406492,30.8655141046467,0.9795,TRFL,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,ML,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.079,0.024,0.037,0.077,0.135,0.075,0,8.22043220703148,3.76930208381572,14.4536784351315,0.9994,TRFL,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.257,0.028,0.204,0.256,0.316,0.255,0,29.3045126759354,22.6298153456211,37.1630255626043,1,LEFL,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.025,0.02,-0.013,0.025,0.062,0.025,0,2.53151205244289,-1.29158649797124,6.39623447280337,0.9084,LEFL,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.171,0.055,0.066,0.169,0.292,0.166,0,18.6490749021712,6.82267171659934,33.9103017639294,0.9977,EAPH,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,12300,8953,Eastern Phoebe,Moucherolle phébi
0.143,0.032,0.082,0.143,0.206,0.143,0,15.372980166601,8.5455809829549,22.8753203995312,1,EAPH,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,MX,12300,8953,Eastern Phoebe,Moucherolle phébi
0.035,0.018,0,0.034,0.072,0.034,0,3.56197087996233,0,7.46553440638136,0.9759,EAKI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,L,12720,9184,Eastern Kingbird,Tyran tritri
0.061,0.012,0.038,0.061,0.084,0.061,0,6.28989141871952,3.87312328784977,8.76288938088261,1,EAKI,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,L,12720,9184,Eastern Kingbird,Tyran tritri
0.222,0.027,0.17,0.222,0.274,0.221,0,24.8571377864284,18.5304851320365,31.5214802238724,1,SOVI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0.189,0.032,0.127,0.189,0.255,0.188,0,20.8040952482902,13.5417017781486,29.046162087289,1,WAVI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,ML,13460,9925,Warbling Vireo,Viréo mélodieux
0.071,0.03,0.008,0.072,0.129,0.073,0,7.35812258683575,0.803208550427348,13.7690124165732,0.9806,WAVI,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,L,13460,9925,Warbling Vireo,Viréo mélodieux
0.162,0.076,0.012,0.161,0.319,0.16,0,17.5860241321,1.20722888660778,37.5751324906039,0.9828,PHVI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,13480,9924,Philadelphia Vireo,Viréo de Philadelphie
0.134,0.023,0.09,0.134,0.179,0.134,0,14.3392819644647,9.41742837052104,19.6020744167884,1,REVI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.07,0.023,0.024,0.07,0.116,0.069,0,7.25081812542165,2.42903178906215,12.2995872133255,0.9985,REVI,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.152,0.091,-0.019,0.148,0.351,0.143,0,16.4160236432112,-1.8820637757194,42.0487325912195,0.9618,BLJA,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
-0.181,0.122,-0.479,-0.166,0.023,-0.147,0,-16.556464130421,-38.0597515307201,2.32665395472176,0.9607,BLJA,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,I,13640,10862,Blue Jay,Geai bleu
0.108,0.036,0.025,0.111,0.174,0.115,0,11.4047745386468,2.53151205244289,19.0055565820363,0.9886,TRES,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,L,14120,11959,Tree Swallow,Hirondelle bicolore
0.04,0.023,-0.005,0.04,0.085,0.04,0,4.08107741923882,-0.498752080731768,8.87170666983987,0.96,NRWS,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,14200,11935,Northern Rough-winged Swallow,Hirondelle à ailes hérissées
0.131,0.032,0.068,0.13,0.193,0.13,0,13.996778131199,7.03653084787743,21.288279351912,1,BARS,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,ML,14250,11995,Barn Swallow,Hirondelle rustique
0.188,0.055,0.065,0.191,0.292,0.195,0,20.6833515349605,6.71590243841926,33.9103017639294,0.9963,BARS,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,ML,14250,11995,Barn Swallow,Hirondelle rustique
0.112,0.097,-0.067,0.106,0.327,0.096,0,11.8512860645045,-6.48047986632234,38.6801477180302,0.895,BCCH,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
0.01,0.058,-0.107,0.01,0.128,0.009,0,1.00501670841679,-10.1474327009694,13.655300269706,0.5801,BCCH,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
0.122,0.109,-0.097,0.121,0.345,0.12,0,12.9754101780319,-9.24439938667273,41.1989919667659,0.8809,RBNU,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,I,14410,13237,Red-breasted Nuthatch,Sittelle à poitrine rousse
0.169,0.077,0.032,0.163,0.344,0.153,0,18.4120138923969,3.25175053051183,41.0578635507678,0.9897,BRCR,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,14450,13267,Brown Creeper,Grimpereau brun
0.115,0.061,-0.005,0.113,0.246,0.111,0,12.1873437571938,-0.498752080731768,27.8899573541738,0.9721,BRCR,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,MX,14450,13267,Brown Creeper,Grimpereau brun
-0.03,0.121,-0.266,-0.034,0.228,-0.038,0,-2.95544664514918,-23.3560872498981,25.6085325432344,0.6267,HOWR,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,ML,14780,13346,House Wren,Troglodyte familier
0.035,0.073,-0.127,0.04,0.172,0.046,0,3.56197087996233,-11.9266327402843,18.7677833213906,0.727,WIWR,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
0.049,0.057,-0.061,0.047,0.17,0.043,0,5.02203507400281,-5.91767602239903,18.5304851320365,0.8242,GCKI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
0.124,0.078,-0.022,0.12,0.295,0.115,0,13.2015870999175,-2.175976494879,34.3126358686277,0.9567,GCKI,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,MX,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
0.12,0.019,0.083,0.12,0.157,0.12,0,12.7496851579376,8.65418085482381,16.9995613900914,1,RCKI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
0.044,0.038,-0.037,0.045,0.119,0.046,0,4.49823548884438,-3.63238646509465,12.6369918288353,0.8992,RCKI,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
0.125,0.066,0.001,0.123,0.268,0.118,0,13.3148453066826,0.100050016670838,30.7347140014936,0.9755,BGGN,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,15100,13292,Blue-gray Gnatcatcher,Gobemoucheron gris-bleu
0.219,0.081,0.084,0.21,0.418,0.2,0,24.4831276687531,8.76288938088261,51.892067440224,0.9953,VEER,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,15550,13856,Veery,Grive fauve
-0.021,0.045,-0.115,-0.02,0.067,-0.019,0,-2.07810354305404,-10.8633856093169,6.92954781746002,0.6868,VEER,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,15550,13856,Veery,Grive fauve
0.135,0.082,-0.022,0.132,0.314,0.127,0,14.4536784351315,-2.175976494879,36.8889736547376,0.9598,GCTH,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,15560,13857,Gray-cheeked Thrush,Grive à joues grises
-0.051,0.056,-0.153,-0.055,0.076,-0.06,0,-4.9721329467573,-14.1870278188606,7.89625741572839,0.8496,GCTH,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,15560,13857,Gray-cheeked Thrush,Grive à joues grises
0.216,0.048,0.127,0.213,0.321,0.21,0,24.1102379000672,13.5417017781486,37.8505580893754,0.9999,SWTH,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.016,0.024,-0.032,0.016,0.063,0.016,0,1.61286854060949,-3.14934179208024,6.50268392313054,0.7409,SWTH,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.092,0.055,-0.005,0.088,0.218,0.082,0,9.63648220808169,-0.498752080731768,24.3587067619062,0.974,HETH,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,15590,13865,Hermit Thrush,Grive solitaire
0.026,0.02,-0.014,0.026,0.066,0.026,0,2.6340948473442,-1.39024557371381,6.82267171659934,0.9007,HETH,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,15590,13865,Hermit Thrush,Grive solitaire
0.013,0.059,-0.097,0.01,0.139,0.006,0,1.30848673598092,-9.24439938667273,14.9124100003605,0.5813,AMRO,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,M,15770,13974,American Robin,Merle d'Amérique
0.047,0.03,-0.018,0.048,0.104,0.049,0,4.81220090796557,-1.78389676416992,10.9600454915582,0.9387,AMRO,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,15770,13974,American Robin,Merle d'Amérique
0.083,0.033,0.016,0.082,0.152,0.082,0,8.65418085482381,1.61286854060949,16.4160236432112,0.9881,GRCA,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,L,15900,13708,Gray Catbird,Moqueur chat
-0.003,0.012,-0.027,-0.003,0.021,-0.003,0,-0.2995504496627,-2.66387584756632,2.12220516375285,0.6043,GRCA,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,ML,15900,13708,Gray Catbird,Moqueur chat
-0.002,0.058,-0.122,-0.002,0.118,-0.003,0,-0.199800133266692,-11.4851631497373,12.5244111367342,0.5248,BRTH,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,ML,15970,13722,Brown Thrasher,Moqueur roux
-0.108,0.022,-0.151,-0.108,-0.066,-0.108,0,-10.2372403569565,-14.0152301340794,-6.38691357083812,1,EUST,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,16140,13599,European Starling,Étourneau sansonnet
-0.091,0.026,-0.143,-0.091,-0.041,-0.09,0,-8.69822891007342,-13.3245931104511,-4.01708700522011,0.9987,EUST,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,NegBinomial,NA,O,16140,13599,European Starling,Étourneau sansonnet
-0.085,0.129,-0.318,-0.093,0.206,-0.104,0,-8.14877155985426,-27.2397211585405,22.8753203995312,0.7927,AMPI,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,MX,16290,15561,American Pipit,Pipit d'Amérique
-0.019,0.044,-0.108,-0.019,0.073,-0.02,0,-1.8820637757194,-10.2372403569565,7.57305369147034,0.6798,CEDW,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
-0.002,0.087,-0.176,-0.003,0.179,-0.005,0,-0.199800133266692,-16.1382016662926,19.6020744167884,0.5182,CEDW,2008-2018,all years,Spring,CMMN,TTPBRS,TTPBRS,Poisson,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.33,0.064,0.244,0.319,0.514,0.313,0,39.096812846378,27.6344330489455,67.1965699836113,1,TEWA,2008-2018,all years,Fall,CMMN,TTPBRS,TTPBRS,Poisson,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
