mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.005,0.138,-0.271,-0.012,0.298,-0.021,0,-0.498752080731768,-23.7383503594935,34.7161787879554,0.5368,GWTE,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,590,362,Green-winged Teal,Sarcelle d'hiver
-0.106,0.035,-0.178,-0.105,-0.038,-0.103,0,-10.0575351924076,-16.3057576511232,-3.72870591088005,0.9972,GWTE,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,590,362,Green-winged Teal,Sarcelle d'hiver
-0.006,0.045,-0.092,-0.008,0.091,-0.011,0,-0.598203594606472,-8.78948504549096,9.52690052584655,0.5752,BUFF,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,820,473,Bufflehead,Petit Garrot
-0.008,0.032,-0.071,-0.008,0.055,-0.008,0,-0.796808516293934,-6.85381078724079,5.65406146754943,0.6042,BUFF,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,820,473,Bufflehead,Petit Garrot
-0.048,0.04,-0.12,-0.051,0.043,-0.056,0,-4.68662129224953,-11.3079563282843,4.39378948506126,0.8943,BUFF,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,820,473,Bufflehead,Petit Garrot
-0.112,0.026,-0.163,-0.113,-0.059,-0.113,0,-10.5955742499643,-15.040881158541,-5.72932308429003,0.9997,COGO,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,830,474,Common Goldeneye,Garrot à oeil d'or
-0.045,0.07,-0.198,-0.042,0.09,-0.038,0,-4.40025181669,-17.9630146862169,9.41742837052104,0.7663,COGO,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,830,474,Common Goldeneye,Garrot à oeil d'or
-0.126,0.03,-0.185,-0.126,-0.065,-0.127,0,-11.8385153216584,-16.8895716147874,-6.29325366225966,0.9998,COGO,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,830,474,Common Goldeneye,Garrot à oeil d'or
-0.058,0.018,-0.092,-0.059,-0.017,-0.061,0,-5.63500525632015,-8.78948504549096,-1.68563153650904,0.9939,COGO,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,S,830,474,Common Goldeneye,Garrot à oeil d'or
0.017,0.015,-0.013,0.017,0.047,0.017,0,1.71453223252407,-1.29158649797124,4.81220090796557,0.8692,COGO,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,S,830,474,Common Goldeneye,Garrot à oeil d'or
-0.079,0.025,-0.129,-0.079,-0.027,-0.079,0,-7.59600755549132,-12.1026034454417,-2.66387584756632,0.9954,COGO,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,S,830,474,Common Goldeneye,Garrot à oeil d'or
-0.045,0.025,-0.095,-0.044,0.003,-0.043,0,-4.40025181669,-9.06270655317686,0.300450450337708,0.9672,COME,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
-0.062,0.055,-0.181,-0.059,0.041,-0.054,0,-6.01171132089111,-16.556464130421,4.18521055454795,0.8913,COME,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
-0.048,0.027,-0.106,-0.047,0.003,-0.045,0,-4.68662129224953,-10.0575351924076,0.300450450337708,0.9678,COME,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
-0.057,0.018,-0.09,-0.058,-0.017,-0.059,0,-5.54059306334767,-8.60688147287718,-1.68563153650904,0.9936,COME,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,880,489,Common Merganser,Grand Harle
-0.01,0.031,-0.07,-0.01,0.051,-0.01,0,-0.995016625083189,-6.76061800940517,5.23228932832038,0.6266,COME,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,880,489,Common Merganser,Grand Harle
-0.078,0.018,-0.115,-0.078,-0.046,-0.077,0,-7.50355734564607,-10.8633856093169,-4.49580378092853,0.9982,COME,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,880,489,Common Merganser,Grand Harle
-0.084,0.024,-0.133,-0.083,-0.037,-0.083,0,-8.05687439048753,-12.4534907891229,-3.63238646509465,0.9993,RBME,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
-0.055,0.1,-0.275,-0.05,0.135,-0.045,0,-5.35148520465162,-24.0427876775032,14.4536784351315,0.7297,RBME,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
-0.05,0.026,-0.102,-0.05,0.002,-0.05,0,-4.8770575499286,-9.69704483311232,0.20020013340003,0.971,RBME,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
-0.026,0.015,-0.054,-0.027,0.005,-0.027,2.031,-2.56649103912506,-5.25678934982017,0.501252085940096,0.9547,RUGR,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
-0.055,0.031,-0.116,-0.055,0.008,-0.056,0,-5.35148520465162,-10.9524776702527,0.803208550427348,0.9537,RUGR,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
-0.233,0.002,-0.506,-0.233,0.039,-0.138,1762667.972,-20.7846426475686,-39.7097628496158,3.97704836501578,0.9999,RUGR,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
-0.028,0.023,-0.078,-0.027,0.014,-0.025,0,-2.76116331987531,-7.50355734564607,1.40984589384923,0.91,COLO,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.003,0.024,-0.044,0.003,0.051,0.003,0,0.300450450337708,-4.30460425269533,5.23228932832038,0.5546,COLO,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.008,0.023,-0.056,-0.008,0.039,-0.007,0,-0.796808516293934,-5.44608641096037,3.97704836501578,0.6624,COLO,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.045,0.022,-0.087,-0.046,0.002,-0.046,0,-4.40025181669,-8.33229043668478,0.20020013340003,0.9741,COLO,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.018,0.021,-0.061,-0.018,0.024,-0.018,0,-1.78389676416992,-5.91767602239903,2.42903178906215,0.8036,COLO,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.032,0.011,-0.053,-0.032,-0.013,-0.032,0.03,-3.14934179208024,-5.16199875177018,-1.29158649797124,0.9988,COLO,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.026,0.03,-0.035,0.027,0.085,0.028,0,2.6340948473442,-3.43945837424335,8.87170666983987,0.8287,RNGR,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,1630,980,Red-necked Grebe,Grèbe jougris
0.036,0.084,-0.135,0.035,0.207,0.034,0,3.66558464909237,-12.6284088311966,22.9982571780753,0.695,RNGR,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,1630,980,Red-necked Grebe,Grèbe jougris
0.062,0.035,-0.005,0.061,0.134,0.059,0,6.39623447280337,-0.498752080731768,14.3392819644647,0.9664,RNGR,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,1630,980,Red-necked Grebe,Grèbe jougris
-0.038,0.051,-0.149,-0.036,0.06,-0.033,0,-3.72870591088005,-13.8430885101042,6.18365465453596,0.8023,RNGR,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,1630,980,Red-necked Grebe,Grèbe jougris
-0.02,0.08,-0.202,-0.015,0.129,-0.01,0,-1.98013266932447,-18.2905072057763,13.7690124165732,0.6014,RNGR,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,1630,980,Red-necked Grebe,Grèbe jougris
-0.072,0.086,-0.285,-0.06,0.069,-0.046,0,-6.94691041887943,-24.7985745680617,7.14362091483463,0.8257,RNGR,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,1630,980,Red-necked Grebe,Grèbe jougris
-0.083,0.038,-0.158,-0.083,-0.005,-0.084,0,-7.96488527798753,-14.6150218031518,-0.498752080731768,0.9805,AWPE,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,2350,4142,American White Pelican,Pélican d'Amérique
-0.246,0.102,-0.443,-0.249,-0.024,-0.253,0,-21.8077775074523,-35.7892792912205,-2.37142902420907,0.9844,AWPE,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,2350,4142,American White Pelican,Pélican d'Amérique
-0.069,0.056,-0.171,-0.073,0.057,-0.077,0,-6.6673319921798,-15.717842652838,5.86558103955002,0.9054,AWPE,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,2350,4142,American White Pelican,Pélican d'Amérique
-0.025,0.017,-0.067,-0.023,0.001,-0.019,0,-2.46900879716674,-6.48047986632234,0.100050016670838,0.9686,BAEA,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.054,0.021,-0.094,-0.054,-0.013,-0.054,0,-5.25678934982017,-8.9717237759233,-1.29158649797124,0.9938,BAEA,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.023,0.021,-0.079,-0.019,0.005,-0.015,0.001,-2.27375162267229,-7.59600755549132,0.501252085940096,0.9411,BAEA,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.003,0.009,-0.015,0.003,0.021,0.003,0,0.300450450337708,-1.48880603969374,2.12220516375285,0.6267,BAEA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.005,0.025,-0.044,0.005,0.055,0.005,0,0.501252085940096,-4.30460425269533,5.65406146754943,0.584,BAEA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.005,0.011,-0.016,0.005,0.025,0.005,0,0.501252085940096,-1.58726799447149,2.53151205244289,0.6628,BAEA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.031,0.032,-0.097,-0.03,0.032,-0.029,0,-3.05244269239741,-9.24439938667273,3.25175053051183,0.849,SSHA,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
0.048,0.025,-0.001,0.048,0.097,0.047,0,4.91706553244706,-0.0999500166624978,10.1860373621011,0.9743,SSHA,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.043,0.049,-0.162,-0.037,0.04,-0.03,0,-4.20886099329694,-14.9558795459767,4.08107741923882,0.8425,SSHA,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.026,0.043,-0.117,-0.025,0.059,-0.023,0,-2.56649103912506,-11.0414806836589,6.07752407401589,0.7462,SPSA,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.008,0.068,-0.115,0.003,0.164,-0.003,0,0.803208550427348,-10.8633856093169,17.8214315092722,0.5204,SPSA,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.059,0.068,-0.223,-0.052,0.055,-0.041,0,-5.72932308429003,-19.9885150705446,5.65406146754943,0.837,SPSA,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.036,0.028,-0.02,0.036,0.094,0.035,0,3.66558464909237,-1.98013266932447,9.85597459171736,0.919,SPSA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.03,0.073,-0.109,0.027,0.187,0.023,0,3.04545339535169,-10.3269582501765,20.5627285049925,0.6689,SPSA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.016,0.03,-0.043,0.015,0.079,0.015,0,1.61286854060949,-4.20886099329694,8.22043220703148,0.7294,SPSA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.154,0.171,-0.459,-0.168,0.242,-0.187,0,-14.2727978988543,-36.8084755100504,27.3794192816195,0.8493,FRGU,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,S,5050,3519,Franklin's Gull,Mouette de Franklin
-0.062,0.079,-0.214,-0.064,0.103,-0.067,0,-6.01171132089111,-19.2651614977319,10.8491409076007,0.8053,FRGU,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,S,5050,3519,Franklin's Gull,Mouette de Franklin
0.008,0.105,-0.173,-0.002,0.254,-0.014,0,0.803208550427348,-15.8862385155377,28.9171804267804,0.4844,RBGU,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.317,0.151,0.031,0.31,0.646,0.299,0,37.3002571925459,3.14855038865227,90.7893969612453,0.9833,RBGU,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.114,0.086,-0.294,-0.113,0.056,-0.11,0,-10.7742044117592,-25.4723508556711,5.75976837366112,0.9203,RBGU,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.054,0.117,-0.132,0.038,0.347,0.019,0,5.54846021550801,-12.3659004920627,41.4816725370429,0.6715,RBGU,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.09,0.037,0.02,0.09,0.164,0.089,0,9.41742837052104,2.02013400267558,17.8214315092722,0.9947,RBGU,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.113,0.062,-0.229,-0.116,0.024,-0.12,0,-10.6849339883984,-20.4671466494906,2.42903178906215,0.9576,RBGU,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.004,0.044,-0.072,0,0.108,-0.007,0,0.400801067734191,-6.94691041887943,11.4047745386468,0.4857,HERG,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,5170,3552,Herring Gull,Goéland argenté
0.114,0.038,0.042,0.113,0.189,0.112,0,12.0752124884153,4.28944787507632,20.8040952482902,0.999,HERG,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,5170,3552,Herring Gull,Goéland argenté
-0.054,0.033,-0.119,-0.054,0.013,-0.054,0,-5.25678934982017,-11.219219923805,1.30848673598092,0.9482,HERG,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,5170,3552,Herring Gull,Goéland argenté
-0.009,0.034,-0.084,-0.007,0.053,-0.003,0,-0.895962122711635,-8.05687439048753,5.4429645119356,0.6052,YBSA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,ML,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.018,0.024,-0.028,0.018,0.065,0.018,0,1.81629763897937,-2.76116331987531,6.71590243841926,0.7736,YBSA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,ML,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.055,0.011,0.032,0.054,0.077,0.054,0,5.65406146754943,3.25175053051183,8.00420763926004,1,YBSA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,ML,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.004,0.025,-0.051,0.005,0.049,0.007,0,0.400801067734191,-4.9721329467573,5.02203507400281,0.5987,NOFL,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
0.017,0.029,-0.04,0.017,0.074,0.017,0,1.71453223252407,-3.92105608476768,7.68068054962199,0.7182,NOFL,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
0.038,0.012,0.014,0.038,0.061,0.037,0,3.87312328784977,1.40984589384923,6.28989141871952,0.9991,NOFL,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
-0.163,0.047,-0.253,-0.164,-0.063,-0.165,0,-15.040881158541,-22.3532118176262,-6.10565263108668,0.9952,TRFL,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.049,0.151,-0.357,-0.051,0.268,-0.055,0,-4.78188703014951,-30.0227502265389,30.7347140014936,0.6704,TRFL,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.156,0.054,-0.27,-0.154,-0.05,-0.152,0,-14.4440809628982,-23.6620505663147,-4.8770575499286,0.9933,TRFL,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.058,0.023,-0.103,-0.059,-0.007,-0.06,0,-5.63500525632015,-9.78730265184835,-0.697555706676489,0.9852,TRFL,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,L,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.069,0.067,-0.061,0.068,0.207,0.065,0,7.14362091483463,-5.91767602239903,22.9982571780753,0.8684,TRFL,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,L,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.048,0.03,-0.11,-0.047,0.014,-0.047,0,-4.68662129224953,-10.4165864703472,1.40984589384923,0.9513,TRFL,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,L,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.095,0.043,-0.182,-0.095,-0.007,-0.095,0,-9.06270655317686,-16.6398659584265,-0.697555706676489,0.9814,LEFL,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,ML,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.01,0.026,-0.06,-0.01,0.04,-0.011,0,-0.995016625083189,-5.82354664157513,4.08107741923882,0.6576,LEFL,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,ML,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.089,0.053,-0.213,-0.082,0.001,-0.07,0,-8.5154426425548,-19.1843862783512,0.100050016670838,0.9782,LEFL,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,ML,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.003,0.01,-0.023,-0.003,0.016,-0.003,0,-0.2995504496627,-2.27375162267229,1.61286854060949,0.6344,LEFL,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.011,0.028,-0.044,0.011,0.067,0.011,0,1.10607224447195,-4.30460425269533,6.92954781746002,0.6494,LEFL,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.009,0.011,-0.031,-0.009,0.013,-0.009,0,-0.895962122711635,-3.05244269239741,1.30848673598092,0.7828,LEFL,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.009,0.047,-0.102,-0.01,0.093,-0.012,0,-0.895962122711635,-9.69704483311232,9.7461735268082,0.5992,EAPH,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.101,0.083,-0.292,-0.094,0.046,-0.085,0,-9.60669671141359,-25.3231464026643,4.70744109569372,0.921,EAPH,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.072,0.031,-0.143,-0.07,-0.016,-0.067,0,-6.94691041887943,-13.3245931104511,-1.58726799447149,0.9917,EAPH,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,Poisson,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
0.025,0.013,-0.005,0.026,0.046,0.03,0,2.53151205244289,-0.498752080731768,4.70744109569372,0.9587,REVI,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.034,0.013,0.009,0.034,0.059,0.034,0,3.45846067281179,0.904062177386789,6.07752407401589,0.9958,REVI,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.035,0.01,0.015,0.036,0.053,0.037,0,3.56197087996233,1.51130646157189,5.4429645119356,0.9962,REVI,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
