mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.139,0.036,-0.214,-0.138,-0.07,-0.136,0,-12.9771971541748,-19.2651614977319,-6.76061800940517,0.999,MALL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.087,0.037,-0.161,-0.087,-0.01,-0.087,0,-8.33229043668478,-14.8707928892849,-0.995016625083189,0.9844,MALL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.247,0.025,-0.298,-0.247,-0.199,-0.246,0,-21.8859306468623,-25.7698660252226,-18.0450106667074,1,GBHE,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.164,0.036,-0.235,-0.164,-0.096,-0.163,0,-15.1257978119793,-20.9429150371264,-9.15359839312938,1,GBHE,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.002,0.028,-0.056,-0.002,0.054,-0.003,0,-0.199800133266692,-5.44608641096037,5.54846021550801,0.535,SSHA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.032,0.034,-0.099,-0.032,0.037,-0.033,0,-3.14934179208024,-9.42572919764515,3.76930208381572,0.8369,SSHA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,3100,4603,Sharp-shinned Hawk,Épervier brun
0.03,0.021,-0.012,0.03,0.072,0.03,0,3.04545339535169,-1.19282871380695,7.46553440638136,0.9141,COHA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,3110,4611,Cooper's Hawk,Épervier de Cooper
0.035,0.027,-0.019,0.035,0.089,0.035,0,3.56197087996233,-1.8820637757194,9.30806563263302,0.8996,COHA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,3110,4611,Cooper's Hawk,Épervier de Cooper
-0.062,0.025,-0.112,-0.062,-0.013,-0.062,0,-6.01171132089111,-10.5955742499643,-1.29158649797124,0.9914,KILL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.035,0.024,-0.082,-0.035,0.011,-0.035,0,-3.43945837424335,-7.87280413036513,1.10607224447195,0.9338,KILL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
0.078,0.05,-0.021,0.078,0.181,0.077,0,8.11226586700831,-2.07810354305404,19.84151792932,0.9477,SOSA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,S,4370,3359,Solitary Sandpiper,Chevalier solitaire
0.074,0.079,-0.098,0.076,0.229,0.08,0,7.68068054962199,-9.33510962460791,25.7342039009839,0.8492,SOSA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,S,4370,3359,Solitary Sandpiper,Chevalier solitaire
-0.162,0.06,-0.284,-0.161,-0.044,-0.16,0,-14.9558795459767,-24.7233355293804,-4.30460425269533,0.9942,RBGU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.245,0.067,-0.386,-0.243,-0.114,-0.24,0,-21.7295461758132,-32.0229474319679,-10.7742044117592,0.9993,RBGU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.016,0.039,-0.1,-0.014,0.058,-0.011,0,-1.58726799447149,-9.51625819640405,5.97149957102876,0.6572,RBGU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.026,0.039,-0.057,0.027,0.102,0.028,0,2.6340948473442,-5.54059306334767,10.7383471727933,0.7708,RBGU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.165,0.079,-0.336,-0.162,-0.014,-0.159,0,-15.2106295912084,-28.5376894183943,-1.39024557371381,0.9838,MODO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.176,0.107,-0.386,-0.179,0.054,-0.182,0,-16.1382016662926,-32.0229474319679,5.54846021550801,0.9464,MODO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.157,0.08,-0.341,-0.151,-0.014,-0.142,0,-14.5295941182315,-28.894109179359,-1.39024557371381,0.9826,MODO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,6170,1260,Mourning Dove,Tourterelle triste
-0.068,0.086,-0.271,-0.06,0.083,-0.05,0,-6.57395264227865,-23.7383503594935,8.65418085482381,0.807,MODO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,6170,1260,Mourning Dove,Tourterelle triste
0.008,0.037,-0.075,0.011,0.075,0.014,0,0.803208550427348,-7.22565136714471,7.78841508846315,0.6273,RTHU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
-0.028,0.037,-0.11,-0.026,0.04,-0.024,0,-2.76116331987531,-10.4165864703472,4.08107741923882,0.8117,RTHU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
0.042,0.02,0.002,0.042,0.082,0.041,0,4.28944787507632,0.20020013340003,8.5455809829549,0.9802,RTHU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
0.045,0.026,-0.005,0.045,0.095,0.045,0,4.60278599087169,-0.498752080731768,9.96588551261028,0.9613,RTHU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
-0.057,0.025,-0.11,-0.055,-0.012,-0.054,0,-5.54059306334767,-10.4165864703472,-1.19282871380695,0.9905,YBSA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,10220,6055,Yellow-bellied Sapsucker,Pic maculé
-0.018,0.022,-0.062,-0.018,0.026,-0.018,0,-1.78389676416992,-6.01171132089111,2.6340948473442,0.7817,YBSA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.002,0.011,-0.022,0.002,0.024,0.002,0,0.20020013340003,-2.175976494879,2.42903178906215,0.5503,DOWO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.006,0.017,-0.028,0.007,0.039,0.007,0,0.601803605406492,-2.76116331987531,3.97704836501578,0.6681,DOWO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.044,0.03,-0.017,0.044,0.101,0.045,0,4.49823548884438,-1.68563153650904,10.6276641763424,0.9298,DOWO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.075,0.036,0.001,0.076,0.149,0.075,0,7.78841508846315,0.100050016670838,16.0672989209085,0.9778,DOWO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
-0.057,0.03,-0.118,-0.058,0.005,-0.058,0,-5.54059306334767,-11.1303947385383,0.501252085940096,0.9656,HAWO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,10300,6191,Hairy Woodpecker,Pic chevelu
-0.094,0.033,-0.164,-0.093,-0.032,-0.092,0,-8.9717237759233,-15.1257978119793,-3.14934179208024,0.9974,HAWO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,10300,6191,Hairy Woodpecker,Pic chevelu
-0.013,0.014,-0.041,-0.013,0.014,-0.013,0,-1.29158649797124,-4.01708700522011,1.40984589384923,0.8276,HAWO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,L,10300,6191,Hairy Woodpecker,Pic chevelu
-0.019,0.018,-0.054,-0.018,0.017,-0.018,0,-1.8820637757194,-5.25678934982017,1.71453223252407,0.8445,HAWO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,L,10300,6191,Hairy Woodpecker,Pic chevelu
-0.017,0.014,-0.049,-0.016,0.009,-0.016,0,-1.68563153650904,-4.78188703014951,0.904062177386789,0.9138,NOFL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,10460,6390,Northern Flicker,Pic flamboyant
-0.015,0.013,-0.04,-0.015,0.01,-0.015,0.001,-1.48880603969374,-3.92105608476768,1.00501670841679,0.8928,NOFL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,10460,6390,Northern Flicker,Pic flamboyant
-0.018,0.015,-0.047,-0.018,0.011,-0.018,0,-1.78389676416992,-4.59126024096289,1.10607224447195,0.9021,NOFL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,10460,6390,Northern Flicker,Pic flamboyant
-0.025,0.022,-0.073,-0.024,0.017,-0.023,0,-2.46900879716674,-7.03991699742073,1.71453223252407,0.8884,NOFL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,10460,6390,Northern Flicker,Pic flamboyant
-0.021,0.026,-0.076,-0.02,0.029,-0.019,0,-2.07810354305404,-7.31837934406178,2.94245944751308,0.8108,PIWO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,10540,6333,Pileated Woodpecker,Grand Pic
-0.018,0.037,-0.095,-0.018,0.056,-0.017,0,-1.78389676416992,-9.06270655317686,5.75976837366112,0.716,PIWO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,10540,6333,Pileated Woodpecker,Grand Pic
0.031,0.013,0.006,0.031,0.056,0.031,0,3.14855038865227,0.601803605406492,5.75976837366112,0.9927,PIWO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,10540,6333,Pileated Woodpecker,Grand Pic
0.025,0.016,-0.006,0.025,0.057,0.025,0,2.53151205244289,-0.598203594606472,5.86558103955002,0.947,PIWO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,10540,6333,Pileated Woodpecker,Grand Pic
0.318,0.072,0.172,0.318,0.461,0.317,0,37.4376261227561,18.7677833213906,58.5658851280547,0.9999,EAWP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
0.379,0.094,0.195,0.376,0.577,0.369,0,46.0823035743432,21.5310986489731,78.0688344599613,0.9998,EAWP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
-0.031,0.022,-0.074,-0.031,0.013,-0.03,0,-3.05244269239741,-7.13283061587128,1.30848673598092,0.9178,TRFL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.007,0.03,-0.051,0.007,0.066,0.007,0,0.702455726684859,-4.9721329467573,6.82267171659934,0.5971,TRFL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.082,0.037,0.007,0.082,0.155,0.082,0,8.5455809829549,0.702455726684859,16.7657961105125,0.9828,EAPH,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
0.113,0.052,0.012,0.112,0.223,0.109,0,11.9631932948586,1.20722888660778,24.9820573735984,0.9834,EAPH,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.059,0.056,-0.177,-0.057,0.05,-0.055,0,-5.72932308429003,-16.2220215477006,5.12710963760241,0.8699,EAPH,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
0.009,0.066,-0.124,0.008,0.144,0.007,0,0.904062177386789,-11.6620159117249,15.4884108524914,0.5479,EAPH,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
0.075,0.068,-0.066,0.076,0.214,0.075,0,7.78841508846315,-6.38691357083812,23.8622654793452,0.887,GCFL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
0.064,0.106,-0.185,0.074,0.251,0.085,0,6.60923987615052,-16.8895716147874,28.5310084331195,0.7805,GCFL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
0.095,0.044,0.011,0.093,0.192,0.091,0,9.96588551261028,1.10607224447195,21.16705169649,0.9836,GCFL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
0.052,0.043,-0.024,0.048,0.153,0.042,0,5.33757425133647,-2.37142902420907,16.5324978942738,0.9119,GCFL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
-0.069,0.044,-0.152,-0.072,0.03,-0.074,0,-6.6673319921798,-14.1011719258877,3.04545339535169,0.9373,EAKI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.043,0.058,-0.154,-0.046,0.086,-0.049,0,-4.20886099329694,-14.2727978988543,8.98063283051287,0.8109,EAKI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.056,0.045,-0.151,-0.056,0.039,-0.056,0,-5.44608641096037,-14.0152301340794,3.97704836501578,0.9196,EAKI,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.099,0.022,-0.148,-0.098,-0.058,-0.097,0,-9.42572919764515,-13.7568885057954,-5.63500525632015,1,EAKI,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.007,0.019,-0.046,-0.007,0.031,-0.007,0,-0.697555706676489,-4.49580378092853,3.14855038865227,0.6456,SOVI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
-0.045,0.025,-0.093,-0.044,0.003,-0.044,0,-4.40025181669,-8.88064997038595,0.300450450337708,0.9686,SOVI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0.244,0.05,0.132,0.247,0.336,0.251,0,27.6344330489455,14.1108319267235,39.9339024810931,0.9994,WAVI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,13460,9925,Warbling Vireo,Viréo mélodieux
0.277,0.058,0.148,0.28,0.387,0.283,0,31.9166371034959,15.9512896362974,47.2556491273135,0.9998,WAVI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,13460,9925,Warbling Vireo,Viréo mélodieux
0.113,0.025,0.061,0.113,0.162,0.113,0,11.9631932948586,6.28989141871952,17.5860241321,0.9998,WAVI,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,13460,9925,Warbling Vireo,Viréo mélodieux
0.078,0.059,-0.035,0.089,0.18,0.108,0,8.11226586700831,-3.43945837424335,19.721736312181,0.8763,WAVI,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,13460,9925,Warbling Vireo,Viréo mélodieux
0.109,0.013,0.082,0.109,0.133,0.109,0,11.5162350341448,8.5455809829549,14.2249998330894,1,REVI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.12,0.018,0.084,0.12,0.156,0.119,0,12.7496851579376,8.76288938088261,16.8826203089869,0.9998,REVI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.13,0.02,0.085,0.131,0.167,0.131,0,13.8828383324622,8.87170666983987,18.1754265308361,0.9997,REVI,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.146,0.028,0.087,0.145,0.205,0.145,0,15.7196188050796,9.08966797182778,22.7525064963178,1,REVI,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.009,0.011,-0.015,0.009,0.03,0.009,0,0.904062177386789,-1.48880603969374,3.04545339535169,0.8038,BLJA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
-0.004,0.013,-0.029,-0.003,0.021,-0.003,0,-0.399201065600852,-2.85835355333952,2.12220516375285,0.6186,BLJA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
0.012,0.028,-0.046,0.013,0.066,0.014,0,1.20722888660778,-4.49580378092853,6.82267171659934,0.6964,BLJA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
0.057,0.009,0.039,0.057,0.076,0.057,0,5.86558103955002,3.97704836501578,7.89625741572839,1,BLJA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
0.084,0.042,-0.005,0.084,0.168,0.085,0,8.76288938088261,-0.498752080731768,18.2936610647811,0.9677,CORA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,14010,11017,Common Raven,Grand Corbeau
0.146,0.036,0.07,0.147,0.216,0.148,0,15.7196188050796,7.25081812542165,24.1102379000672,0.9993,CORA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,14010,11017,Common Raven,Grand Corbeau
0.125,0.05,0.005,0.13,0.209,0.134,0,13.3148453066826,0.501252085940096,23.2444998530255,0.9751,CORA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,14010,11017,Common Raven,Grand Corbeau
0.173,0.03,0.116,0.173,0.233,0.172,0,18.8866105084032,12.2995872133255,26.2381479327261,1,CORA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,14010,11017,Common Raven,Grand Corbeau
-0.043,0.029,-0.1,-0.044,0.018,-0.045,0,-4.20886099329694,-9.51625819640405,1.81629763897937,0.938,TRES,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,14120,11959,Tree Swallow,Hirondelle bicolore
-0.027,0.034,-0.098,-0.027,0.042,-0.026,0,-2.66387584756632,-9.33510962460791,4.28944787507632,0.8151,TRES,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,14120,11959,Tree Swallow,Hirondelle bicolore
-0.061,0.066,-0.186,-0.064,0.084,-0.067,0,-5.91767602239903,-16.9726405018067,8.76288938088261,0.8481,CLSW,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,14230,12044,Cliff Swallow,Hirondelle à front blanc
-0.126,0.073,-0.279,-0.125,0.02,-0.124,0,-11.8385153216584,-24.3460096784953,2.02013400267558,0.9588,CLSW,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,14230,12044,Cliff Swallow,Hirondelle à front blanc
-0.002,0.017,-0.035,-0.002,0.032,-0.002,0,-0.199800133266692,-3.43945837424335,3.25175053051183,0.5489,BCCH,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
-0.021,0.014,-0.048,-0.021,0.01,-0.022,0,-2.07810354305404,-4.68662129224953,1.00501670841679,0.9333,BCCH,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
0.015,0.019,-0.026,0.016,0.052,0.017,0,1.51130646157189,-2.56649103912506,5.33757425133647,0.8154,BCCH,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,14280,11181,Black-capped Chickadee,Mésange à tête noire
0.025,0.026,-0.025,0.024,0.08,0.023,0,2.53151205244289,-2.46900879716674,8.32870676749586,0.8531,BCCH,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,14280,11181,Black-capped Chickadee,Mésange à tête noire
0.093,0.04,0.015,0.092,0.176,0.091,0,9.7461735268082,1.51130646157189,19.243805865067,0.9885,RBNU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,I,14410,13237,Red-breasted Nuthatch,Sittelle à poitrine rousse
0.062,0.048,-0.037,0.063,0.158,0.063,0,6.39623447280337,-3.63238646509465,17.1166194707669,0.9085,RBNU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,I,14410,13237,Red-breasted Nuthatch,Sittelle à poitrine rousse
0.067,0.041,-0.027,0.071,0.139,0.076,0,6.92954781746002,-2.66387584756632,14.9124100003605,0.9383,WBNU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,14420,13240,White-breasted Nuthatch,Sittelle à poitrine blanche
0.122,0.038,0.045,0.121,0.199,0.121,0,12.9754101780319,4.60278599087169,22.0181965899872,0.9961,WBNU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,14420,13240,White-breasted Nuthatch,Sittelle à poitrine blanche
0.095,0.06,-0.039,0.099,0.206,0.104,0,9.96588551261028,-3.82492908536333,22.8753203995312,0.9418,WBNU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,L,14420,13240,White-breasted Nuthatch,Sittelle à poitrine blanche
0.213,0.027,0.159,0.212,0.267,0.212,0,23.7384651243601,17.2337946680718,30.6040446330654,1,WBNU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,L,14420,13240,White-breasted Nuthatch,Sittelle à poitrine blanche
0.055,0.058,-0.052,0.052,0.184,0.047,0,5.65406146754943,-5.06711331571105,20.2015823096301,0.8643,HOWR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,14780,13346,House Wren,Troglodyte familier
0.064,0.069,-0.075,0.064,0.207,0.063,0,6.60923987615052,-7.22565136714471,22.9982571780753,0.8572,HOWR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,14780,13346,House Wren,Troglodyte familier
0.224,0.107,0.02,0.221,0.442,0.216,0,25.1071019428362,2.02013400267558,55.5815740434108,0.9815,HOWR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,14780,13346,House Wren,Troglodyte familier
0.01,0.025,-0.042,0.01,0.062,0.01,0,1.00501670841679,-4.11302194275155,6.39623447280337,0.6688,HOWR,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,14780,13346,House Wren,Troglodyte familier
-0.042,0.052,-0.152,-0.04,0.058,-0.038,0,-4.11302194275155,-14.1011719258877,5.97149957102876,0.8152,WIWR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
0.02,0.06,-0.098,0.019,0.143,0.018,0,2.02013400267558,-9.33510962460791,15.372980166601,0.6303,WIWR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
