mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.196,0.033,-0.262,-0.197,-0.127,-0.198,0,-17.7987765321813,-23.0488976292424,-11.9266327402843,0.9999,MALL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.254,0.086,-0.438,-0.252,-0.084,-0.249,0,-22.4308197953524,-35.4674217142705,-8.05687439048753,0.9942,MALL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.046,0.021,-0.087,-0.047,-0.003,-0.047,0,-4.49580378092853,-8.33229043668478,-0.2995504496627,0.9784,MALL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
0.073,0.046,-0.016,0.072,0.172,0.071,0,7.57305369147034,-1.58726799447149,18.7677833213906,0.9557,MALL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.043,0.027,-0.095,-0.043,0.015,-0.044,0,-4.20886099329694,-9.06270655317686,1.51130646157189,0.945,MALL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.145,0.105,-0.359,-0.145,0.065,-0.143,0,-13.4977706889259,-30.1625648648426,6.71590243841926,0.9253,GRSC,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,MX,680,428,Greater Scaup,Fuligule milouinan
-0.105,0.321,-0.81,-0.091,0.51,-0.074,0,-9.96754774137344,-55.5141933777059,66.5291194945886,0.6384,GRSC,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,MX,680,428,Greater Scaup,Fuligule milouinan
-0.017,0.041,-0.101,-0.016,0.062,-0.015,0,-1.68563153650904,-9.60669671141359,6.39623447280337,0.6746,BUFF,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
0.101,0.121,-0.129,0.097,0.361,0.09,0,10.6276641763424,-12.1026034454417,43.4763460878556,0.8267,BUFF,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
0.047,0.031,-0.014,0.047,0.107,0.047,0,4.81220090796557,-1.39024557371381,11.2934254479326,0.9358,BUFF,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
-0.016,0.107,-0.242,-0.015,0.197,-0.013,0,-1.58726799447149,-21.494382244817,21.7744040705908,0.5698,COME,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
0.334,0.09,0.145,0.335,0.516,0.334,0,39.6543143574505,15.6039570268022,67.5312977397587,0.9979,COME,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
0.019,0.029,-0.039,0.019,0.076,0.019,0,1.91816486174081,-3.82492908536333,7.89625741572839,0.7643,COME,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
-0.008,0.096,-0.195,-0.011,0.196,-0.014,0,-0.796808516293934,-17.7165341943982,21.6526905334316,0.5553,COME,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
0.004,0.038,-0.08,0.007,0.074,0.009,0,0.400801067734191,-7.68836536133642,7.68068054962199,0.5778,COME,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
-0.104,0.071,-0.245,-0.105,0.044,-0.106,0,-9.87747025787952,-21.7295461758132,4.49823548884438,0.931,RBME,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
-0.241,0.099,-0.447,-0.239,-0.047,-0.235,0,-21.4158373611654,-36.0456091725199,-4.59126024096289,0.9915,RBME,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
0.129,0.038,0.05,0.13,0.204,0.131,0,13.7690124165732,5.12710963760241,22.6298153456211,0.9975,RBME,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
-0.137,0.068,-0.273,-0.137,-0.001,-0.137,0,-12.8029773867891,-23.8907212371066,-0.0999500166624978,0.9773,RBME,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
0.107,0.052,-0.005,0.109,0.207,0.111,0,11.2934254479326,-0.498752080731768,22.9982571780753,0.9707,RBME,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
0.003,0.019,-0.035,0.003,0.04,0.003,0,0.300450450337708,-3.43945837424335,4.08107741923882,0.5624,RUGR,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
-0.001,0.043,-0.081,-0.002,0.089,-0.004,0,-0.0999500166624978,-7.78063085553919,9.30806563263302,0.5235,RUGR,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.057,0.017,0.022,0.058,0.089,0.059,0,5.86558103955002,2.22437844704382,9.30806563263302,0.9955,RUGR,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.219,0.104,0.052,0.252,0.385,0.11,6.205,24.4831276687531,5.33757425133647,46.9614321441144,1,RUGR,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.069,0.02,0.024,0.07,0.106,0.071,0,7.14362091483463,2.42903178906215,11.1821876506531,0.9932,RUGR,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.174,0.092,0.008,0.167,0.38,0.156,0,19.0055565820363,0.803208550427348,46.2284589434224,0.9792,WITU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,1290,951,Wild Turkey,Dindon sauvage
0.021,0.045,-0.065,0.02,0.117,0.019,0,2.12220516375285,-6.29325366225966,12.4119429690537,0.6984,WITU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1290,951,Wild Turkey,Dindon sauvage
0.066,0.054,-0.024,0.06,0.199,0.052,0,6.82267171659934,-2.37142902420907,22.0181965899872,0.9319,WITU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1290,951,Wild Turkey,Dindon sauvage
0.003,0.032,-0.058,0.002,0.073,0,0,0.300450450337708,-5.63500525632015,7.57305369147034,0.5242,COLO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
-0.039,0.074,-0.187,-0.041,0.119,-0.042,0,-3.82492908536333,-17.0556263614596,12.6369918288353,0.7462,COLO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
0.01,0.017,-0.024,0.01,0.044,0.011,0,1.00501670841679,-2.37142902420907,4.49823548884438,0.748,COLO,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.014,0.078,-0.136,0.012,0.181,0.009,0,1.40984589384923,-12.7157367511281,19.84151792932,0.5727,COLO,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.017,0.021,-0.025,0.017,0.057,0.017,0,1.71453223252407,-2.46900879716674,5.86558103955002,0.8058,COLO,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.038,0.021,-0.004,0.038,0.081,0.038,0,3.87312328784977,-0.399201065600852,8.43708965667604,0.9633,DCCO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.022,0.04,-0.065,0.024,0.099,0.025,0,2.22437844704382,-6.29325366225966,10.4066299558882,0.7386,DCCO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.041,0.032,-0.02,0.04,0.109,0.038,0,4.18521055454795,-1.98013266932447,11.5162350341448,0.9196,DCCO,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
-0.102,0.061,-0.236,-0.099,0.014,-0.095,0,-9.69704483311232,-21.0219326067197,1.40984589384923,0.9591,DCCO,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.007,0.029,-0.051,0.007,0.067,0.007,0,0.702455726684859,-4.9721329467573,6.92954781746002,0.6052,DCCO,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
-0.086,0.029,-0.146,-0.086,-0.029,-0.086,0,-8.24057687798491,-13.5842296815357,-2.85835355333952,0.9954,GBHE,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2550,4186,Great Blue Heron,Grand Héron
0.037,0.035,-0.036,0.038,0.106,0.039,0,3.76930208381572,-3.53597065168769,11.1821876506531,0.8618,GBHE,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.074,0.026,-0.123,-0.075,-0.016,-0.078,0,-7.13283061587128,-11.5736337439179,-1.58726799447149,0.9911,GBHE,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2550,4186,Great Blue Heron,Grand Héron
0.078,0.026,0.028,0.078,0.129,0.078,0,8.11226586700831,2.8395684421425,13.7690124165732,0.999,GBHE,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.081,0.033,-0.142,-0.083,-0.008,-0.085,0,-7.78063085553919,-13.2378743514086,-0.796808516293934,0.9842,GBHE,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2550,4186,Great Blue Heron,Grand Héron
0.037,0.022,-0.008,0.037,0.081,0.037,0,3.76930208381572,-0.796808516293934,8.43708965667604,0.9514,TUVU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,2850,4349,Turkey Vulture,Urubu à tête rouge
-0.055,0.039,-0.13,-0.055,0.022,-0.056,0,-5.35148520465162,-12.1904569079439,2.22437844704382,0.9361,TUVU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,2850,4349,Turkey Vulture,Urubu à tête rouge
0.042,0.016,0.011,0.041,0.074,0.041,0,4.28944787507632,1.10607224447195,7.68068054962199,0.9935,TUVU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.027,0.035,-0.045,0.027,0.099,0.027,0,2.73678027634894,-4.40025181669,10.4066299558882,0.8278,TUVU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.031,0.017,-0.002,0.03,0.069,0.029,0,3.14855038865227,-0.199800133266692,7.14362091483463,0.9678,TUVU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.117,0.033,0.047,0.118,0.18,0.119,0,12.4119429690537,4.81220090796557,19.721736312181,0.9976,BAEA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.128,0.085,-0.045,0.128,0.3,0.128,0,13.655300269706,-4.40025181669,34.9858807576003,0.9386,BAEA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.038,0.023,-0.083,-0.038,0.007,-0.038,0,-3.72870591088005,-7.96488527798753,0.702455726684859,0.9585,NOHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,3061,4537,Northern Harrier,Busard des marais
-0.023,0.086,-0.203,-0.021,0.148,-0.019,0,-2.27375162267229,-18.372175857439,15.9512896362974,0.6095,NOHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
-0.041,0.019,-0.079,-0.041,-0.003,-0.041,0,-4.01708700522011,-7.59600755549132,-0.2995504496627,0.9803,NOHA,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,3061,4537,Northern Harrier,Busard des marais
-0.053,0.049,-0.145,-0.056,0.061,-0.058,0,-5.16199875177018,-13.4977706889259,6.28989141871952,0.8874,NOHA,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,3061,4537,Northern Harrier,Busard des marais
-0.042,0.025,-0.092,-0.042,0.008,-0.042,0,-4.11302194275155,-8.78948504549096,0.803208550427348,0.9538,NOHA,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,3061,4537,Northern Harrier,Busard des marais
-0.023,0.021,-0.068,-0.023,0.017,-0.022,0,-2.27375162267229,-6.57395264227865,1.71453223252407,0.8967,SSHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.058,0.044,-0.145,-0.058,0.033,-0.059,0,-5.63500525632015,-13.4977706889259,3.35505392413056,0.9272,SSHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.034,0.018,-0.07,-0.034,0.001,-0.033,0,-3.34284953624934,-6.76061800940517,0.100050016670838,0.9718,SSHA,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.008,0.077,-0.167,-0.008,0.15,-0.008,0,-0.796808516293934,-15.3800388662812,16.1834242728283,0.5596,SSHA,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.043,0.024,-0.095,-0.042,0.001,-0.04,0,-4.20886099329694,-9.06270655317686,0.100050016670838,0.9735,SSHA,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.025,0.031,-0.086,-0.025,0.037,-0.026,0,-2.46900879716674,-8.24057687798491,3.76930208381572,0.8155,COHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,M,3110,4611,Cooper's Hawk,Épervier de Cooper
-0.082,0.062,-0.205,-0.083,0.043,-0.084,0,-7.87280413036513,-18.5352683588585,4.39378948506126,0.917,COHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,M,3110,4611,Cooper's Hawk,Épervier de Cooper
-0.085,0.029,-0.145,-0.084,-0.03,-0.082,0,-8.14877155985426,-13.4977706889259,-2.95544664514918,0.9981,NOGO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3140,4620,Northern Goshawk,Autour des palombes
-0.12,0.08,-0.288,-0.118,0.034,-0.113,0,-11.3079563282843,-25.0238407760959,3.45846067281179,0.9441,NOGO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3140,4620,Northern Goshawk,Autour des palombes
0.05,0.047,-0.036,0.047,0.152,0.043,0,5.12710963760241,-3.53597065168769,16.4160236432112,0.8769,BWHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,M,3300,4717,Broad-winged Hawk,Petite Buse
0.062,0.096,-0.12,0.057,0.273,0.05,0,6.39623447280337,-11.3079563282843,31.3900244824739,0.7502,BWHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,M,3300,4717,Broad-winged Hawk,Petite Buse
-0.054,0.014,-0.081,-0.054,-0.026,-0.054,0,-5.25678934982017,-7.78063085553919,-2.56649103912506,1,RTHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.039,0.06,-0.16,-0.039,0.083,-0.039,0,-3.82492908536333,-14.7856211033789,8.65418085482381,0.7626,RTHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.02,0.018,-0.054,-0.02,0.016,-0.02,0,-1.98013266932447,-5.25678934982017,1.61286854060949,0.8807,RTHA,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
0.026,0.055,-0.087,0.027,0.139,0.027,0,2.6340948473442,-8.33229043668478,14.9124100003605,0.7107,RTHA,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.002,0.017,-0.034,-0.002,0.032,-0.002,0,-0.199800133266692,-3.34284953624934,3.25175053051183,0.5567,RTHA,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.096,0.033,-0.169,-0.094,-0.033,-0.092,0,-9.15359839312938,-15.5491096613966,-3.2461440410968,0.9943,AMKE,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3570,6462,American Kestrel,Crécerelle d'Amérique
-0.136,0.061,-0.277,-0.131,-0.025,-0.127,0,-12.7157367511281,-24.1945502889492,-2.46900879716674,0.9879,AMKE,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3570,6462,American Kestrel,Crécerelle d'Amérique
0.044,0.016,0.013,0.044,0.075,0.044,0,4.49823548884438,1.30848673598092,7.78841508846315,0.9946,MERL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,3580,6483,Merlin,Faucon émerillon
-0.009,0.027,-0.065,-0.009,0.045,-0.008,0,-0.895962122711635,-6.29325366225966,4.60278599087169,0.6436,MERL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,3580,6483,Merlin,Faucon émerillon
-0.33,0.069,-0.469,-0.329,-0.195,-0.328,0,-28.1076266568074,-37.4372416843689,-17.7165341943982,1,KILL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.094,0.053,-0.2,-0.093,0.009,-0.092,0,-8.9717237759233,-18.1269246922018,0.904062177386789,0.9632,KILL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.092,0.022,-0.138,-0.091,-0.049,-0.091,0,-8.78948504549096,-12.8901308254202,-4.78188703014951,1,KILL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.181,0.077,-0.355,-0.175,-0.042,-0.168,0,-16.556464130421,-29.8826556791428,-4.11302194275155,0.9914,KILL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.101,0.029,-0.165,-0.099,-0.048,-0.097,0,-9.60669671141359,-15.2106295912084,-4.68662129224953,0.9988,KILL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.108,0.047,-0.204,-0.109,-0.012,-0.109,0,-10.2372403569565,-18.4537628812707,-1.19282871380695,0.9854,SPSA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.213,0.081,-0.379,-0.213,-0.049,-0.213,0,-19.1843862783512,-31.5454387333722,-4.78188703014951,0.9896,SPSA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.078,0.036,-0.142,-0.081,0.003,-0.085,0,-7.50355734564607,-13.2378743514086,0.300450450337708,0.973,SPSA,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.129,0.048,0.036,0.129,0.226,0.128,0,13.7690124165732,3.66558464909237,25.3575665278187,0.9972,SPSA,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.095,0.043,-0.175,-0.097,0,-0.101,0,-9.06270655317686,-16.0542979230793,0,0.9764,SPSA,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.035,0.037,-0.11,-0.035,0.037,-0.034,0,-3.43945837424335,-10.4165864703472,3.76930208381572,0.8596,WISN,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
0.045,0.059,-0.078,0.046,0.158,0.049,0,4.60278599087169,-7.50355734564607,17.1166194707669,0.8084,WISN,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.005,0.128,-0.085,0,0.08,0.002,2.201,-0.498752080731768,-8.14877155985426,8.32870676749586,0.527,WISN,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.263,0.067,-0.395,-0.264,-0.125,-0.265,0,-23.125810268884,-32.6319960751132,-11.7503097415405,0.9993,BOGU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.329,0.177,-0.688,-0.33,0.037,-0.329,0,-28.0356983252925,-49.7419774974572,3.76930208381572,0.9693,BOGU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
0.104,0.116,-0.1,0.096,0.367,0.085,0,10.9600454915582,-9.51625819640405,44.3397919115178,0.8514,BOGU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.021,0.038,-0.097,-0.021,0.055,-0.021,0,-2.07810354305404,-9.24439938667273,5.65406146754943,0.7369,RBGU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.09,0.095,-0.281,-0.091,0.105,-0.092,0,-8.60688147287718,-24.4971664519792,11.0710610355705,0.8546,RBGU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.139,0.043,0.057,0.138,0.231,0.136,0,14.9124100003605,5.86558103955002,25.9859239449231,0.9975,RBGU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.077,0.062,-0.048,0.076,0.204,0.075,0,8.00420763926004,-4.68662129224953,22.6298153456211,0.9088,RBGU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.164,0.059,0.05,0.162,0.289,0.16,0,17.8214315092722,5.12710963760241,33.5091728528508,0.9948,RBGU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.047,0.081,-0.119,0.048,0.206,0.05,0,4.81220090796557,-11.219219923805,22.8753203995312,0.7589,HERG,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
