SpeciesCode,index,SD,lower_ci,middle_CI,upper_ci,mode,kld,year,index.bt,SD.bt,lower_ci.bt,upper_ci.bt,years,period,season,model_type,results_code,area_code,site,analysis_code,species_id,scientific_name,english_name,french_name
CAGO,2.607,0.216,2.199,2.601,3.03,2.588,0,2006,13.5583148338544,1.24110237900067,12.3172124548537,14.7994172128551,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,2.749,0.255,2.264,2.744,3.243,2.734,0,2007,15.6269970710135,1.29046162087289,14.3365354501406,16.9174586918864,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,1.375,0.24,0.921,1.369,1.842,1.358,0,2008,3.95507672292058,1.2712491503214,2.68382757259917,5.22632587324198,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,1.916,0.239,1.461,1.911,2.381,1.9,0,2009,6.79372913039715,1.26997853658384,5.52375059381331,8.06370766698099,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,2.127,0.229,1.693,2.122,2.573,2.11,0,2010,8.38966004006794,1.25734203900984,7.1323180010581,9.64700207907778,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,1.66,0.247,1.19,1.654,2.139,1.643,0,2011,5.2593108444469,1.28017911277827,3.97913173166863,6.53948995722517,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,2.466,0.246,2,2.461,2.944,2.449,0,2012,11.7752515178345,1.27889957354174,10.4963519442928,13.0541510913762,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,1.611,0.232,1.172,1.605,2.063,1.594,0,2013,5.00781654130105,1.26111972882833,3.74669681247272,6.26893627012937,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,0.964,0.243,0.501,0.958,1.435,0.948,0,2014,2.62216418077457,1.27506862411846,1.34709555665611,3.89723280489303,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,1.948,0.224,1.522,1.943,2.385,1.933,0,2015,7.01464425343638,1.25107101942836,5.76357323400801,8.26571527286474,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,1.531,0.234,1.088,1.525,1.987,1.513,0,2016,4.62279730898038,1.26364449220778,3.3591528167726,5.88644180118816,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,1.348,0.236,0.901,1.342,1.809,1.329,0,2017,3.84971838934598,1.26617431016688,2.5835440791791,5.11589269951286,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
CAGO,1.705,0.242,1.248,1.698,2.177,1.685,0,2018,5.5013856672115,1.27379419281619,4.2275914743953,6.77517986002769,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,230,Branta canadensis,Canada Goose,Bernache du Canada
WODU,-2.33,0.707,-3.806,-2.299,-1.075,-2.236,0,1995,0.0972957470895328,2.02789842868537,-1.93060268159584,2.12519417577491,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.321,0.446,-2.172,-1.329,-0.459,-1.345,0,1996,0.266868300187024,1.56205146653374,-1.29518316634672,1.82891976672077,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-0.56,0.412,-1.324,-0.576,0.26,-0.609,0,1997,0.571209063848815,1.50983443632874,-0.93862537247993,2.08104350017756,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-2.005,0.546,-3.103,-1.996,-0.999,-1.977,0,1998,0.134660295695506,1.72633385335051,-1.591673557655,1.86099414904602,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.434,0.452,-2.302,-1.441,-0.567,-1.453,0,1999,0.23835359847608,1.57145194857765,-1.33309835010157,1.80980554705373,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-0.894,0.406,-1.657,-0.907,-0.098,-0.931,0,2000,0.409016410611407,1.50080255245802,-1.09178614184661,1.90981896306943,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-0.797,0.428,-1.603,-0.809,0.04,-0.832,0,2001,0.450678975013409,1.53418608096758,-1.08350710595417,1.98486505598099,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.081,0.416,-1.867,-1.092,-0.268,-1.113,0,2002,0.339256099860472,1.51588586887057,-1.1766297690101,1.85514196873104,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.679,0.474,-2.596,-1.684,-0.774,-1.692,0,2003,0.186560443233507,1.60640698702746,-1.41984654379395,1.79296743026097,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-2.508,0.623,-3.796,-2.485,-1.391,-2.438,0,2004,0.0814309383642638,1.86451319951952,-1.78308226115526,1.94594413788379,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-0.877,0.422,-1.673,-0.89,-0.051,-0.913,0,2005,0.416029128807653,1.52500852468328,-1.10897939587563,1.94103765349093,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.043,0.42,-1.837,-1.054,-0.222,-1.076,0,2006,0.352395906869619,1.52196155561863,-1.16956564874901,1.87435746248825,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.86,0.556,-2.972,-1.853,-0.832,-1.839,0,2007,0.155672630367997,1.74368379701974,-1.58801116665174,1.89935642738774,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.276,0.483,-2.201,-1.284,-0.347,-1.298,0,2008,0.27915167692211,1.62092990501207,-1.34177822808996,1.90008158193418,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.419,0.474,-2.334,-1.425,-0.51,-1.436,0,2009,0.241955851811238,1.60640698702746,-1.36445113521622,1.8483628388387,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.943,0.51,-2.939,-1.944,-0.977,-1.947,0,2010,0.143273483949961,1.66529119494589,-1.52201771099593,1.80856467889585,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.146,0.461,-2.022,-1.156,-0.25,-1.176,0,2011,0.317905852931564,1.58565885128055,-1.26775299834898,1.90356470421211,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-3.502,0.825,-5.274,-3.446,-2.086,-3.331,0,2012,0.0301370490099977,2.2818807653293,-2.25174371631931,2.3120178143393,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.258,0.467,-2.151,-1.267,-0.355,-1.283,0,2013,0.284221902239217,1.595201403417,-1.31097950117778,1.87942330565622,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.21,0.466,-2.097,-1.22,-0.306,-1.24,0,2014,0.298197279429887,1.59360699934848,-1.2954097199186,1.89180427877837,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.391,0.46,-2.276,-1.396,-0.508,-1.408,0,2015,0.248826353823187,1.58407398499448,-1.3352476311713,1.83290033881767,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-1.863,0.52,-2.884,-1.863,-0.884,-1.862,0,2016,0.155206312303728,1.68202764969889,-1.52682133739516,1.83723396200261,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-2.087,0.54,-3.152,-2.085,-1.074,-2.08,0,2017,0.124058754374028,1.71600686218486,-1.59194810781083,1.84006561655889,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
WODU,-8.643,10.204,-32.681,-6.812,5.668,-1.439,0,2018,0.000176357036731505,27011.0143313379,-27011.0141549808,27011.0145076949,1995-2018,all years,Spring,Poisson,CMMN,PEPBO,PEPBO,O,360,Aix sponsa,Wood Duck,Canard branchu
ABDU,-0.15,0.248,-0.623,-0.155,0.331,-0.165,0,2001,0.860707976425058,1.28145993219402,-0.420751955768963,2.14216790861908,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-1.316,0.305,-1.916,-1.315,-0.743,-1.313,0,2002,0.268205983108424,1.35662500300622,-1.0884190198978,1.62483098611465,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-2.088,0.381,-2.861,-2.079,-1.392,-2.061,0,2003,0.12393475762836,1.46374760540973,-1.33981284778137,1.58768236303809,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-1.441,0.334,-2.105,-1.438,-0.818,-1.433,0,2004,0.236690949347841,1.39654314357451,-1.15985219422666,1.63323409292235,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-0.726,0.284,-1.276,-0.73,-0.182,-0.735,0,2005,0.483840486467991,1.32843293075279,-0.844592444284804,1.81227341722079,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-1.664,0.368,-2.403,-1.658,-0.984,-1.647,0,2006,0.189379943266833,1.44484203897388,-1.25546209570705,1.63422198224071,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-1.727,0.346,-2.419,-1.722,-1.087,-1.713,0,2007,0.177817061778011,1.41340261581768,-1.23558555403967,1.59121967759569,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-1.081,0.317,-1.706,-1.081,-0.484,-1.081,0,2008,0.339256099860472,1.37300257192546,-1.03374647206499,1.71225867178593,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-1.329,0.33,-1.982,-1.327,-0.713,-1.323,0,2009,0.264741870843845,1.39096812846378,-1.12622625761994,1.65570999930763,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-1.285,0.326,-1.929,-1.284,-0.672,-1.282,0,2010,0.276650583631973,1.38541536887278,-1.10876478524081,1.66206595250476,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-3.151,0.627,-4.499,-3.108,-2.077,-3.019,0,2011,0.0428092961590963,1.87198618833124,-1.82917689217215,1.91479548449034,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-1.443,0.332,-2.103,-1.441,-0.824,-1.435,0,2012,0.236218040515614,1.39375284851252,-1.1575348079969,1.62997088902813,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-9.033,9.992,-32.57,-7.243,4.992,-1.997,0,2013,0.000119403744085191,21850.9570395151,-21850.9569201114,21850.9571589189,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-9.072,9.974,-32.564,-7.285,4.928,-2.052,0,2014,0.000114836635548663,21461.1585239471,-21461.1584091104,21461.1586387837,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-9.012,10.002,-32.572,-7.22,5.026,-1.968,0,2015,0.000121937736507881,22070.5628087112,-22070.5626867735,22070.562930649,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-9.01,10.004,-32.573,-7.218,5.031,-1.967,0,2016,0.000122181856019035,22114.7481048964,-22114.7479827145,22114.7482270783,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-9.07,9.974,-32.565,-7.284,4.93,-2.051,0,2017,0.000115066538646224,21461.1585239471,-21461.1584088805,21461.1586390136,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
ABDU,-8.955,10.029,-32.58,-7.158,5.119,-1.891,0,2018,0.000129090093260543,22674.5856185392,-22674.5854894491,22674.5857476293,2001-2018,all years,Fall,Poisson,CMMN,PEPBO,PEPBO,O,440,Anas rubripes,American Black Duck,Canard noir
MALL,4.28,0.16,3.979,4.275,4.593,4.266,0,2001,72.2404400073254,1.17351087099181,71.0669291363336,73.4139508783172,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,3.751,0.164,3.442,3.746,4.071,3.737,0,2002,42.5636243496925,1.17821431509272,41.3854100345997,43.7418386647852,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,3.876,0.161,3.574,3.872,4.191,3.862,0,2003,48.2309050887715,1.17468496881387,47.0562201199576,49.4055900575854,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,4.31,0.162,4.004,4.305,4.628,4.295,0,2004,74.4404889403454,1.175860241321,73.2646286990244,75.6163491816664,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,3.977,0.165,3.666,3.972,4.301,3.962,0,2005,53.3567237108166,1.17939311871139,52.1773305921052,54.5361168295279,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,3.369,0.172,3.046,3.364,3.707,3.353,0,2006,29.0494630651576,1.18767783321391,27.8617852319437,30.2371408983715,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,3.092,0.164,2.783,3.088,3.414,3.078,0,2007,22.0210761151883,1.17821431509272,20.8428618000956,23.1992904302811,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,3.05,0.166,2.738,3.046,3.375,3.036,0,2008,21.1153444225406,1.18057310172328,19.9347713208173,22.2959175242639,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,2.751,0.169,2.432,2.746,3.081,2.737,0,2009,15.6582823399961,1.18412013892397,14.4741622010721,16.84240247892,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,2.439,0.176,2.106,2.434,2.782,2.424,0,2010,11.4615734366607,1.19243805865067,10.26913537801,12.6540114953114,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.955,0.173,1.63,1.951,2.293,1.941,0,2011,7.06391902370121,1.18886610508403,5.87505291861718,8.25278512878524,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.011,0.207,-0.388,0.009,0.407,0.005,0,2012,1.01106072244472,1.22998257178075,-0.218921849336033,2.24104329422547,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.272,0.199,-0.108,0.269,0.655,0.263,0,2013,1.31258700131111,1.22018196589987,0.0924050354112358,2.53276896721098,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.514,0.192,0.149,0.511,0.884,0.504,0,2014,1.67196569983611,1.2116705169649,0.460295182871212,2.88363621680101,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.335,0.198,-0.044,0.332,0.718,0.325,0,2015,1.39794038522247,1.21896239382164,0.178977991400824,2.61690277904411,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,-0.361,0.224,-0.798,-0.362,0.064,-0.364,0,2016,0.696978998466873,1.25107101942836,-0.55409202096149,1.94805001789523,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,-0.256,0.219,-0.681,-0.257,0.16,-0.26,0,2017,0.774141968792248,1.24483127668753,-0.470689307895283,2.01897324547978,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.562,0.197,0.186,0.558,0.944,0.551,0,2018,1.75417734897709,1.21774404070591,0.536433308271183,2.971921389683,2001-2018,all years,Fall,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,1.136,0.15,0.843,1.135,1.42,1.134,0,1995,3.11428627255346,1.16183424272828,1.95245202982518,4.27612051528174,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
MALL,0.579,0.146,0.291,0.579,0.852,0.58,0,1996,1.78425328504094,1.1571961880508,0.627057096990144,2.94144947309174,1995-2018,all years,Spring,NegBinomial,CMMN,PEPBO,PEPBO,O,451,Anas platyrhynchos,Mallard,Canard colvert
