mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.146,0.089,-0.313,-0.15,0.052,-0.155,0,-13.5842296815357,-26.8750087431118,5.33757425133647,0.946,RIPH,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,1140,880,Ring-necked Pheasant,Faisan de Colchide
-0.213,0.111,-0.436,-0.215,0.022,-0.216,0,-19.1843862783512,-35.338227406456,2.22437844704382,0.9657,RIPH,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,1140,880,Ring-necked Pheasant,Faisan de Colchide
-0.453,0.128,-0.73,-0.446,-0.216,-0.433,0,-36.4281866373586,-51.8091009909798,-19.426469812652,0.9989,RIPH,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,1140,880,Ring-necked Pheasant,Faisan de Colchide
-0.632,0.113,-0.872,-0.625,-0.426,-0.613,0,-46.8472318121282,-58.1885516506081,-34.6883657879324,1,RIPH,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,1140,880,Ring-necked Pheasant,Faisan de Colchide
0.122,0.049,0.017,0.123,0.216,0.126,0,12.9754101780319,1.71453223252407,24.1102379000672,0.9863,WITU,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,1290,951,Wild Turkey,Dindon sauvage
0.072,0.065,-0.059,0.072,0.207,0.071,0,7.46553440638136,-5.72932308429003,22.9982571780753,0.8898,WITU,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,1290,951,Wild Turkey,Dindon sauvage
0.12,0.062,0.012,0.112,0.266,0.104,0,12.7496851579376,1.20722888660778,30.4735058686928,0.9822,WITU,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,1290,951,Wild Turkey,Dindon sauvage
-0.007,0.02,-0.047,-0.007,0.033,-0.007,0,-0.697555706676489,-4.59126024096289,3.35505392413056,0.6421,WITU,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,1290,951,Wild Turkey,Dindon sauvage
-0.031,0.035,-0.106,-0.031,0.037,-0.029,0,-3.05244269239741,-10.0575351924076,3.76930208381572,0.8367,COLO,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
-0.07,0.069,-0.206,-0.071,0.074,-0.072,0,-6.76061800940517,-18.6166923717079,7.68068054962199,0.8671,COLO,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
-0.069,0.033,-0.139,-0.068,-0.007,-0.067,0,-6.6673319921798,-12.9771971541748,-0.697555706676489,0.9845,COLO,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
-0.081,0.055,-0.189,-0.082,0.035,-0.083,0,-7.78063085553919,-17.2213493305266,3.56197087996233,0.9308,COLO,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
0.057,0.044,-0.032,0.057,0.146,0.057,0,5.86558103955002,-3.14934179208024,15.7196188050796,0.9112,HOGR,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,1620,979,Horned Grebe,Grèbe esclavon
0.001,0.086,-0.18,0.003,0.172,0.005,0,0.100050016670838,-16.4729788588728,18.7677833213906,0.5149,HOGR,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,1620,979,Horned Grebe,Grèbe esclavon
0.124,0.113,-0.119,0.127,0.347,0.131,0,13.2015870999175,-11.219219923805,41.4816725370429,0.8918,HOGR,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,1620,979,Horned Grebe,Grèbe esclavon
0.357,0.123,0.116,0.354,0.617,0.349,0,42.9035869853877,12.2995872133255,85.3359614538085,0.9957,HOGR,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,1620,979,Horned Grebe,Grèbe esclavon
-0.111,0.052,-0.209,-0.113,0.001,-0.116,0,-10.5061251070969,-18.8604764356589,0.100050016670838,0.9741,DCCO,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
-0.207,0.062,-0.318,-0.213,-0.064,-0.22,0,-18.6980350012429,-27.2397211585405,-6.19950004692705,0.9942,DCCO,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.066,0.04,-0.009,0.064,0.152,0.062,0,6.82267171659934,-0.895962122711635,16.4160236432112,0.9575,GBHE,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,L,2550,4186,Great Blue Heron,Grand Héron
0.092,0.054,-0.026,0.095,0.195,0.098,0,9.63648220808169,-2.56649103912506,21.5310986489731,0.9518,GBHE,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,L,2550,4186,Great Blue Heron,Grand Héron
-0.075,0.013,-0.101,-0.076,-0.049,-0.076,0,-7.22565136714471,-9.60669671141359,-4.78188703014951,1,GBHE,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,L,2550,4186,Great Blue Heron,Grand Héron
-0.04,0.012,-0.063,-0.04,-0.018,-0.04,0,-3.92105608476768,-6.10565263108668,-1.78389676416992,0.9998,GBHE,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,L,2550,4186,Great Blue Heron,Grand Héron
-0.09,0.04,-0.174,-0.09,-0.009,-0.09,0,-8.60688147287718,-15.9703102341569,-0.895962122711635,0.9832,GREG,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,2580,4207,Great Egret,Grande Aigrette
0.003,0.031,-0.057,0.003,0.063,0.003,0,0.300450450337708,-5.54059306334767,6.50268392313054,0.5405,GREG,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,2580,4207,Great Egret,Grande Aigrette
0.156,0.028,0.095,0.157,0.21,0.159,0,16.8826203089869,9.96588551261028,23.3678059956743,1,TUVU,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.147,0.069,-0.018,0.155,0.265,0.167,0,15.8353963029855,-1.78389676416992,30.3430975778369,0.9657,TUVU,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.026,0.036,-0.046,0.025,0.101,0.025,0,2.6340948473442,-4.49580378092853,10.6276641763424,0.7849,TUVU,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.115,0.041,0.03,0.115,0.196,0.115,0,12.1873437571938,3.04545339535169,21.6526905334316,0.9925,TUVU,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.172,0.03,0.109,0.173,0.23,0.173,0,18.7677833213906,11.5162350341448,25.8600009929478,1,BAEA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.2,0.058,0.084,0.199,0.32,0.197,0,22.140275816017,8.76288938088261,37.7127764335957,0.9976,BAEA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.144,0.033,0.074,0.145,0.207,0.147,0,15.4884108524914,7.68068054962199,22.9982571780753,0.9994,BAEA,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.196,0.049,0.088,0.198,0.288,0.2,0,21.6526905334316,9.19881220281975,33.3757304123385,0.9992,BAEA,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.019,0.023,-0.065,-0.019,0.026,-0.019,0,-1.8820637757194,-6.29325366225966,2.6340948473442,0.8188,NOHA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
0.094,0.046,0.015,0.09,0.203,0.086,0,9.85597459171736,1.51130646157189,22.5072468247499,0.9866,NOHA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
0.019,0.02,-0.023,0.019,0.06,0.019,0,1.91816486174081,-2.27375162267229,6.18365465453596,0.8468,SSHA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
0.078,0.024,0.03,0.078,0.127,0.077,0,8.11226586700831,3.04545339535169,13.5417017781486,0.9957,SSHA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
0.038,0.016,0.007,0.038,0.069,0.038,0,3.87312328784977,0.702455726684859,7.14362091483463,0.9925,RTHA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,MX,3370,4728,Red-tailed Hawk,Buse à queue rousse
0.017,0.025,-0.032,0.017,0.067,0.017,0,1.71453223252407,-3.14934179208024,6.92954781746002,0.7509,RTHA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,MX,3370,4728,Red-tailed Hawk,Buse à queue rousse
0.013,0.037,-0.057,0.011,0.097,0.008,0,1.30848673598092,-5.54059306334767,10.1860373621011,0.6379,MERL,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,3580,6483,Merlin,Faucon émerillon
0.085,0.054,-0.014,0.082,0.202,0.078,0,8.87170666983987,-1.39024557371381,22.3848008111358,0.9557,MERL,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,3580,6483,Merlin,Faucon émerillon
-0.051,0.032,-0.121,-0.049,0.007,-0.045,0,-4.9721329467573,-11.3966040407124,0.702455726684859,0.9587,KILL,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.05,0.081,-0.244,-0.04,0.085,-0.025,0,-4.8770575499286,-21.6512365737137,8.87170666983987,0.7428,KILL,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.093,0.014,-0.12,-0.093,-0.066,-0.092,0,-8.88064997038595,-11.3079563282843,-6.38691357083812,1,KILL,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,4210,3180,Killdeer,Pluvier kildir
-0.146,0.025,-0.196,-0.146,-0.097,-0.146,0,-13.5842296815357,-17.7987765321813,-9.24439938667273,1,KILL,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,4210,3180,Killdeer,Pluvier kildir
-0.016,0.012,-0.038,-0.017,0.01,-0.017,0,-1.58726799447149,-3.72870591088005,1.00501670841679,0.9289,SPSA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.03,0.015,-0.06,-0.03,0,-0.03,0,-2.95544664514918,-5.82354664157513,0,0.9752,SPSA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.014,0.027,-0.038,0.013,0.071,0.012,0,1.40984589384923,-3.72870591088005,7.35812258683575,0.7186,SPSA,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,S,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.02,0.036,-0.057,0.022,0.089,0.023,0,2.02013400267558,-5.54059306334767,9.30806563263302,0.7422,SPSA,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,S,4350,3356,Spotted Sandpiper,Chevalier grivelé
0.012,0.057,-0.096,0.009,0.138,0.004,0,1.20722888660778,-9.15359839312938,14.7975550274179,0.5692,SAND,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,4680,3265,Sanderling,Bécasseau sanderling
-0.073,0.085,-0.251,-0.072,0.097,-0.07,0,-7.03991699742073,-22.1977628441043,10.1860373621011,0.8308,SAND,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,4680,3265,Sanderling,Bécasseau sanderling
-0.187,0.042,-0.273,-0.187,-0.103,-0.187,0,-17.0556263614596,-23.8907212371066,-9.78730265184835,0.9995,BOGU,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.19,0.085,-0.35,-0.194,-0.001,-0.198,0,-17.3040866056638,-29.5311910281287,-0.0999500166624978,0.9747,BOGU,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.146,0.076,-0.298,-0.146,0.009,-0.147,0,-13.5842296815357,-25.7698660252226,0.904062177386789,0.97,BOGU,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.191,0.137,-0.494,-0.183,0.066,-0.173,0,-17.3867411848806,-38.981921690932,6.82267171659934,0.9361,BOGU,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
0.017,0.032,-0.047,0.018,0.081,0.018,0,1.71453223252407,-4.59126024096289,8.43708965667604,0.7262,RBGU,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.113,0.041,0.03,0.113,0.196,0.114,0,11.9631932948586,3.04545339535169,21.6526905334316,0.9925,RBGU,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.085,0.044,-0.17,-0.085,0.004,-0.086,0,-8.14877155985426,-15.6335183403616,0.400801067734191,0.9698,RBGU,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.082,0.083,-0.242,-0.084,0.086,-0.087,0,-7.87280413036513,-21.494382244817,8.98063283051287,0.8474,RBGU,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-1.48,0.495,-2.622,-1.422,-0.671,-1.294,0,-77.2362311616187,-92.7342597389516,-48.8802875022219,1,HERG,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,S,5170,3552,Herring Gull,Goéland argenté
8.387,0.715,7.444,8.188,10.494,7.868,0,438862.90340308,170857.486221797,3609726.20318499,1,HERG,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,S,5170,3552,Herring Gull,Goéland argenté
-3.083,8.84,-41.202,-0.996,-0.332,-0.982,0.097,-95.417841451091,-100,-28.2512677145557,0.9974,HERG,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
-2.202,1.014,-4.832,-2.028,-0.694,-1.82,8.458,-88.9418226495738,-99.2029435814177,-50.0426227946455,0.9961,HERG,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
-0.052,0.048,-0.151,-0.052,0.043,-0.051,0,-5.06711331571105,-14.0152301340794,4.39378948506126,0.8763,GBBG,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,S,5280,3606,Great Black-backed Gull,Goéland marin
0.082,0.025,0.029,0.083,0.129,0.084,0,8.5455809829549,2.94245944751308,13.7690124165732,0.9952,GBBG,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,S,5280,3606,Great Black-backed Gull,Goéland marin
0.029,0.063,-0.094,0.027,0.162,0.025,0,2.94245944751308,-8.9717237759233,17.5860241321,0.6932,GBBG,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,S,5280,3606,Great Black-backed Gull,Goéland marin
0.139,0.068,-0.004,0.141,0.271,0.143,0,14.9124100003605,-0.399201065600852,31.1275070384588,0.9731,GBBG,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,S,5280,3606,Great Black-backed Gull,Goéland marin
0.065,0.058,-0.052,0.066,0.18,0.067,0,6.71590243841926,-5.06711331571105,19.721736312181,0.8864,CATE,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
0.07,0.11,-0.15,0.069,0.297,0.067,0,7.25081812542165,-13.9292023574942,34.5815299448098,0.7547,CATE,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
-0.072,0.098,-0.278,-0.07,0.121,-0.067,0,-6.94691041887943,-24.2703178485664,12.8624912367344,0.7895,CATE,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,S,5500,3659,Caspian Tern,Sterne caspienne
-0.152,0.202,-0.556,-0.154,0.268,-0.158,0,-14.1011719258877,-42.6501524124285,30.7347140014936,0.803,CATE,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,S,5500,3659,Caspian Tern,Sterne caspienne
-0.123,0.087,-0.299,-0.123,0.053,-0.122,0,-11.5736337439179,-25.8440590564989,5.4429645119356,0.9318,COTE,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,5570,3672,Common Tern,Sterne pierregarin
-0.21,0.178,-0.584,-0.207,0.143,-0.203,0,-18.9415754029813,-44.2336753680209,15.372980166601,0.9083,COTE,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,5570,3672,Common Tern,Sterne pierregarin
-0.092,0.04,-0.174,-0.092,-0.011,-0.092,0,-8.78948504549096,-15.9703102341569,-1.09397212246313,0.9843,MODO,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.071,0.083,-0.236,-0.072,0.101,-0.074,0,-6.85381078724079,-21.0219326067197,10.6276641763424,0.8306,MODO,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.074,0.023,-0.12,-0.074,-0.029,-0.074,0,-7.13283061587128,-11.3079563282843,-2.85835355333952,0.997,MODO,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,L,6170,1260,Mourning Dove,Tourterelle triste
-0.021,0.032,-0.09,-0.02,0.039,-0.019,0,-2.07810354305404,-8.60688147287718,3.97704836501578,0.7727,MODO,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,L,6170,1260,Mourning Dove,Tourterelle triste
-0.108,0.03,-0.168,-0.108,-0.05,-0.107,0,-10.2372403569565,-15.4646165315341,-4.8770575499286,0.9996,YBCU,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,7060,1698,Yellow-billed Cuckoo,Coulicou à bec jaune
-0.085,0.062,-0.21,-0.085,0.039,-0.085,0,-8.14877155985426,-18.9415754029813,3.97704836501578,0.9189,YBCU,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,7060,1698,Yellow-billed Cuckoo,Coulicou à bec jaune
-0.015,0.038,-0.086,-0.017,0.069,-0.02,0,-1.48880603969374,-8.24057687798491,7.14362091483463,0.6971,YBCU,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,7060,1698,Yellow-billed Cuckoo,Coulicou à bec jaune
0.043,0.044,-0.05,0.044,0.13,0.045,0,4.39378948506126,-4.8770575499286,13.8828383324622,0.8625,YBCU,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,7060,1698,Yellow-billed Cuckoo,Coulicou à bec jaune
-0.08,0.015,-0.109,-0.079,-0.05,-0.079,0,-7.68836536133642,-10.3269582501765,-4.8770575499286,1,BBCU,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,7100,1703,Black-billed Cuckoo,Coulicou à bec noir
-0.111,0.027,-0.165,-0.111,-0.059,-0.111,0,-10.5061251070969,-15.2106295912084,-5.72932308429003,1,BBCU,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,7100,1703,Black-billed Cuckoo,Coulicou à bec noir
