mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.018,0.021,-0.059,-0.018,0.023,-0.018,0,-1.78389676416992,-5.72932308429003,2.32665395472176,0.8029,CSWA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
-0.035,0.034,-0.103,-0.035,0.033,-0.034,0,-3.43945837424335,-9.78730265184835,3.35505392413056,0.8425,CSWA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
0.01,0.03,-0.049,0.01,0.069,0.01,0,1.00501670841679,-4.78188703014951,7.14362091483463,0.6401,CSWA,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
0.033,0.054,-0.074,0.032,0.139,0.032,0,3.35505392413056,-7.13283061587128,14.9124100003605,0.7257,CSWA,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
-0.004,0.013,-0.029,-0.004,0.021,-0.004,0,-0.399201065600852,-2.85835355333952,2.12220516375285,0.6085,MAWA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
0.02,0.022,-0.024,0.02,0.064,0.02,0,2.02013400267558,-2.37142902420907,6.60923987615052,0.8108,MAWA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
-0.03,0.018,-0.066,-0.03,0.005,-0.031,0,-2.95544664514918,-6.38691357083812,0.501252085940096,0.9604,MAWA,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
-0.047,0.03,-0.107,-0.047,0.013,-0.047,0,-4.59126024096289,-10.1474327009694,1.30848673598092,0.9386,MAWA,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
0.031,0.029,-0.033,0.032,0.085,0.034,0,3.14855038865227,-3.2461440410968,8.87170666983987,0.8703,BTBW,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16600,16673,Black-throated Blue Warbler,Paruline bleue
-0.023,0.021,-0.064,-0.023,0.018,-0.023,0,-2.27375162267229,-6.19950004692705,1.81629763897937,0.8631,BTBW,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16600,16673,Black-throated Blue Warbler,Paruline bleue
-0.064,0.028,-0.119,-0.064,-0.011,-0.064,0,-6.19950004692705,-11.219219923805,-1.09397212246313,0.9896,YRWA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.058,0.047,-0.15,-0.058,0.034,-0.057,0,-5.63500525632015,-13.9292023574942,3.45846067281179,0.8938,YRWA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
0.025,0.053,-0.086,0.026,0.129,0.027,0,2.53151205244289,-8.24057687798491,13.7690124165732,0.7066,BLPW,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16820,16670,Blackpoll Warbler,Paruline rayée
-0.042,0.084,-0.201,-0.046,0.14,-0.051,0,-4.11302194275155,-18.2087568446141,15.0273798857227,0.7316,BLPW,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16820,16670,Blackpoll Warbler,Paruline rayée
0.035,0.017,0.001,0.035,0.068,0.035,0,3.56197087996233,0.100050016670838,7.03653084787743,0.9792,BAWW,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.035,0.029,-0.022,0.034,0.091,0.034,0,3.56197087996233,-2.175976494879,9.52690052584655,0.8855,BAWW,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.034,0.023,-0.016,0.035,0.078,0.036,0,3.45846067281179,-1.58726799447149,8.11226586700831,0.9282,AMRE,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.029,0.024,-0.018,0.028,0.075,0.028,0,2.94245944751308,-1.78389676416992,7.78841508846315,0.8798,AMRE,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
-0.013,0.019,-0.051,-0.013,0.025,-0.013,0,-1.29158649797124,-4.9721329467573,2.53151205244289,0.7479,AMRE,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.02,0.032,-0.041,0.02,0.083,0.02,0,2.02013400267558,-4.01708700522011,8.65418085482381,0.7439,AMRE,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.063,0.02,0.022,0.063,0.101,0.063,0,6.50268392313054,2.22437844704382,10.6276641763424,0.9928,OVEN,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.038,0.02,-0.002,0.038,0.077,0.038,0,3.87312328784977,-0.199800133266692,8.00420763926004,0.9673,OVEN,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.038,0.017,0.005,0.038,0.072,0.038,0,3.87312328784977,0.501252085940096,7.46553440638136,0.9897,OVEN,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.026,0.029,-0.031,0.026,0.083,0.026,0,2.6340948473442,-3.05244269239741,8.65418085482381,0.8162,OVEN,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.03,0.047,-0.073,0.033,0.114,0.037,0,3.04545339535169,-7.03991699742073,12.0752124884153,0.7744,NOWA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
0.027,0.029,-0.03,0.027,0.084,0.027,0,2.73678027634894,-2.95544664514918,8.76288938088261,0.8343,NOWA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
-0.045,0.017,-0.078,-0.045,-0.013,-0.045,0,-4.40025181669,-7.50355734564607,-1.29158649797124,0.9968,COYE,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,17000,16615,Common Yellowthroat,Paruline masquée
-0.084,0.031,-0.145,-0.083,-0.024,-0.083,0,-8.05687439048753,-13.4977706889259,-2.37142902420907,0.9971,COYE,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,17000,16615,Common Yellowthroat,Paruline masquée
0.014,0.022,-0.029,0.014,0.057,0.014,0,1.40984589384923,-2.85835355333952,5.86558103955002,0.7504,CAWA,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,17150,16776,Canada Warbler,Paruline du Canada
-0.013,0.032,-0.076,-0.012,0.049,-0.012,0,-1.29158649797124,-7.31837934406178,5.02203507400281,0.6519,CAWA,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,17150,16776,Canada Warbler,Paruline du Canada
0.126,0.018,0.091,0.126,0.161,0.126,0,13.4282168283025,9.52690052584655,17.4684968813872,1,WTSP,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.135,0.033,0.07,0.135,0.2,0.136,0,14.4536784351315,7.25081812542165,22.140275816017,0.9999,WTSP,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.073,0.038,-0.003,0.072,0.151,0.071,0,7.57305369147034,-0.2995504496627,16.299665808182,0.9701,RWBL,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,19530,16482,Red-winged Blackbird,Carouge à épaulettes
0.029,0.077,-0.141,0.032,0.175,0.037,0,2.94245944751308,-13.1510688302332,19.1246216612358,0.6824,RWBL,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,19530,16482,Red-winged Blackbird,Carouge à épaulettes
