mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
0.022,0.019,-0.015,0.022,0.059,0.022,0,2.22437844704382,-1.48880603969374,6.07752407401589,0.8871,RNDU,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,660,412,Ring-necked Duck,Fuligule à collier
-0.01,0.049,-0.115,-0.008,0.084,-0.006,0,-0.995016625083189,-10.8633856093169,8.76288938088261,0.5825,RNDU,2008-2018,10-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,660,412,Ring-necked Duck,Fuligule à collier
0.005,0.021,-0.04,0.005,0.045,0.006,0,0.501252085940096,-3.92105608476768,4.60278599087169,0.601,RNDU,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,660,412,Ring-necked Duck,Fuligule à collier
0.033,0.033,-0.029,0.031,0.104,0.03,0,3.35505392413056,-2.85835355333952,10.9600454915582,0.8619,BUFF,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,820,473,Bufflehead,Petit Garrot
0.15,0.045,0.061,0.149,0.241,0.148,0,16.1834242728283,6.28989141871952,27.2521035308229,0.9979,BUFF,2008-2018,10-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,820,473,Bufflehead,Petit Garrot
0.012,0.038,-0.065,0.013,0.089,0.013,0,1.20722888660778,-6.29325366225966,9.30806563263302,0.6439,BUFF,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,820,473,Bufflehead,Petit Garrot
-0.025,0.043,-0.111,-0.026,0.063,-0.027,0,-2.46900879716674,-10.5061251070969,6.50268392313054,0.7366,BAGO,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,840,477,Barrow's Goldeneye,Garrot d'Islande
0.042,0.128,-0.176,0.028,0.339,0.006,0,4.28944787507632,-16.1382016662926,40.3543345212726,0.6064,BAGO,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,840,477,Barrow's Goldeneye,Garrot d'Islande
0.011,0.053,-0.09,0.009,0.124,0.006,0,1.10607224447195,-8.60688147287718,13.2015870999175,0.578,BAGO,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,840,477,Barrow's Goldeneye,Garrot d'Islande
0.017,0.04,-0.055,0.014,0.109,0.01,0,1.71453223252407,-5.35148520465162,11.5162350341448,0.6556,HOME,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,870,482,Hooded Merganser,Harle couronné
0.052,0.15,-0.25,0.051,0.362,0.049,0,5.33757425133647,-22.1199216928595,43.6198941960352,0.6466,HOME,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,870,482,Hooded Merganser,Harle couronné
-0.012,0.043,-0.095,-0.014,0.081,-0.015,0,-1.19282871380695,-9.06270655317686,8.43708965667604,0.6481,HOME,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,870,482,Hooded Merganser,Harle couronné
-0.024,0.024,-0.074,-0.023,0.023,-0.023,0,-2.37142902420907,-7.13283061587128,2.32665395472176,0.8639,RUGR,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.048,0.065,-0.101,0.053,0.168,0.057,0,4.91706553244706,-9.60669671141359,18.2936610647811,0.8105,RUGR,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
-0.028,0.028,-0.088,-0.028,0.028,-0.027,0,-2.76116331987531,-8.42391232766744,2.8395684421425,0.8625,RUGR,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
-0.017,0.014,-0.046,-0.017,0.01,-0.017,2.994,-1.68563153650904,-4.49580378092853,1.00501670841679,0.9113,COLO,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.015,0.049,-0.117,-0.015,0.082,-0.014,0,-1.48880603969374,-11.0414806836589,8.5455809829549,0.6358,COLO,2008-2018,10-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.015,0.017,-0.049,-0.014,0.018,-0.014,0,-1.48880603969374,-4.78188703014951,1.81629763897937,0.8298,COLO,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.029,0.067,-0.16,-0.031,0.111,-0.033,0,-2.85835355333952,-14.7856211033789,11.7394906854458,0.6936,PBGR,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,1600,973,Pied-billed Grebe,Grèbe à bec bigarré
0.117,0.158,-0.234,0.123,0.42,0.129,0,12.4119429690537,-20.8638184104416,52.1961555618634,0.8051,PBGR,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,1600,973,Pied-billed Grebe,Grèbe à bec bigarré
-0.086,0.077,-0.242,-0.085,0.068,-0.085,0,-8.24057687798491,-21.494382244817,7.03653084787743,0.8943,PBGR,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,1600,973,Pied-billed Grebe,Grèbe à bec bigarré
0.048,0.087,-0.107,0.041,0.251,0.032,0,4.91706553244706,-10.1474327009694,28.5310084331195,0.7233,GBHE,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,2550,4186,Great Blue Heron,Grand Héron
0.029,0.107,-0.183,0.028,0.246,0.026,0,2.94245944751308,-16.7231844262909,27.8899573541738,0.6239,GBHE,2008-2018,10-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.063,0.036,-0.135,-0.063,0.008,-0.063,0,-6.10565263108668,-12.6284088311966,0.803208550427348,0.9636,GBHE,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,2550,4186,Great Blue Heron,Grand Héron
0.009,0.013,-0.017,0.009,0.034,0.008,0,0.904062177386789,-1.68563153650904,3.45846067281179,0.7512,OSPR,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,2900,4358,Osprey,Balbuzard pêcheur
0.338,0.078,0.049,0.355,0.377,0.351,6.447,40.214050340532,5.02203507400281,45.7904309371226,0.96,OSPR,2008-2018,10-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,2900,4358,Osprey,Balbuzard pêcheur
-0.084,0.164,-0.348,0.015,0.045,0.022,0.89,-8.05687439048753,-29.3901123785616,4.60278599087169,0.3427,OSPR,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,2900,4358,Osprey,Balbuzard pêcheur
-0.024,0.019,-0.061,-0.025,0.016,-0.026,0,-2.37142902420907,-5.91767602239903,1.61286854060949,0.9047,BAEA,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.05,0.026,-0.101,-0.05,0.001,-0.05,0,-4.8770575499286,-9.60669671141359,0.100050016670838,0.9724,BAEA,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.041,0.017,-0.074,-0.041,-0.008,-0.041,0,-4.01708700522011,-7.13283061587128,-0.796808516293934,0.9894,BAEA,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.004,0.026,-0.049,0.003,0.06,0.003,0,0.400801067734191,-4.78188703014951,6.18365465453596,0.5575,NOHA,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
0.153,0.051,0.042,0.155,0.25,0.157,0,16.5324978942738,4.28944787507632,28.4025416687741,0.9912,NOHA,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
0.005,0.036,-0.067,0.004,0.082,0.003,0,0.501252085940096,-6.48047986632234,8.5455809829549,0.5561,NOHA,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
-0.028,0.03,-0.084,-0.029,0.036,-0.031,0,-2.76116331987531,-8.05687439048753,3.66558464909237,0.8469,SSHA,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3100,4603,Sharp-shinned Hawk,Épervier brun
0.071,0.051,-0.033,0.072,0.172,0.073,0,7.35812258683575,-3.2461440410968,18.7677833213906,0.9294,SSHA,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.046,0.034,-0.113,-0.047,0.026,-0.048,0,-4.49580378092853,-10.6849339883984,2.6340948473442,0.922,SSHA,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.016,0.019,-0.055,-0.016,0.022,-0.016,0,-1.58726799447149,-5.35148520465162,2.22437844704382,0.8048,RTHA,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
0.108,0.067,-0.02,0.105,0.249,0.1,0,11.4047745386468,-1.98013266932447,28.2742033069811,0.9549,RTHA,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.015,0.024,-0.065,-0.015,0.032,-0.014,0,-1.48880603969374,-6.29325366225966,3.25175053051183,0.75,RTHA,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.081,0.047,-0.183,-0.08,0.01,-0.078,0,-7.78063085553919,-16.7231844262909,1.00501670841679,0.9657,AMKE,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3570,6462,American Kestrel,Crécerelle d'Amérique
-0.032,0.081,-0.191,-0.034,0.142,-0.036,0,-3.14934179208024,-17.3867411848806,15.2576648537005,0.6921,AMKE,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3570,6462,American Kestrel,Crécerelle d'Amérique
-0.059,0.051,-0.167,-0.058,0.041,-0.056,0,-5.72932308429003,-15.3800388662812,4.18521055454795,0.9002,AMKE,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,3570,6462,American Kestrel,Crécerelle d'Amérique
-0.006,0.018,-0.043,-0.006,0.03,-0.006,0,-0.598203594606472,-4.20886099329694,3.04545339535169,0.6602,MERL,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,M,3580,6483,Merlin,Faucon émerillon
0.057,0.037,-0.014,0.056,0.135,0.055,0,5.86558103955002,-1.39024557371381,14.4536784351315,0.9527,MERL,2008-2018,10-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,M,3580,6483,Merlin,Faucon émerillon
-0.006,0.022,-0.059,-0.005,0.042,-0.005,28.931,-0.598203594606472,-5.72932308429003,4.28944787507632,0.6263,MERL,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,M,3580,6483,Merlin,Faucon émerillon
0.03,0.031,-0.03,0.03,0.095,0.028,0,3.04545339535169,-2.95544664514918,9.96588551261028,0.8528,SACR,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4010,3022,Sandhill Crane,Grue du Canada
0.042,0.051,-0.049,0.038,0.159,0.033,0,4.28944787507632,-4.78188703014951,17.2337946680718,0.8168,SACR,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4010,3022,Sandhill Crane,Grue du Canada
0.048,0.035,-0.02,0.047,0.119,0.046,0,4.91706553244706,-1.98013266932447,12.6369918288353,0.9289,SACR,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4010,3022,Sandhill Crane,Grue du Canada
-0.032,0.066,-0.15,-0.037,0.116,-0.044,0,-3.14934179208024,-13.9292023574942,12.2995872133255,0.7311,SEPL,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4180,3166,Semipalmated Plover,Pluvier semipalmé
-0.056,0.126,-0.287,-0.065,0.23,-0.078,0,-5.44608641096037,-24.9488271162932,25.8600009929478,0.7176,SEPL,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4180,3166,Semipalmated Plover,Pluvier semipalmé
-0.114,0.045,-0.205,-0.114,-0.024,-0.113,0,-10.7742044117592,-18.5352683588585,-2.37142902420907,0.9907,SEPL,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4180,3166,Semipalmated Plover,Pluvier semipalmé
-0.039,0.024,-0.085,-0.039,0.008,-0.039,0,-3.82492908536333,-8.14877155985426,0.803208550427348,0.9526,SOSA,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4370,3359,Solitary Sandpiper,Chevalier solitaire
-0.128,0.074,-0.276,-0.128,0.023,-0.126,0,-12.0146620855356,-24.1187069238759,2.32665395472176,0.9604,SOSA,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4370,3359,Solitary Sandpiper,Chevalier solitaire
-0.059,0.026,-0.112,-0.058,-0.007,-0.058,0,-5.72932308429003,-10.5955742499643,-0.697555706676489,0.986,SOSA,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4370,3359,Solitary Sandpiper,Chevalier solitaire
-0.01,0.03,-0.072,-0.009,0.049,-0.008,0,-0.995016625083189,-6.94691041887943,5.02203507400281,0.6404,GRYE,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4420,3366,Greater Yellowlegs,Grand Chevalier
-0.011,0.117,-0.233,-0.016,0.246,-0.021,0,-1.09397212246313,-20.7846426475686,27.8899573541738,0.5664,GRYE,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4420,3366,Greater Yellowlegs,Grand Chevalier
-0.004,0.036,-0.078,-0.004,0.068,-0.003,0,-0.399201065600852,-7.50355734564607,7.03653084787743,0.552,GRYE,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4420,3366,Greater Yellowlegs,Grand Chevalier
-0.059,0.026,-0.112,-0.059,-0.007,-0.059,0,-5.72932308429003,-10.5955742499643,-0.697555706676489,0.9829,LEYE,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,S,4450,3373,Lesser Yellowlegs,Petit Chevalier
-0.065,0.073,-0.213,-0.065,0.084,-0.065,0,-6.29325366225966,-19.1843862783512,8.76288938088261,0.8419,LEYE,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,S,4450,3373,Lesser Yellowlegs,Petit Chevalier
-0.069,0.032,-0.134,-0.069,-0.006,-0.069,0,-6.6673319921798,-12.5409935396666,-0.598203594606472,0.9802,LEYE,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,S,4450,3373,Lesser Yellowlegs,Petit Chevalier
-0.045,0.065,-0.158,-0.051,0.106,-0.057,0,-4.40025181669,-14.6150218031518,11.1821876506531,0.8109,LESA,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,S,4750,3286,Least Sandpiper,Bécasseau minuscule
-0.268,0.054,-0.374,-0.268,-0.158,-0.268,0,-23.5092218897136,-31.2023088171021,-14.6150218031518,1,LESA,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,S,4750,3286,Least Sandpiper,Bécasseau minuscule
-0.129,0.037,-0.206,-0.129,-0.056,-0.128,0,-12.1026034454417,-18.6166923717079,-5.44608641096037,0.9986,LESA,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,S,4750,3286,Least Sandpiper,Bécasseau minuscule
-0.058,0.045,-0.147,-0.058,0.035,-0.059,0,-5.63500525632015,-13.6706022583681,3.56197087996233,0.9062,PESA,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,S,4780,3291,Pectoral Sandpiper,Bécasseau à poitrine cendrée
-0.03,0.181,-0.388,-0.034,0.347,-0.041,0,-2.95544664514918,-32.1587656735896,41.4816725370429,0.583,PESA,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,S,4780,3291,Pectoral Sandpiper,Bécasseau à poitrine cendrée
-0.065,0.056,-0.176,-0.066,0.049,-0.068,0,-6.29325366225966,-16.1382016662926,5.02203507400281,0.8861,PESA,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,S,4780,3291,Pectoral Sandpiper,Bécasseau à poitrine cendrée
-0.1,0.184,-0.45,-0.107,0.292,-0.121,0,-9.51625819640405,-36.2371848378227,33.9103017639294,0.7321,LBDO,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4900,3304,Long-billed Dowitcher,Bécassin à long bec
-0.082,0.055,-0.189,-0.082,0.03,-0.084,0,-7.87280413036513,-17.2213493305266,3.04545339535169,0.9362,LBDO,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,4900,3304,Long-billed Dowitcher,Bécassin à long bec
-0.05,0.02,-0.089,-0.05,-0.01,-0.05,0,-4.8770575499286,-8.5154426425548,-0.995016625083189,0.9925,WISN,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.031,0.083,-0.191,-0.033,0.143,-0.037,0,-3.05244269239741,-17.3867411848806,15.372980166601,0.6737,WISN,2008-2018,10-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.039,0.022,-0.083,-0.038,0.004,-0.038,0,-3.82492908536333,-7.96488527798753,0.400801067734191,0.9642,WISN,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.015,0.017,-0.047,-0.017,0.024,-0.019,0,-1.48880603969374,-4.59126024096289,2.42903178906215,0.8293,GHOW,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,L,7440,4966,Great Horned Owl,Grand-duc d'Amérique
-0.005,0.042,-0.083,-0.007,0.088,-0.009,0,-0.498752080731768,-7.96488527798753,9.19881220281975,0.5756,GHOW,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,L,7440,4966,Great Horned Owl,Grand-duc d'Amérique
-0.029,0.014,-0.056,-0.029,-0.002,-0.029,0,-2.85835355333952,-5.44608641096037,-0.199800133266692,0.9789,GHOW,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,L,7440,4966,Great Horned Owl,Grand-duc d'Amérique
0.104,0.082,-0.065,0.105,0.269,0.105,0,10.9600454915582,-6.29325366225966,30.8655141046467,0.9113,NSWO,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,7680,5135,Northern Saw-whet Owl,Petite Nyctale
0.353,0.132,0.088,0.35,0.627,0.344,0,42.3331143433602,9.19881220281975,87.1986188331242,0.991,NSWO,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,7680,5135,Northern Saw-whet Owl,Petite Nyctale
0.095,0.096,-0.096,0.094,0.294,0.092,0,9.96588551261028,-9.15359839312938,34.1783903666971,0.8633,NSWO,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,7680,5135,Northern Saw-whet Owl,Petite Nyctale
-0.013,0.029,-0.073,-0.013,0.048,-0.013,0,-1.29158649797124,-7.03991699742073,4.91706553244706,0.6991,CONI,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,7720,1861,Common Nighthawk,Engoulevent d'Amérique
0.067,0.015,0.039,0.067,0.096,0.067,0,6.92954781746002,3.97704836501578,10.0759063993979,1,CONI,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,7720,1861,Common Nighthawk,Engoulevent d'Amérique
0,0.036,-0.068,-0.002,0.078,-0.004,0,0,-6.57395264227865,8.11226586700831,0.5298,CONI,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,7720,1861,Common Nighthawk,Engoulevent d'Amérique
-0.105,0.09,-0.29,-0.105,0.079,-0.104,0,-9.96754774137344,-25.1736432421435,8.22043220703148,0.9033,CAHU,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,9330,2543,Calliope Hummingbird,Colibri calliope
-0.359,0.166,-0.716,-0.351,-0.046,-0.335,0,-30.1625648648426,-51.129683580092,-4.49580378092853,0.9859,CAHU,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,9330,2543,Calliope Hummingbird,Colibri calliope
-0.16,0.065,-0.298,-0.158,-0.032,-0.155,0,-14.7856211033789,-25.7698660252226,-3.14934179208024,0.9883,CAHU,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,9330,2543,Calliope Hummingbird,Colibri calliope
-0.002,0.036,-0.077,-0.002,0.069,-0.001,0,-0.199800133266692,-7.41101463935047,7.14362091483463,0.5303,RUHU,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,9370,2528,Rufous Hummingbird,Colibri roux
-0.085,0.063,-0.222,-0.083,0.034,-0.08,0,-8.14877155985426,-19.9084635665341,3.45846067281179,0.9326,RUHU,2008-2018,10-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,9370,2528,Rufous Hummingbird,Colibri roux
-0.006,0.04,-0.084,-0.008,0.079,-0.009,0,-0.598203594606472,-8.05687439048753,8.22043220703148,0.5827,RUHU,1998-2018,20-years,Fall,CMMN,MNO,MNO,Poisson,NA,O,9370,2528,Rufous Hummingbird,Colibri roux
-0.002,0.008,-0.018,-0.002,0.015,-0.002,0,-0.199800133266692,-1.78389676416992,1.51130646157189,0.6055,BEKI,1996-2018,all years,Fall,CMMN,MNO,MNO,NegBinomial,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
0.03,0.027,-0.021,0.028,0.09,0.026,0,3.04545339535169,-2.07810354305404,9.41742837052104,0.8748,BEKI,2008-2018,10-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
0.132,0.211,-0.029,0.004,0.472,-0.005,0.133,14.1108319267235,-2.85835355333952,60.3197383726574,0.5563,BEKI,1998-2018,20-years,Fall,CMMN,MNO,MNO,NegBinomial,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
0.039,0.053,-0.07,0.04,0.142,0.042,0,3.97704836501578,-6.76061800940517,15.2576648537005,0.7964,YBSA,1996-2018,all years,Fall,CMMN,MNO,MNO,Poisson,NA,O,10220,6055,Yellow-bellied Sapsucker,Pic maculé
