mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.793,0.305,-1.64,-0.726,-0.424,-0.641,0,-54.7514698842683,-80.6019957709108,-34.5576118091141,1,ABDU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,440,330,American Black Duck,Canard noir
-0.269,0.051,-0.359,-0.273,-0.157,-0.279,0,-23.5856744351801,-30.1625648648426,-14.5295941182315,0.9995,MALL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.276,0.098,-0.464,-0.28,-0.078,-0.286,0,-24.1187069238759,-37.1236445532902,-7.50355734564607,0.9894,MALL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.071,0.015,-0.101,-0.071,-0.041,-0.072,0,-6.85381078724079,-9.60669671141359,-4.01708700522011,0.9998,MALL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.032,0.053,-0.138,-0.032,0.07,-0.032,0,-3.14934179208024,-12.8901308254202,7.25081812542165,0.7648,MALL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.082,0.018,-0.117,-0.082,-0.046,-0.083,0,-7.87280413036513,-11.0414806836589,-4.49580378092853,0.9994,MALL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,451,310,Mallard,Canard colvert
-0.303,0.122,-0.562,-0.298,-0.082,-0.288,0,-26.1400903629517,-42.9932212621987,-7.87280413036513,0.992,GRSC,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,MX,680,428,Greater Scaup,Fuligule milouinan
-0.375,0.393,-1.294,-0.337,0.285,-0.281,0,-31.2710721209028,-72.582810080963,32.9762028121474,0.8672,GRSC,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,MX,680,428,Greater Scaup,Fuligule milouinan
-0.172,0.092,-0.358,-0.173,0.006,-0.173,0,-15.80208268315,-30.0926924993474,0.601803605406492,0.9652,WWSC,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
-0.302,0.204,-0.699,-0.308,0.108,-0.314,0,-26.0661935110468,-50.2917862529362,11.4047745386468,0.9322,WWSC,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
0.166,0.068,0.024,0.168,0.289,0.171,0,18.0573101723276,2.42903178906215,33.5091728528508,0.9849,WWSC,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
0.227,0.116,-0.002,0.226,0.448,0.224,0,25.4829867940279,-0.199800133266692,56.5178695653522,0.9736,WWSC,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
0.271,0.05,0.171,0.271,0.367,0.27,0,31.1275070384588,18.6490749021712,44.3397919115178,1,WWSC,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
-0.004,0.041,-0.088,-0.003,0.071,-0.002,0,-0.399201065600852,-8.42391232766744,7.35812258683575,0.5447,BUFF,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
0.028,0.124,-0.211,0.024,0.277,0.018,0,2.8395684421425,-19.0225933118724,31.9166371034959,0.5901,BUFF,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
0.049,0.035,-0.023,0.05,0.116,0.05,0,5.02203507400281,-2.27375162267229,12.2995872133255,0.9265,BUFF,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
0.002,0.106,-0.211,0,0.209,-0.001,0,0.20020013340003,-19.0225933118724,23.2444998530255,0.5,COME,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
0.358,0.077,0.209,0.355,0.514,0.349,0,43.0465620479898,23.2444998530255,67.1965699836113,0.9999,COME,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
-0.007,0.042,-0.09,-0.007,0.076,-0.008,0,-0.697555706676489,-8.60688147287718,7.89625741572839,0.5888,COME,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
-0.13,0.068,-0.259,-0.133,0.008,-0.136,0,-12.1904569079439,-22.8176976956297,0.803208550427348,0.9644,COME,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
-0.053,0.045,-0.153,-0.05,0.026,-0.047,0,-5.16199875177018,-14.1870278188606,2.6340948473442,0.9033,COME,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
-0.213,0.097,-0.42,-0.209,-0.036,-0.204,0,-19.1843862783512,-34.2953180184943,-3.53597065168769,0.9858,RBME,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
-0.504,0.141,-0.824,-0.492,-0.264,-0.475,0,-39.5890617144135,-56.1326553352032,-23.2026460343294,0.9995,RBME,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
0.099,0.068,-0.047,0.101,0.224,0.103,0,10.4066299558882,-4.59126024096289,25.1071019428362,0.9345,RBME,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
-0.285,0.101,-0.492,-0.284,-0.093,-0.282,0,-24.7985745680617,-38.8597634167591,-8.88064997038595,0.9945,RBME,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
0.048,0.084,-0.138,0.053,0.197,0.059,0,4.91706553244706,-12.8901308254202,21.7744040705908,0.756,RBME,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
0.104,0.022,0.061,0.104,0.145,0.103,0,10.9600454915582,6.28989141871952,15.6039570268022,0.9999,RUGR,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
-0.069,0.293,-0.797,0.058,0.121,0.068,0.044,-6.6673319921798,-54.932102498659,12.8624912367344,0.2373,RUGR,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
-0.836,0.63,-1.292,-1.248,0.133,-1.261,6.094,-56.6559176183496,-72.5279208301705,14.2249998330894,0.6996,RUGR,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.167,0.088,0.013,0.158,0.358,0.144,0,18.1754265308361,1.30848673598092,43.0465620479898,0.9804,WITU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,1290,951,Wild Turkey,Dindon sauvage
-0.014,0.066,-0.142,-0.016,0.118,-0.018,0,-1.39024557371381,-13.2378743514086,12.5244111367342,0.617,WITU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,1290,951,Wild Turkey,Dindon sauvage
0.075,0.04,0.006,0.071,0.163,0.067,0,7.78841508846315,0.601803605406492,17.7036689688467,0.9821,WITU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,1290,951,Wild Turkey,Dindon sauvage
-0.04,0.027,-0.095,-0.04,0.012,-0.04,0,-3.92105608476768,-9.06270655317686,1.20722888660778,0.9389,COLO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
-0.099,0.046,-0.19,-0.099,-0.011,-0.098,0,-9.42572919764515,-17.3040866056638,-1.09397212246313,0.9821,COLO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
0.019,0.026,-0.037,0.02,0.067,0.021,0,1.91816486174081,-3.63238646509465,6.92954781746002,0.8001,COLO,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.101,0.049,-0.196,-0.103,-0.001,-0.105,0,-9.60669671141359,-17.7987765321813,-0.0999500166624978,0.9734,COLO,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.023,0.033,-0.048,0.024,0.083,0.025,0,2.32665395472176,-4.68662129224953,8.65418085482381,0.7857,COLO,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.067,0.021,0.024,0.067,0.107,0.067,0,6.92954781746002,2.42903178906215,11.2934254479326,0.9969,DCCO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.066,0.047,-0.028,0.065,0.159,0.064,0,6.82267171659934,-2.76116331987531,17.2337946680718,0.9315,DCCO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.072,0.05,-0.027,0.071,0.171,0.07,0,7.46553440638136,-2.66387584756632,18.6490749021712,0.9367,DCCO,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
-0.186,0.05,-0.292,-0.186,-0.091,-0.184,0,-16.9726405018067,-25.3231464026643,-8.69822891007342,0.9984,DCCO,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.028,0.052,-0.079,0.028,0.127,0.028,0,2.8395684421425,-7.59600755549132,13.5417017781486,0.7272,DCCO,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
-0.219,0.054,-0.328,-0.219,-0.115,-0.22,0,-19.6678281846373,-27.9636980294699,-10.8633856093169,0.9995,GBHE,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.009,0.042,-0.092,-0.009,0.071,-0.009,0,-0.895962122711635,-8.78948504549096,7.35812258683575,0.5841,GBHE,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.072,0.055,-0.168,-0.077,0.048,-0.084,0,-6.94691041887943,-15.4646165315341,4.91706553244706,0.911,GBHE,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.023,0.049,-0.12,-0.023,0.07,-0.022,0,-2.27375162267229,-11.3079563282843,7.25081812542165,0.6824,GBHE,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.136,0.046,-0.217,-0.14,-0.038,-0.144,0,-12.7157367511281,-19.5070030694999,-3.72870591088005,0.9904,GBHE,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
0.01,0.047,-0.084,0.009,0.103,0.009,0,1.00501670841679,-8.05687439048753,10.8491409076007,0.592,TUVU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,S,2850,4349,Turkey Vulture,Urubu à tête rouge
0.118,0.065,-0.013,0.118,0.243,0.118,0,12.5244111367342,-1.29158649797124,27.506862411846,0.965,TUVU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,S,2850,4349,Turkey Vulture,Urubu à tête rouge
0.045,0.034,-0.016,0.043,0.115,0.04,0,4.60278599087169,-1.58726799447149,12.1873437571938,0.9285,TUVU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.05,0.062,-0.073,0.049,0.174,0.046,0,5.12710963760241,-7.03991699742073,19.0055565820363,0.8133,TUVU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.04,0.044,-0.038,0.036,0.134,0.031,0,4.08107741923882,-3.72870591088005,14.3392819644647,0.8381,TUVU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.137,0.044,0.049,0.137,0.221,0.137,0,14.6828148520398,5.02203507400281,24.7323430564065,0.9976,BAEA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.14,0.109,-0.081,0.139,0.35,0.139,0,15.0273798857227,-7.78063085553919,41.9067548593257,0.9125,BAEA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.076,0.029,-0.133,-0.077,-0.02,-0.077,0,-7.31837934406178,-12.4534907891229,-1.98013266932447,0.9899,NOHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
0.029,0.038,-0.045,0.029,0.101,0.029,0,2.94245944751308,-4.40025181669,10.6276641763424,0.7779,NOHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
-0.045,0.022,-0.089,-0.045,-0.004,-0.045,0,-4.40025181669,-8.5154426425548,-0.399201065600852,0.9821,SSHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.015,0.046,-0.103,-0.017,0.076,-0.018,0,-1.48880603969374,-9.78730265184835,7.89625741572839,0.6668,SSHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
-0.214,0.084,-0.378,-0.215,-0.047,-0.217,0,-19.2651614977319,-31.476949933413,-4.59126024096289,0.9859,RTHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
0.09,0.081,-0.064,0.089,0.245,0.087,0,9.41742837052104,-6.19950004692705,27.7621313204887,0.8705,RTHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.013,0.034,-0.08,-0.014,0.053,-0.014,0,-1.29158649797124,-7.68836536133642,5.4429645119356,0.6735,MERL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3580,6483,Merlin,Faucon émerillon
-0.085,0.028,-0.14,-0.085,-0.033,-0.085,0,-8.14877155985426,-13.0641764601194,-3.2461440410968,0.9987,MERL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3580,6483,Merlin,Faucon émerillon
-0.426,0.07,-0.57,-0.424,-0.299,-0.42,0,-34.6883657879324,-43.4474561300463,-25.8440590564989,1,KILL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.179,0.076,-0.334,-0.177,-0.042,-0.173,0,-16.3894100602964,-28.3946217772791,-4.11302194275155,0.9942,KILL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.147,0.022,-0.195,-0.146,-0.107,-0.145,0,-13.6706022583681,-17.7165341943982,-10.1474327009694,1,KILL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.219,0.115,-0.512,-0.202,-0.052,-0.184,0.001,-19.6678281846373,-40.0704212154462,-5.06711331571105,0.9886,KILL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.168,0.027,-0.227,-0.167,-0.119,-0.164,0,-15.4646165315341,-20.307921770986,-11.219219923805,1,KILL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.181,0.047,-0.282,-0.178,-0.098,-0.175,0,-16.556464130421,-24.5726315466911,-9.33510962460791,0.9992,SPSA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.328,0.047,-0.423,-0.327,-0.243,-0.325,0,-27.9636980294699,-34.4921366888194,-21.5728486228444,1,SPSA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.128,0.035,-0.195,-0.13,-0.057,-0.131,0,-12.0146620855356,-17.7165341943982,-5.54059306334767,0.9972,SPSA,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.14,0.068,-0.278,-0.139,-0.015,-0.136,0,-13.0641764601194,-24.2703178485664,-1.48880603969374,0.9828,SPSA,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.17,0.015,-0.2,-0.169,-0.141,-0.169,0,-15.6335183403616,-18.1269246922018,-13.1510688302332,1,SPSA,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.043,0.038,-0.122,-0.043,0.027,-0.042,0,-4.20886099329694,-11.4851631497373,2.73678027634894,0.8977,WISN,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
0.01,0.027,-0.043,0.01,0.061,0.01,0,1.00501670841679,-4.20886099329694,6.28989141871952,0.6508,WISN,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.006,0.035,-0.08,-0.005,0.06,-0.004,0,-0.598203594606472,-7.68836536133642,6.18365465453596,0.5708,WISN,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.289,0.065,-0.418,-0.29,-0.16,-0.29,0,-25.0987794597331,-34.1637771575173,-14.7856211033789,0.9997,BOGU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.302,0.184,-0.656,-0.308,0.074,-0.311,0,-26.0661935110468,-48.107711984106,7.68068054962199,0.9487,BOGU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
0.098,0.022,0.055,0.098,0.138,0.098,0,10.2962785108508,5.65406146754943,14.7975550274179,1,BOGU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.092,0.086,-0.256,-0.094,0.075,-0.096,0,-8.78948504549096,-22.5858031207752,7.78841508846315,0.8799,BOGU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.038,0.041,-0.12,-0.038,0.042,-0.038,0,-3.72870591088005,-11.3079563282843,4.28944787507632,0.8368,RBGU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.122,0.089,-0.295,-0.123,0.048,-0.124,0,-11.4851631497373,-25.5468412534091,4.91706553244706,0.9209,RBGU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.146,0.05,0.055,0.144,0.25,0.14,0,15.7196188050796,5.65406146754943,28.4025416687741,0.9977,RBGU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.011,0.058,-0.12,-0.014,0.11,-0.018,0,-1.09397212246313,-11.3079563282843,11.6278070458871,0.6104,RBGU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.147,0.06,0.033,0.144,0.268,0.141,0,15.8353963029855,3.35505392413056,30.7347140014936,0.9909,RBGU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.023,0.075,-0.131,0.024,0.164,0.026,0,2.32665395472176,-12.2782225608956,17.8214315092722,0.643,HERG,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.165,0.223,-0.28,0.163,0.597,0.161,0,17.9393118711391,-24.4216258544275,81.6660635330551,0.8065,HERG,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.029,0.042,-0.054,0.029,0.109,0.028,0,2.94245944751308,-5.25678934982017,11.5162350341448,0.7781,HERG,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.029,0.204,-0.394,0.03,0.413,0.033,0,2.94245944751308,-32.5645943759556,51.1345025933994,0.5765,HERG,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.027,0.06,-0.087,0.025,0.148,0.023,0,2.73678027634894,-8.33229043668478,15.9512896362974,0.6875,HERG,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
-0.225,0.049,-0.323,-0.225,-0.131,-0.225,0,-20.1483781240623,-27.6026145632085,-12.2782225608956,0.9998,GBBG,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.152,0.096,-0.351,-0.151,0.032,-0.149,0,-14.1011719258877,-29.6016246144379,3.25175053051183,0.9484,GBBG,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.147,0.038,-0.225,-0.147,-0.074,-0.146,0,-13.6706022583681,-20.1483781240623,-7.13283061587128,0.9984,GBBG,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.434,0.069,-0.576,-0.432,-0.311,-0.426,0,-35.2087744514649,-43.7857554803178,-26.7286124130668,1,GBBG,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.181,0.045,-0.279,-0.178,-0.103,-0.173,0,-16.556464130421,-24.3460096784953,-9.78730265184835,0.9999,GBBG,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.029,0.019,-0.067,-0.028,0.006,-0.028,0,-2.85835355333952,-6.48047986632234,0.601803605406492,0.946,CATE,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
-0.029,0.085,-0.183,-0.035,0.151,-0.043,0,-2.85835355333952,-16.7231844262909,16.299665808182,0.6879,CATE,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
-0.049,0.028,-0.111,-0.047,0,-0.045,0,-4.78188703014951,-10.5061251070969,0,0.9718,CATE,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
