mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.322,0.118,-0.573,-0.316,-0.097,-0.307,0,-27.5301809670097,-43.6168595295044,-9.24439938667273,0.9967,GRSC,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,MX,680,428,Greater Scaup,Fuligule milouinan
-0.515,0.395,-1.43,-0.48,0.192,-0.429,0,-40.2499405381763,-76.0691077756245,21.16705169649,0.9298,GRSC,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,MX,680,428,Greater Scaup,Fuligule milouinan
-0.167,0.094,-0.355,-0.167,0.025,-0.168,0,-15.3800388662812,-29.8826556791428,2.53151205244289,0.9614,WWSC,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
0.167,0.068,0.022,0.17,0.294,0.174,0,18.1754265308361,2.22437844704382,34.1783903666971,0.9837,WWSC,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
0.214,0.116,-0.014,0.213,0.445,0.211,0,23.8622654793452,-1.39024557371381,56.0490195832667,0.9661,WWSC,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
0.27,0.046,0.179,0.27,0.361,0.27,0,30.9964450733247,19.6020744167884,43.4763460878556,1,WWSC,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,45994,461,White-winged Scoter,Macreuse à ailes blanches
-0.005,0.037,-0.077,-0.005,0.067,-0.004,0,-0.498752080731768,-7.41101463935047,6.92954781746002,0.554,BUFF,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
0.021,0.12,-0.21,0.018,0.273,0.013,0,2.12220516375285,-18.9415754029813,31.3900244824739,0.5733,BUFF,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
0.047,0.036,-0.026,0.047,0.118,0.048,0,4.81220090796557,-2.56649103912506,12.5244111367342,0.9116,BUFF,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,820,473,Bufflehead,Petit Garrot
0,0.095,-0.189,-0.002,0.202,-0.004,0,0,-17.2213493305266,22.3848008111358,0.5074,COME,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
0.321,0.063,0.203,0.317,0.455,0.311,0,37.8505580893754,22.5072468247499,57.6173383033991,0.9999,COME,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,880,489,Common Merganser,Grand Harle
-0.011,0.042,-0.094,-0.011,0.076,-0.012,0,-1.09397212246313,-8.9717237759233,7.89625741572839,0.6276,COME,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
-0.133,0.067,-0.261,-0.136,0.01,-0.139,0,-12.4534907891229,-22.9719080384921,1.00501670841679,0.971,COME,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
-0.056,0.043,-0.149,-0.053,0.024,-0.048,0,-5.44608641096037,-13.8430885101042,2.42903178906215,0.923,COME,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,880,489,Common Merganser,Grand Harle
-0.145,0.076,-0.296,-0.146,0.013,-0.148,0,-13.4977706889259,-25.621257197982,1.30848673598092,0.9681,RBME,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
-0.347,0.087,-0.527,-0.346,-0.173,-0.345,0,-29.3194671742251,-40.9626564039536,-15.8862385155377,0.9993,RBME,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,890,495,Red-breasted Merganser,Harle huppé
0.094,0.072,-0.06,0.096,0.236,0.098,0,9.85597459171736,-5.82354664157513,26.617431016688,0.9196,RBME,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
-0.292,0.097,-0.49,-0.292,-0.098,-0.29,0,-25.3231464026643,-38.7373605815584,-9.33510962460791,0.9957,RBME,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
0.047,0.088,-0.146,0.052,0.211,0.058,0,4.81220090796557,-13.5842296815357,23.4912355061394,0.7513,RBME,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,890,495,Red-breasted Merganser,Harle huppé
0.032,0.027,-0.021,0.032,0.089,0.031,0,3.25175053051183,-2.07810354305404,9.30806563263302,0.9012,RUGR,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.101,0.098,-0.062,0.089,0.332,0.067,0,10.6276641763424,-6.01171132089111,39.3752848512517,0.894,RUGR,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.104,0.023,0.059,0.104,0.15,0.104,0,10.9600454915582,6.07752407401589,16.1834242728283,0.9995,RUGR,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.063,0.016,0.032,0.063,0.094,0.063,0,6.50268392313054,3.25175053051183,9.85597459171736,1,RUGR,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.097,0.027,0.041,0.097,0.149,0.097,0,10.1860373621011,4.18521055454795,16.0672989209085,0.9968,RUGR,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,L,1160,921,Ruffed Grouse,Gélinotte huppée
0.17,0.091,0.008,0.161,0.379,0.146,0,18.5304851320365,0.803208550427348,46.0823035743432,0.9768,WITU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,1290,951,Wild Turkey,Dindon sauvage
-0.024,0.066,-0.153,-0.026,0.112,-0.028,0,-2.37142902420907,-14.1870278188606,11.8512860645045,0.6715,WITU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,1290,951,Wild Turkey,Dindon sauvage
0.076,0.042,0.002,0.073,0.177,0.068,0,7.89625741572839,0.20020013340003,19.3631093127139,0.9775,WITU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,1290,951,Wild Turkey,Dindon sauvage
-0.045,0.027,-0.099,-0.045,0.01,-0.045,0,-4.40025181669,-9.42572919764515,1.00501670841679,0.9547,COLO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
-0.092,0.037,-0.167,-0.092,-0.018,-0.092,0,-8.78948504549096,-15.3800388662812,-1.78389676416992,0.9888,COLO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,1560,3737,Common Loon,Plongeon huard
0.018,0.028,-0.041,0.019,0.071,0.02,0,1.81629763897937,-4.01708700522011,7.35812258683575,0.7779,COLO,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
-0.11,0.05,-0.207,-0.111,-0.002,-0.113,0,-10.4165864703472,-18.6980350012429,-0.199800133266692,0.9782,COLO,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.022,0.034,-0.051,0.023,0.089,0.025,0,2.22437844704382,-4.9721329467573,9.30806563263302,0.7714,COLO,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,1560,3737,Common Loon,Plongeon huard
0.064,0.022,0.021,0.064,0.108,0.064,0,6.60923987615052,2.12220516375285,11.4047745386468,0.9957,DCCO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.066,0.052,-0.037,0.066,0.173,0.065,0,6.82267171659934,-3.63238646509465,18.8866105084032,0.9175,DCCO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.071,0.051,-0.029,0.07,0.177,0.068,0,7.35812258683575,-2.85835355333952,19.3631093127139,0.9317,DCCO,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
-0.202,0.058,-0.324,-0.201,-0.085,-0.2,0,-18.2905072057763,-27.6749757620158,-8.14877155985426,0.9984,DCCO,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
0.026,0.054,-0.083,0.027,0.134,0.027,0,2.6340948473442,-7.96488527798753,14.3392819644647,0.7115,DCCO,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,2390,4117,Double-crested Cormorant,Cormoran à aigrettes
-0.22,0.056,-0.335,-0.221,-0.106,-0.221,0,-19.7481202037522,-28.466191364744,-10.0575351924076,0.999,GBHE,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.004,0.041,-0.085,-0.004,0.076,-0.004,0,-0.399201065600852,-8.14877155985426,7.89625741572839,0.535,GBHE,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.064,0.057,-0.163,-0.069,0.069,-0.077,0,-6.19950004692705,-15.040881158541,7.14362091483463,0.882,GBHE,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.003,0.048,-0.098,-0.003,0.092,-0.003,0,-0.2995504496627,-9.33510962460791,9.63648220808169,0.5288,GBHE,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
-0.125,0.049,-0.212,-0.129,-0.012,-0.135,0,-11.7503097415405,-19.10353024335,-1.19282871380695,0.9814,GBHE,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2550,4186,Great Blue Heron,Grand Héron
0,0.046,-0.091,-0.001,0.095,-0.002,0,0,-8.69822891007342,9.96588551261028,0.5084,TUVU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,S,2850,4349,Turkey Vulture,Urubu à tête rouge
0.12,0.058,0.001,0.12,0.239,0.12,0,12.7496851579376,0.100050016670838,26.9978536583837,0.9756,TUVU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,S,2850,4349,Turkey Vulture,Urubu à tête rouge
0.048,0.034,-0.014,0.045,0.122,0.042,0,4.91706553244706,-1.39024557371381,12.9754101780319,0.9364,TUVU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.045,0.059,-0.072,0.043,0.17,0.041,0,4.60278599087169,-6.94691041887943,18.5304851320365,0.8047,TUVU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.042,0.044,-0.036,0.039,0.144,0.034,0,4.28944787507632,-3.53597065168769,15.4884108524914,0.8499,TUVU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.131,0.043,0.044,0.131,0.216,0.131,0,13.996778131199,4.49823548884438,24.1102379000672,0.9962,BAEA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
0.146,0.107,-0.07,0.146,0.362,0.145,0,15.7196188050796,-6.76061800940517,43.6198941960352,0.9255,BAEA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,3020,4641,Bald Eagle,Pygargue à tête blanche
-0.079,0.031,-0.141,-0.08,-0.013,-0.081,0,-7.59600755549132,-13.1510688302332,-1.29158649797124,0.9864,NOHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
0.026,0.037,-0.047,0.026,0.099,0.026,0,2.6340948473442,-4.59126024096289,10.4066299558882,0.7593,NOHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
-0.093,0.032,-0.156,-0.093,-0.029,-0.093,0,-8.88064997038595,-14.4440809628982,-2.85835355333952,0.9966,SSHA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
0.001,0.068,-0.131,-0.001,0.147,-0.003,0,0.100050016670838,-12.2782225608956,15.8353963029855,0.4927,SSHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,M,3100,4603,Sharp-shinned Hawk,Épervier brun
0.102,0.084,-0.058,0.101,0.272,0.098,0,10.7383471727933,-5.63500525632015,31.2587001311108,0.8856,RTHA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.019,0.026,-0.07,-0.019,0.036,-0.019,0,-1.8820637757194,-6.76061800940517,3.66558464909237,0.8043,MERL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3580,6483,Merlin,Faucon émerillon
-0.078,0.029,-0.135,-0.078,-0.023,-0.078,0,-7.50355734564607,-12.6284088311966,-2.27375162267229,0.997,MERL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,3580,6483,Merlin,Faucon émerillon
-0.43,0.075,-0.588,-0.426,-0.289,-0.421,0,-34.9490905276683,-44.4562951301982,-25.0987794597331,1,KILL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.17,0.072,-0.317,-0.168,-0.035,-0.164,0,-15.6335183403616,-27.1669244874298,-3.43945837424335,0.9936,KILL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.149,0.023,-0.198,-0.148,-0.106,-0.147,0,-13.8430885101042,-17.9630146862169,-10.0575351924076,1,KILL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.227,0.117,-0.525,-0.209,-0.048,-0.191,0.001,-20.307921770986,-40.8444635633185,-4.68662129224953,0.9894,KILL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.17,0.028,-0.229,-0.169,-0.119,-0.166,0,-15.6335183403616,-20.4671466494906,-11.219219923805,1,KILL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
-0.185,0.041,-0.275,-0.183,-0.109,-0.18,0,-16.8895716147874,-24.0427876775032,-10.3269582501765,0.9999,SPSA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.335,0.047,-0.432,-0.334,-0.246,-0.331,0,-28.466191364744,-35.0790623314853,-21.8077775074523,1,SPSA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.132,0.035,-0.199,-0.133,-0.057,-0.133,0,-12.3659004920627,-18.0450106667074,-5.54059306334767,0.998,SPSA,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.145,0.068,-0.284,-0.144,-0.015,-0.141,0,-13.4977706889259,-24.7233355293804,-1.48880603969374,0.9859,SPSA,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.176,0.023,-0.225,-0.176,-0.132,-0.174,0,-16.1382016662926,-20.1483781240623,-12.3659004920627,1,SPSA,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4350,3356,Spotted Sandpiper,Chevalier grivelé
-0.045,0.038,-0.125,-0.044,0.031,-0.044,0,-4.40025181669,-11.7503097415405,3.14855038865227,0.8999,WISN,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
0.006,0.027,-0.046,0.006,0.058,0.006,0,0.601803605406492,-4.49580378092853,5.97149957102876,0.5895,WISN,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.009,0.037,-0.086,-0.008,0.064,-0.007,0,-0.895962122711635,-8.24057687798491,6.60923987615052,0.598,WISN,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,4950,3333,Wilson's Snipe,Bécassine de Wilson
-0.287,0.064,-0.414,-0.287,-0.154,-0.287,0,-24.9488271162932,-33.8999048734088,-14.2727978988543,0.9995,BOGU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.282,0.188,-0.648,-0.287,0.127,-0.29,0,-24.5726315466911,-47.6909086897499,13.5417017781486,0.9416,BOGU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.075,0.079,-0.226,-0.076,0.084,-0.078,0,-7.22565136714471,-20.2281898334326,8.76288938088261,0.8432,BOGU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,S,5080,3497,Bonaparte's Gull,Mouette de Bonaparte
-0.042,0.035,-0.112,-0.043,0.028,-0.043,0,-4.11302194275155,-10.5955742499643,2.8395684421425,0.8932,RBGU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.119,0.085,-0.284,-0.121,0.054,-0.123,0,-11.219219923805,-24.7233355293804,5.54846021550801,0.9227,RBGU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.147,0.052,0.051,0.144,0.263,0.14,0,15.8353963029855,5.23228932832038,30.0826718951724,0.9952,RBGU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.018,0.057,-0.127,-0.021,0.107,-0.025,0,-1.78389676416992,-11.9266327402843,11.2934254479326,0.6646,RBGU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.148,0.057,0.037,0.148,0.263,0.146,0,15.9512896362974,3.76930208381572,30.0826718951724,0.9945,RBGU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.019,0.068,-0.117,0.019,0.152,0.02,0,1.91816486174081,-11.0414806836589,16.4160236432112,0.6094,HERG,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.163,0.201,-0.233,0.162,0.568,0.16,0,17.7036689688467,-20.7846426475686,76.4734051508459,0.8179,HERG,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.031,0.044,-0.056,0.031,0.121,0.031,0,3.14855038865227,-5.44608641096037,12.8624912367344,0.7834,HERG,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.026,0.207,-0.403,0.028,0.442,0.03,0,2.6340948473442,-33.168790067644,55.5815740434108,0.5655,HERG,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
0.03,0.06,-0.086,0.028,0.16,0.026,0,3.04545339535169,-8.24057687798491,17.351087099181,0.71,HERG,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,5170,3552,Herring Gull,Goéland argenté
-0.237,0.046,-0.328,-0.237,-0.141,-0.238,0,-21.100871198239,-27.9636980294699,-13.1510688302332,1,GBBG,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.155,0.092,-0.344,-0.154,0.032,-0.153,0,-14.3584822516386,-29.1071071950489,3.25175053051183,0.96,GBBG,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.146,0.041,-0.228,-0.146,-0.064,-0.146,0,-13.5842296815357,-20.3875740164546,-6.19950004692705,0.9977,GBBG,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.444,0.069,-0.586,-0.441,-0.317,-0.436,0,-35.853457917268,-44.3450965589535,-27.1669244874298,1,GBBG,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.182,0.047,-0.285,-0.179,-0.097,-0.174,0,-16.6398659584265,-24.7985745680617,-9.24439938667273,0.9999,GBBG,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5280,3606,Great Black-backed Gull,Goéland marin
-0.031,0.018,-0.069,-0.031,0.005,-0.031,0,-3.05244269239741,-6.6673319921798,0.501252085940096,0.9619,CATE,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
-0.033,0.081,-0.179,-0.039,0.153,-0.048,0,-3.2461440410968,-16.3894100602964,16.5324978942738,0.7065,CATE,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
-0.05,0.027,-0.111,-0.048,0,-0.046,0,-4.8770575499286,-10.5061251070969,0,0.9731,CATE,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,5500,3659,Caspian Tern,Sterne caspienne
-0.062,0.07,-0.195,-0.065,0.091,-0.07,0,-6.01171132089111,-17.7165341943982,9.52690052584655,0.8428,MODO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.165,0.077,-0.306,-0.171,0.01,-0.178,0,-15.2106295912084,-26.36133805439,1.00501670841679,0.9685,MODO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,6170,1260,Mourning Dove,Tourterelle triste
