mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
0.049,0.018,0.01,0.05,0.082,0.05,0,5.02203507400281,1.00501670841679,8.5455809829549,0.9891,GRCA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,15900,13708,Gray Catbird,Moqueur chat
0.061,0.023,0.014,0.062,0.104,0.062,0,6.28989141871952,1.40984589384923,10.9600454915582,0.9881,GRCA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,15900,13708,Gray Catbird,Moqueur chat
-0.01,0.022,-0.054,-0.01,0.034,-0.01,0,-0.995016625083189,-5.25678934982017,3.45846067281179,0.6725,GRCA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,15900,13708,Gray Catbird,Moqueur chat
0.02,0.027,-0.033,0.02,0.074,0.02,0,2.02013400267558,-3.2461440410968,7.68068054962199,0.764,GRCA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,15900,13708,Gray Catbird,Moqueur chat
-0.01,0.033,-0.077,-0.01,0.054,-0.01,0,-0.995016625083189,-7.41101463935047,5.54846021550801,0.6256,CEDW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
-0.024,0.044,-0.114,-0.025,0.066,-0.025,0,-2.37142902420907,-10.7742044117592,6.82267171659934,0.7318,CEDW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.13,0.076,-0.011,0.127,0.297,0.123,0,13.8828383324622,-1.09397212246313,34.5815299448098,0.9682,CEDW,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.149,0.101,-0.035,0.143,0.376,0.136,0,16.0672989209085,-3.43945837424335,45.6447133771086,0.9545,CEDW,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.005,0.069,-0.134,0.005,0.145,0.005,0,0.501252085940096,-12.5409935396666,15.6039570268022,0.5351,TEWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
-0.032,0.087,-0.202,-0.034,0.151,-0.036,0,-3.14934179208024,-18.2905072057763,16.299665808182,0.6726,TEWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.171,0.031,0.111,0.171,0.232,0.171,0,18.6490749021712,11.7394906854458,26.1119728828329,1,TEWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.148,0.036,0.079,0.148,0.219,0.148,0,15.9512896362974,8.22043220703148,24.4831276687531,1,TEWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
-0.127,0.039,-0.204,-0.128,-0.045,-0.128,0,-11.9266327402843,-18.4537628812707,-4.40025181669,0.9955,NAWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,16480,16582,Nashville Warbler,Paruline à joues grises
-0.156,0.051,-0.256,-0.157,-0.047,-0.158,0,-14.4440809628982,-22.5858031207752,-4.59126024096289,0.9939,NAWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,16480,16582,Nashville Warbler,Paruline à joues grises
-0.12,0.038,-0.197,-0.12,-0.045,-0.119,0,-11.3079563282843,-17.8809366687342,-4.40025181669,0.9958,YWAR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.136,0.053,-0.241,-0.137,-0.026,-0.138,0,-12.7157367511281,-21.4158373611654,-2.56649103912506,0.9869,YWAR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.035,0.019,-0.072,-0.035,0.002,-0.035,0,-3.43945837424335,-6.94691041887943,0.20020013340003,0.9686,YWAR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.027,0.022,-0.071,-0.027,0.016,-0.027,0,-2.66387584756632,-6.85381078724079,1.61286854060949,0.8993,YWAR,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
0.012,0.047,-0.076,0.009,0.118,0.006,0,1.20722888660778,-7.31837934406178,12.5244111367342,0.591,CSWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
-0.002,0.06,-0.119,-0.003,0.127,-0.006,0,-0.199800133266692,-11.219219923805,13.5417017781486,0.5239,CSWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
-0.006,0.012,-0.03,-0.006,0.018,-0.006,0,-0.598203594606472,-2.95544664514918,1.81629763897937,0.6936,MAWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
-0.011,0.018,-0.045,-0.012,0.024,-0.012,0,-1.09397212246313,-4.40025181669,2.42903178906215,0.7555,MAWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
0.094,0.036,0.02,0.095,0.162,0.095,0,9.85597459171736,2.02013400267558,17.5860241321,0.9873,MAWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
0.105,0.044,0.018,0.105,0.193,0.105,0,11.0710610355705,1.81629763897937,21.288279351912,0.9849,MAWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
-0.047,0.032,-0.106,-0.048,0.021,-0.05,0,-4.59126024096289,-10.0575351924076,2.12220516375285,0.9363,BTBW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16600,16673,Black-throated Blue Warbler,Paruline bleue
-0.089,0.018,-0.126,-0.089,-0.053,-0.089,0,-8.5154426425548,-11.8385153216584,-5.16199875177018,1,BTBW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16600,16673,Black-throated Blue Warbler,Paruline bleue
-0.178,0.043,-0.266,-0.177,-0.094,-0.176,0,-16.3057576511232,-23.3560872498981,-8.9717237759233,0.9998,YRWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.239,0.057,-0.356,-0.238,-0.129,-0.235,0,-21.2585117627312,-29.9527379764748,-12.1026034454417,0.9998,YRWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.028,0.029,-0.086,-0.027,0.03,-0.027,0,-2.76116331987531,-8.24057687798491,3.04545339535169,0.8241,YRWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.039,0.036,-0.11,-0.039,0.03,-0.038,0,-3.82492908536333,-10.4165864703472,3.04545339535169,0.859,YRWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.12,0.023,-0.165,-0.12,-0.076,-0.12,0,-11.3079563282843,-15.2106295912084,-7.31837934406178,1,BTNW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16660,16716,Black-throated Green Warbler,Paruline à gorge noire
-0.164,0.028,-0.221,-0.164,-0.109,-0.163,0,-15.1257978119793,-19.8283319709805,-10.3269582501765,1,BTNW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16660,16716,Black-throated Green Warbler,Paruline à gorge noire
-0.116,0.04,-0.194,-0.117,-0.035,-0.118,0,-10.9524776702527,-17.6342095731423,-3.43945837424335,0.9955,PAWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16800,16675,Palm Warbler,Paruline à couronne rousse
-0.106,0.051,-0.21,-0.106,-0.004,-0.106,0,-10.0575351924076,-18.9415754029813,-0.399201065600852,0.9778,PAWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16800,16675,Palm Warbler,Paruline à couronne rousse
-0.144,0.057,-0.257,-0.145,-0.024,-0.145,0,-13.4112251940795,-22.6631786234551,-2.37142902420907,0.9866,BLPW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16820,16670,Blackpoll Warbler,Paruline rayée
-0.207,0.058,-0.327,-0.207,-0.09,-0.205,0,-18.6980350012429,-27.8916256973393,-8.60688147287718,0.9968,BLPW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16820,16670,Blackpoll Warbler,Paruline rayée
0.007,0.028,-0.048,0.006,0.064,0.006,0,0.702455726684859,-4.68662129224953,6.60923987615052,0.6094,BAWW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.002,0.037,-0.07,0.001,0.077,0.001,0,0.20020013340003,-6.76061800940517,8.00420763926004,0.5165,BAWW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.071,0.011,0.049,0.071,0.093,0.071,0,7.35812258683575,5.02203507400281,9.7461735268082,1,AMRE,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.063,0.013,0.037,0.063,0.088,0.063,0,6.50268392313054,3.76930208381572,9.19881220281975,1,AMRE,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.022,0.015,-0.008,0.022,0.053,0.022,0,2.22437844704382,-0.796808516293934,5.4429645119356,0.9269,OVEN,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.029,0.018,-0.007,0.029,0.064,0.029,0,2.94245944751308,-0.697555706676489,6.60923987615052,0.945,OVEN,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
-0.004,0.018,-0.038,-0.004,0.031,-0.004,0,-0.399201065600852,-3.72870591088005,3.14855038865227,0.5785,NOWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
0.012,0.022,-0.031,0.012,0.055,0.012,0,1.20722888660778,-3.05244269239741,5.65406146754943,0.7171,NOWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
0.077,0.03,0.024,0.076,0.138,0.074,0.001,8.00420763926004,2.42903178906215,14.7975550274179,0.9958,NOWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
0.034,0.027,-0.02,0.034,0.088,0.033,0,3.45846067281179,-1.98013266932447,9.19881220281975,0.897,NOWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
-0.034,0.011,-0.055,-0.034,-0.012,-0.034,0,-3.34284953624934,-5.35148520465162,-1.19282871380695,0.9986,COYE,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,17000,16615,Common Yellowthroat,Paruline masquée
-0.039,0.013,-0.066,-0.039,-0.013,-0.039,0,-3.82492908536333,-6.38691357083812,-1.29158649797124,0.997,COYE,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,17000,16615,Common Yellowthroat,Paruline masquée
-0.014,0.02,-0.054,-0.014,0.025,-0.014,0,-1.39024557371381,-5.25678934982017,2.53151205244289,0.7679,COYE,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,17000,16615,Common Yellowthroat,Paruline masquée
0.015,0.025,-0.034,0.015,0.064,0.014,0,1.51130646157189,-3.34284953624934,6.60923987615052,0.7152,COYE,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,17000,16615,Common Yellowthroat,Paruline masquée
-0.096,0.029,-0.155,-0.096,-0.037,-0.096,0,-9.15359839312938,-14.3584822516386,-3.63238646509465,0.9967,WIWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,17140,16777,Wilson's Warbler,Paruline à calotte noire
-0.1,0.04,-0.184,-0.099,-0.022,-0.098,0,-9.51625819640405,-16.8064196173328,-2.175976494879,0.9898,WIWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,17140,16777,Wilson's Warbler,Paruline à calotte noire
0.008,0.028,-0.048,0.007,0.064,0.007,0,0.803208550427348,-4.68662129224953,6.60923987615052,0.5966,WIWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,17140,16777,Wilson's Warbler,Paruline à calotte noire
-0.015,0.035,-0.083,-0.015,0.053,-0.015,0,-1.48880603969374,-7.96488527798753,5.4429645119356,0.6721,WIWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,17140,16777,Wilson's Warbler,Paruline à calotte noire
0.009,0.018,-0.027,0.009,0.045,0.009,0,0.904062177386789,-2.66387584756632,4.60278599087169,0.6832,CAWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,17150,16776,Canada Warbler,Paruline du Canada
0.013,0.026,-0.038,0.013,0.064,0.013,0,1.30848673598092,-3.72870591088005,6.60923987615052,0.6892,CAWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,17150,16776,Canada Warbler,Paruline du Canada
-0.008,0.026,-0.059,-0.008,0.043,-0.008,0,-0.796808516293934,-5.72932308429003,4.39378948506126,0.6229,FOSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,MX,18980,16159,Fox Sparrow,Bruant fauve
-0.016,0.034,-0.082,-0.015,0.05,-0.015,0,-1.58726799447149,-7.87280413036513,5.12710963760241,0.6809,FOSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,MX,18980,16159,Fox Sparrow,Bruant fauve
-0.079,0.016,-0.112,-0.079,-0.046,-0.079,0,-7.59600755549132,-10.5955742499643,-4.49580378092853,1,SOSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,18990,16248,Song Sparrow,Bruant chanteur
-0.078,0.021,-0.118,-0.079,-0.033,-0.08,0,-7.50355734564607,-11.1303947385383,-3.2461440410968,0.9989,SOSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,18990,16248,Song Sparrow,Bruant chanteur
-0.101,0.024,-0.148,-0.1,-0.054,-0.1,0,-9.60669671141359,-13.7568885057954,-5.25678934982017,1,LISP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
-0.063,0.031,-0.124,-0.063,-0.003,-0.063,0,-6.10565263108668,-11.6620159117249,-0.2995504496627,0.9768,LISP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
-0.042,0.021,-0.084,-0.042,0,-0.042,0,-4.11302194275155,-8.05687439048753,0,0.9769,SWSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19010,16261,Swamp Sparrow,Bruant des marais
-0.017,0.025,-0.066,-0.017,0.033,-0.016,0,-1.68563153650904,-6.38691357083812,3.35505392413056,0.7481,SWSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19010,16261,Swamp Sparrow,Bruant des marais
0.003,0.014,-0.024,0.003,0.031,0.003,0,0.300450450337708,-2.37142902420907,3.14855038865227,0.5842,WTSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.005,0.02,-0.034,0.005,0.046,0.005,0,0.501252085940096,-3.34284953624934,4.70744109569372,0.6165,WTSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
-0.164,0.021,-0.207,-0.164,-0.123,-0.164,0,-15.1257978119793,-18.6980350012429,-11.5736337439179,1,WCSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
-0.155,0.028,-0.21,-0.155,-0.101,-0.155,0,-14.3584822516386,-18.9415754029813,-9.60669671141359,1,WCSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
0.111,0.024,0.064,0.111,0.159,0.11,0,11.7394906854458,6.60923987615052,17.2337946680718,1,NOCA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,19360,16857,Northern Cardinal,Cardinal rouge
0.113,0.028,0.059,0.113,0.169,0.113,0,11.9631932948586,6.07752407401589,18.4120138923969,1,NOCA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,19360,16857,Northern Cardinal,Cardinal rouge
-0.003,0.034,-0.078,-0.001,0.064,0.001,0,-0.2995504496627,-7.50355734564607,6.60923987615052,0.5328,RBGR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
0.048,0.017,0.016,0.048,0.081,0.048,0,4.91706553244706,1.61286854060949,8.43708965667604,0.9984,RBGR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
-0.097,0.059,-0.212,-0.098,0.028,-0.1,0,-9.24439938667273,-19.10353024335,2.8395684421425,0.9533,INBU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,19460,16904,Indigo Bunting,Passerin indigo
-0.186,0.033,-0.253,-0.186,-0.121,-0.185,0,-16.9726405018067,-22.3532118176262,-11.3966040407124,1,INBU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,19460,16904,Indigo Bunting,Passerin indigo
-0.124,0.031,-0.185,-0.125,-0.057,-0.127,0,-11.6620159117249,-16.8895716147874,-5.54059306334767,0.999,RWBL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,19530,16482,Red-winged Blackbird,Carouge à épaulettes
-0.087,0.028,-0.142,-0.087,-0.033,-0.087,0,-8.33229043668478,-13.2378743514086,-3.2461440410968,0.9972,RWBL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,19530,16482,Red-winged Blackbird,Carouge à épaulettes
-0.042,0.025,-0.091,-0.042,0.007,-0.042,0,-4.11302194275155,-8.69822891007342,0.702455726684859,0.9541,COGR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19670,16510,Common Grackle,Quiscale bronzé
