mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
0.086,0.017,0.056,0.086,0.12,0.086,0.001,8.98063283051287,5.75976837366112,12.7496851579376,0.9994,TUVU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.06,0.018,0.025,0.06,0.095,0.06,0,6.18365465453596,2.53151205244289,9.96588551261028,0.9997,TUVU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,2850,4349,Turkey Vulture,Urubu à tête rouge
0.026,0.034,-0.046,0.027,0.091,0.027,0,2.6340948473442,-4.49580378092853,9.52690052584655,0.8072,NOHA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
0.084,0.035,0.015,0.083,0.157,0.082,0,8.76288938088261,1.51130646157189,16.9995613900914,0.9874,NOHA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,3061,4537,Northern Harrier,Busard des marais
0.058,0.03,-0.002,0.058,0.119,0.057,0,5.97149957102876,-0.199800133266692,12.6369918288353,0.9721,SSHA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,3100,4603,Sharp-shinned Hawk,Épervier brun
0.036,0.035,-0.033,0.035,0.111,0.033,0,3.66558464909237,-3.2461440410968,11.7394906854458,0.8664,SSHA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,3100,4603,Sharp-shinned Hawk,Épervier brun
0.052,0.012,0.029,0.052,0.075,0.052,0,5.33757425133647,2.94245944751308,7.78841508846315,1,COHA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,3110,4611,Cooper's Hawk,Épervier de Cooper
0.051,0.016,0.021,0.051,0.083,0.051,0,5.23228932832038,2.12220516375285,8.65418085482381,0.999,COHA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,3110,4611,Cooper's Hawk,Épervier de Cooper
0.091,0.023,0.046,0.091,0.136,0.091,0,9.52690052584655,4.70744109569372,14.5681893594862,0.9989,COHA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,3110,4611,Cooper's Hawk,Épervier de Cooper
0.087,0.032,0.025,0.087,0.15,0.087,0,9.08966797182778,2.53151205244289,16.1834242728283,0.9951,COHA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,3110,4611,Cooper's Hawk,Épervier de Cooper
-0.027,0.025,-0.086,-0.025,0.015,-0.021,0,-2.66387584756632,-8.24057687798491,1.51130646157189,0.8919,RSHA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,3280,4708,Red-shouldered Hawk,Buse à épaulettes
-0.006,0.015,-0.036,-0.006,0.024,-0.006,0,-0.598203594606472,-3.53597065168769,2.42903178906215,0.6582,RSHA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,3280,4708,Red-shouldered Hawk,Buse à épaulettes
-0.063,0.04,-0.146,-0.063,0.019,-0.063,0,-6.10565263108668,-13.5842296815357,1.91816486174081,0.9486,RSHA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,3280,4708,Red-shouldered Hawk,Buse à épaulettes
-0.036,0.051,-0.144,-0.035,0.066,-0.034,0,-3.53597065168769,-13.4112251940795,6.82267171659934,0.7981,RSHA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,3280,4708,Red-shouldered Hawk,Buse à épaulettes
0.211,0.071,0.069,0.21,0.355,0.209,0,23.4912355061394,7.14362091483463,42.618065428148,0.9959,BWHA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,3300,4717,Broad-winged Hawk,Petite Buse
0.181,0.061,0.062,0.181,0.3,0.181,0,19.84151792932,6.39623447280337,34.9858807576003,0.9986,BWHA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,3300,4717,Broad-winged Hawk,Petite Buse
0.111,0.031,0.049,0.111,0.174,0.111,0,11.7394906854458,5.02203507400281,19.0055565820363,0.9989,RTHA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
0.098,0.035,0.03,0.096,0.173,0.094,0,10.2962785108508,3.04545339535169,18.8866105084032,0.995,RTHA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
0.101,0.016,0.07,0.101,0.133,0.101,0,10.6276641763424,7.25081812542165,14.2249998330894,1,RTHA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
0.125,0.018,0.091,0.125,0.16,0.125,0,13.3148453066826,9.52690052584655,17.351087099181,1,RTHA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,3370,4728,Red-tailed Hawk,Buse à queue rousse
-0.022,0.02,-0.061,-0.022,0.018,-0.022,0,-2.175976494879,-5.91767602239903,1.81629763897937,0.8707,KILL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
0.002,0.025,-0.047,0.002,0.052,0.002,0,0.20020013340003,-4.59126024096289,5.33757425133647,0.5353,KILL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,4210,3180,Killdeer,Pluvier kildir
0.082,0.033,0.016,0.082,0.149,0.082,0,8.5455809829549,1.61286854060949,16.0672989209085,0.9921,SOSA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,S,4370,3359,Solitary Sandpiper,Chevalier solitaire
0.039,0.067,-0.108,0.042,0.166,0.047,0,3.97704836501578,-10.2372403569565,18.0573101723276,0.75,SOSA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,S,4370,3359,Solitary Sandpiper,Chevalier solitaire
-0.047,0.075,-0.208,-0.044,0.097,-0.04,0,-4.59126024096289,-18.7792963288061,10.1860373621011,0.7608,RBGU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.071,0.097,-0.279,-0.067,0.116,-0.062,0,-6.85381078724079,-24.3460096784953,12.2995872133255,0.7931,RBGU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
-0.007,0.044,-0.107,-0.004,0.073,0.001,0,-0.697555706676489,-10.1474327009694,7.57305369147034,0.5501,RBGU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.038,0.039,-0.047,0.039,0.113,0.041,0,3.87312328784977,-4.59126024096289,11.9631932948586,0.8552,RBGU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,5150,3542,Ring-billed Gull,Goéland à bec cerclé
0.995,0.38,0.406,0.941,1.923,0.868,0.001,170.472434127945,50.080255245802,584.145206972908,0.9984,ROPI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,5970,998,Rock Pigeon (Feral Pigeon),Pigeon biset (forme domestique)
0.943,0.383,0.33,0.895,1.864,0.829,0.001,156.76728940292,39.096812846378,544.948317699746,0.9962,ROPI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,5970,998,Rock Pigeon (Feral Pigeon),Pigeon biset (forme domestique)
0.779,0.346,0.271,0.724,1.646,0.656,0.001,117.929188360535,31.1275070384588,418.619350822413,0.9962,ROPI,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,5970,998,Rock Pigeon (Feral Pigeon),Pigeon biset (forme domestique)
0.719,0.348,0.184,0.67,1.575,0.609,0.001,105.237980430753,20.2015823096301,383.074161811028,0.9922,ROPI,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,5970,998,Rock Pigeon (Feral Pigeon),Pigeon biset (forme domestique)
-0.076,0.047,-0.179,-0.074,0.014,-0.071,0,-7.31837934406178,-16.3894100602964,1.40984589384923,0.9594,MODO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.061,0.069,-0.197,-0.061,0.082,-0.062,0,-5.91767602239903,-17.8809366687342,8.5455809829549,0.8444,MODO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.118,0.071,-0.271,-0.115,0.014,-0.109,0,-11.1303947385383,-23.7383503594935,1.40984589384923,0.9588,MODO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,6170,1260,Mourning Dove,Tourterelle triste
-0.008,0.057,-0.141,-0.003,0.094,0.003,0,-0.796808516293934,-13.1510688302332,9.85597459171736,0.5308,MODO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,6170,1260,Mourning Dove,Tourterelle triste
-0.043,0.06,-0.163,-0.043,0.08,-0.043,0,-4.20886099329694,-15.040881158541,8.32870676749586,0.7985,CHSW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,8040,2034,Chimney Swift,Martinet ramoneur
-0.034,0.095,-0.222,-0.036,0.164,-0.04,0,-3.34284953624934,-19.9084635665341,17.8214315092722,0.6636,CHSW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,8040,2034,Chimney Swift,Martinet ramoneur
0.015,0.019,-0.025,0.016,0.052,0.017,0,1.51130646157189,-2.46900879716674,5.33757425133647,0.8117,RTHU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
0.007,0.022,-0.038,0.007,0.052,0.007,0,0.702455726684859,-3.72870591088005,5.33757425133647,0.6541,RTHU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
0.033,0.021,-0.009,0.033,0.074,0.033,0,3.35505392413056,-0.895962122711635,7.68068054962199,0.9469,RTHU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
0.032,0.029,-0.028,0.032,0.089,0.032,0,3.25175053051183,-2.76116331987531,9.30806563263302,0.8813,RTHU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
-0.038,0.057,-0.154,-0.038,0.079,-0.038,0,-3.72870591088005,-14.2727978988543,8.22043220703148,0.7769,YBSA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.045,0.03,-0.013,0.045,0.104,0.045,0,4.60278599087169,-1.29158649797124,10.9600454915582,0.9385,YBSA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,10220,6055,Yellow-bellied Sapsucker,Pic maculé
-0.036,0.022,-0.084,-0.035,0.006,-0.034,0,-3.53597065168769,-8.05687439048753,0.601803605406492,0.9639,YBSA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,10220,6055,Yellow-bellied Sapsucker,Pic maculé
-0.016,0.018,-0.051,-0.016,0.019,-0.016,0,-1.58726799447149,-4.9721329467573,1.91816486174081,0.8171,YBSA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,10220,6055,Yellow-bellied Sapsucker,Pic maculé
-0.008,0.018,-0.048,-0.008,0.027,-0.007,0,-0.796808516293934,-4.68662129224953,2.73678027634894,0.692,DOWO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.018,0.015,-0.015,0.018,0.047,0.019,0,1.81629763897937,-1.48880603969374,4.81220090796557,0.9001,DOWO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.028,0.028,-0.031,0.029,0.083,0.029,0,2.8395684421425,-3.05244269239741,8.65418085482381,0.86,DOWO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.054,0.032,-0.011,0.054,0.116,0.054,0,5.54846021550801,-1.09397212246313,12.2995872133255,0.9526,DOWO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
-0.01,0.025,-0.058,-0.011,0.044,-0.012,0,-0.995016625083189,-5.63500525632015,4.49823548884438,0.6973,HAWO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,10300,6191,Hairy Woodpecker,Pic chevelu
-0.033,0.028,-0.092,-0.032,0.02,-0.031,0,-3.2461440410968,-8.78948504549096,2.02013400267558,0.9055,HAWO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,10300,6191,Hairy Woodpecker,Pic chevelu
-0.015,0.031,-0.082,-0.013,0.043,-0.012,0,-1.48880603969374,-7.87280413036513,4.39378948506126,0.7075,HAWO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,10300,6191,Hairy Woodpecker,Pic chevelu
0.003,0.037,-0.079,0.005,0.069,0.008,0,0.300450450337708,-7.59600755549132,7.14362091483463,0.5609,HAWO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,10300,6191,Hairy Woodpecker,Pic chevelu
0,0.019,-0.043,0.001,0.035,0.002,0,0,-4.20886099329694,3.56197087996233,0.4802,NOFL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,10460,6390,Northern Flicker,Pic flamboyant
0.001,0.023,-0.042,-0.001,0.051,-0.002,0,0.100050016670838,-4.11302194275155,5.23228932832038,0.4782,NOFL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,10460,6390,Northern Flicker,Pic flamboyant
0,0.01,-0.02,0,0.019,0,0,0,-1.98013266932447,1.91816486174081,0.4975,NOFL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,10460,6390,Northern Flicker,Pic flamboyant
-0.002,0.013,-0.027,-0.002,0.021,-0.002,0.078,-0.199800133266692,-2.66387584756632,2.12220516375285,0.5782,NOFL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,10460,6390,Northern Flicker,Pic flamboyant
0.021,0.03,-0.043,0.022,0.076,0.024,0,2.12220516375285,-4.20886099329694,7.89625741572839,0.7981,PIWO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,10540,6333,Pileated Woodpecker,Grand Pic
0.037,0.041,-0.052,0.039,0.114,0.041,0,3.76930208381572,-5.06711331571105,12.0752124884153,0.843,PIWO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,10540,6333,Pileated Woodpecker,Grand Pic
0.034,0.009,0.015,0.034,0.052,0.034,0,3.45846067281179,1.51130646157189,5.33757425133647,0.9998,PIWO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,10540,6333,Pileated Woodpecker,Grand Pic
0.042,0.012,0.019,0.042,0.066,0.042,0,4.28944787507632,1.91816486174081,6.82267171659934,0.9999,PIWO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,10540,6333,Pileated Woodpecker,Grand Pic
0.287,0.047,0.193,0.286,0.38,0.286,0,33.2424213475676,21.288279351912,46.2284589434224,1,EAWP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
0.334,0.062,0.216,0.331,0.465,0.326,0,39.6543143574505,24.1102379000672,59.2014188887101,1,EAWP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
0.061,0.015,0.031,0.061,0.091,0.061,0,6.28989141871952,3.14855038865227,9.52690052584655,0.9999,YBFL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
0.047,0.019,0.011,0.047,0.084,0.047,0,4.81220090796557,1.10607224447195,8.76288938088261,0.9955,YBFL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
-0.006,0.026,-0.055,-0.007,0.052,-0.008,0,-0.598203594606472,-5.35148520465162,5.33757425133647,0.6265,TRFL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.006,0.036,-0.076,-0.007,0.067,-0.007,0,-0.598203594606472,-7.31837934406178,6.92954781746002,0.5914,TRFL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.03,0.018,-0.005,0.03,0.066,0.03,0,3.04545339535169,-0.498752080731768,6.82267171659934,0.9541,LEFL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.054,0.023,0.008,0.054,0.1,0.054,0,5.54846021550801,0.803208550427348,10.5170918075648,0.9914,LEFL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.068,0.019,0.031,0.068,0.106,0.068,0,7.03653084787743,3.14855038865227,11.1821876506531,1,LEFL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.073,0.025,0.024,0.073,0.122,0.072,0,7.57305369147034,2.42903178906215,12.9754101780319,0.9994,LEFL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.112,0.017,0.079,0.112,0.146,0.111,0,11.8512860645045,8.22043220703148,15.7196188050796,1,EAPH,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
0.104,0.022,0.062,0.104,0.15,0.103,0,10.9600454915582,6.39623447280337,16.1834242728283,0.9999,EAPH,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.015,0.064,-0.155,-0.013,0.123,-0.009,14.767,-1.48880603969374,-14.3584822516386,13.0884420947489,0.595,EAPH,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
0.075,0.065,-0.052,0.074,0.208,0.072,0,7.78841508846315,-5.06711331571105,23.1213169548868,0.8926,EAPH,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
0.06,0.053,-0.048,0.06,0.168,0.06,0,6.18365465453596,-4.68662129224953,18.2936610647811,0.8978,GCFL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
0.072,0.075,-0.099,0.077,0.21,0.082,0,7.46553440638136,-9.42572919764515,23.3678059956743,0.8607,GCFL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
0.079,0.036,0.01,0.078,0.153,0.077,0,8.22043220703148,1.00501670841679,16.5324978942738,0.9847,GCFL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
0.03,0.071,-0.079,0.038,0.108,0.037,0,3.04545339535169,-7.59600755549132,11.4047745386468,0.8706,GCFL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
-0.042,0.036,-0.114,-0.043,0.033,-0.043,0,-4.11302194275155,-10.7742044117592,3.35505392413056,0.8954,EAKI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
0.002,0.035,-0.067,0.001,0.076,0,0,0.20020013340003,-6.48047986632234,7.89625741572839,0.5132,EAKI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.004,0.175,-0.099,-0.022,0.695,-0.023,0.063,-0.399201065600852,-9.42572919764515,100.370907394118,0.7297,EAKI,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
