mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.043,0.022,-0.087,-0.043,0,-0.043,0,-4.20886099329694,-8.33229043668478,0,0.9761,LEFL,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.035,0.03,-0.102,-0.033,0.019,-0.03,0,-3.43945837424335,-9.69704483311232,1.91816486174081,0.9119,REVI,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
-0.019,0.04,-0.1,-0.019,0.061,-0.019,0,-1.8820637757194,-9.51625819640405,6.28989141871952,0.6919,REVI,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
-0.002,0.011,-0.023,-0.002,0.019,-0.002,0,-0.199800133266692,-2.27375162267229,1.91816486174081,0.5708,REVI,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
-0.068,0.022,-0.113,-0.068,-0.026,-0.068,0,-6.57395264227865,-10.6849339883984,-2.56649103912506,0.9963,BCCH,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
-0.042,0.048,-0.133,-0.043,0.055,-0.045,0,-4.11302194275155,-12.4534907891229,5.65406146754943,0.8166,BCCH,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
-0.045,0.02,-0.083,-0.045,-0.004,-0.046,0,-4.40025181669,-7.96488527798753,-0.399201065600852,0.9816,BCCH,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
0.047,0.032,-0.023,0.048,0.108,0.049,0,4.81220090796557,-2.27375162267229,11.4047745386468,0.9324,SWTH,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
-0.028,0.056,-0.137,-0.03,0.093,-0.033,0,-2.76116331987531,-12.8029773867891,9.7461735268082,0.725,SWTH,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.053,0.038,-0.031,0.055,0.123,0.058,0,5.4429645119356,-3.05244269239741,13.0884420947489,0.9231,SWTH,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.057,0.034,-0.016,0.059,0.123,0.06,0,5.86558103955002,-1.58726799447149,13.0884420947489,0.9477,SWTH,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
-0.039,0.05,-0.137,-0.039,0.059,-0.039,0,-3.82492908536333,-12.8029773867891,6.07752407401589,0.7844,SWTH,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.076,0.044,-0.013,0.076,0.165,0.077,0,7.89625741572839,-1.29158649797124,17.9393118711391,0.9604,SWTH,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.01,0.032,-0.057,0.01,0.075,0.011,0,1.00501670841679,-5.54059306334767,7.78841508846315,0.647,TEWA,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.037,0.046,-0.052,0.037,0.127,0.037,0,3.76930208381572,-5.06711331571105,13.5417017781486,0.7893,TEWA,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.036,0.034,-0.033,0.036,0.104,0.036,0,3.66558464909237,-3.2461440410968,10.9600454915582,0.8745,TEWA,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.009,0.035,-0.061,0.01,0.079,0.01,0,0.904062177386789,-5.91767602239903,8.22043220703148,0.6153,TEWA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
-0.169,0.075,-0.32,-0.168,-0.026,-0.165,0,-15.5491096613966,-27.3850962926309,-2.56649103912506,0.9932,TEWA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
-0.025,0.042,-0.11,-0.024,0.058,-0.023,0,-2.46900879716674,-10.4165864703472,5.97149957102876,0.7313,TEWA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
-0.059,0.024,-0.11,-0.058,-0.013,-0.057,0,-5.72932308429003,-10.4165864703472,-1.29158649797124,0.9911,YWAR,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.1,0.026,-0.152,-0.1,-0.048,-0.1,0,-9.51625819640405,-14.1011719258877,-4.68662129224953,0.9999,YWAR,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.028,0.018,-0.067,-0.027,0.007,-0.027,0,-2.76116331987531,-6.48047986632234,0.702455726684859,0.9522,YWAR,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
0.031,0.029,-0.03,0.032,0.09,0.032,0,3.14855038865227,-2.95544664514918,9.41742837052104,0.8876,YRWA,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.018,0.111,-0.218,-0.027,0.232,-0.041,0,-1.78389676416992,-19.587455833344,26.1119728828329,0.623,YRWA,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
0.018,0.037,-0.057,0.018,0.093,0.018,0,1.81629763897937,-5.54059306334767,9.7461735268082,0.7286,YRWA,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.023,0.034,-0.091,-0.023,0.046,-0.022,0,-2.27375162267229,-8.69822891007342,4.70744109569372,0.757,YRWA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.147,0.062,-0.268,-0.147,-0.026,-0.146,0,-13.6706022583681,-23.5092218897136,-2.56649103912506,0.9922,YRWA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.006,0.046,-0.095,-0.007,0.092,-0.008,0,-0.598203594606472,-9.06270655317686,9.63648220808169,0.5809,YRWA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
0.003,0.032,-0.066,0.004,0.064,0.006,0,0.300450450337708,-6.38691357083812,6.60923987615052,0.5544,BAWW,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
-0.09,0.026,-0.141,-0.09,-0.04,-0.09,0,-8.60688147287718,-13.1510688302332,-3.92105608476768,0.9999,BAWW,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.021,0.035,-0.053,0.022,0.091,0.023,0,2.12220516375285,-5.16199875177018,9.52690052584655,0.7497,BAWW,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.037,0.017,0.005,0.037,0.07,0.037,0,3.76930208381572,0.501252085940096,7.25081812542165,0.9846,BAWW,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.046,0.043,-0.038,0.046,0.132,0.046,0,4.70744109569372,-3.72870591088005,14.1108319267235,0.8573,BAWW,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.044,0.014,0.017,0.044,0.072,0.045,0,4.49823548884438,1.71453223252407,7.46553440638136,0.9992,BAWW,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
-0.074,0.028,-0.131,-0.074,-0.016,-0.074,0,-7.13283061587128,-12.2782225608956,-1.58726799447149,0.9888,AMRE,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16890,16634,American Redstart,Paruline flamboyante
-0.126,0.021,-0.167,-0.126,-0.085,-0.126,0,-11.8385153216584,-15.3800388662812,-8.14877155985426,1,AMRE,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16890,16634,American Redstart,Paruline flamboyante
-0.057,0.025,-0.112,-0.057,-0.009,-0.056,0,-5.54059306334767,-10.5955742499643,-0.895962122711635,0.987,AMRE,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16890,16634,American Redstart,Paruline flamboyante
0.004,0.014,-0.023,0.004,0.031,0.003,0,0.400801067734191,-2.27375162267229,3.14855038865227,0.5999,AMRE,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,16890,16634,American Redstart,Paruline flamboyante
-0.05,0.058,-0.167,-0.05,0.063,-0.049,0,-4.8770575499286,-15.3800388662812,6.50268392313054,0.8131,AMRE,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,16890,16634,American Redstart,Paruline flamboyante
0.001,0.017,-0.031,0.001,0.034,0.001,0,0.100050016670838,-3.05244269239741,3.45846067281179,0.5327,AMRE,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,16890,16634,American Redstart,Paruline flamboyante
0.08,0.045,-0.016,0.081,0.167,0.083,0,8.32870676749586,-1.58726799447149,18.1754265308361,0.9572,OVEN,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
-0.112,0.072,-0.257,-0.113,0.037,-0.113,0,-10.5955742499643,-22.6631786234551,3.76930208381572,0.9428,OVEN,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.069,0.055,-0.045,0.07,0.179,0.072,0,7.14362091483463,-4.40025181669,19.6020744167884,0.9054,OVEN,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.15,0.022,0.106,0.15,0.196,0.15,0,16.1834242728283,11.1821876506531,21.6526905334316,1,OVEN,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16930,16555,Ovenbird,Paruline couronnée
0.066,0.037,-0.006,0.066,0.14,0.065,0,6.82267171659934,-0.598203594606472,15.0273798857227,0.9639,OVEN,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16930,16555,Ovenbird,Paruline couronnée
0.149,0.029,0.09,0.15,0.206,0.15,0,16.0672989209085,9.41742837052104,22.8753203995312,1,OVEN,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,16930,16555,Ovenbird,Paruline couronnée
0.049,0.031,-0.015,0.049,0.113,0.049,0,5.02203507400281,-1.48880603969374,11.9631932948586,0.9444,MOWA,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16980,16598,Mourning Warbler,Paruline triste
0.082,0.029,0.025,0.081,0.14,0.081,0,8.5455809829549,2.53151205244289,15.0273798857227,0.998,MOWA,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16980,16598,Mourning Warbler,Paruline triste
0.082,0.017,0.046,0.082,0.114,0.082,0,8.5455809829549,4.70744109569372,12.0752124884153,0.9986,MOWA,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,16980,16598,Mourning Warbler,Paruline triste
0.004,0.049,-0.095,0.004,0.104,0.004,0,0.400801067734191,-9.06270655317686,10.9600454915582,0.5357,COYE,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
0.155,0.042,0.076,0.153,0.242,0.15,0,16.7657961105125,7.89625741572839,27.3794192816195,1,COYE,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
0.038,0.045,-0.056,0.039,0.127,0.04,0,3.87312328784977,-5.44608641096037,13.5417017781486,0.8349,COYE,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,Poisson,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
0.051,0.019,0.012,0.051,0.089,0.051,0,5.23228932832038,1.20722888660778,9.30806563263302,0.9935,COYE,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
0.122,0.06,0.004,0.122,0.242,0.121,0,12.9754101780319,0.400801067734191,27.3794192816195,0.9788,COYE,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
0.068,0.016,0.037,0.068,0.1,0.068,0,7.03653084787743,3.76930208381572,10.5170918075648,1,COYE,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,17000,16615,Common Yellowthroat,Paruline masquée
-0.031,0.029,-0.086,-0.032,0.03,-0.032,0,-3.05244269239741,-8.24057687798491,3.04545339535169,0.8867,CAWA,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
-0.009,0.02,-0.05,-0.009,0.031,-0.009,0,-0.895962122711635,-4.8770575499286,3.14855038865227,0.67,CAWA,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
-0.001,0.011,-0.023,-0.001,0.019,-0.001,0.001,-0.0999500166624978,-2.27375162267229,1.91816486174081,0.5576,CAWA,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
0.036,0.015,0.007,0.036,0.066,0.036,0,3.66558464909237,0.702455726684859,6.82267171659934,0.9935,CAWA,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
0.036,0.063,-0.087,0.036,0.163,0.035,0,3.66558464909237,-8.33229043668478,17.7036689688467,0.7055,CAWA,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
0.033,0.018,-0.002,0.033,0.068,0.033,0,3.35505392413056,-0.199800133266692,7.03653084787743,0.9684,CAWA,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,17150,16776,Canada Warbler,Paruline du Canada
0.019,0.059,-0.09,0.016,0.15,0.012,0,1.91816486174081,-8.60688147287718,16.1834242728283,0.6193,CHSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18770,16105,Chipping Sparrow,Bruant familier
-0.031,0.058,-0.144,-0.031,0.083,-0.031,0,-3.05244269239741,-13.4112251940795,8.65418085482381,0.7097,CHSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18770,16105,Chipping Sparrow,Bruant familier
-0.015,0.068,-0.136,-0.02,0.139,-0.026,0,-1.48880603969374,-12.7157367511281,14.9124100003605,0.6395,CHSP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,18770,16105,Chipping Sparrow,Bruant familier
0.049,0.027,-0.002,0.048,0.104,0.047,0,5.02203507400281,-0.199800133266692,10.9600454915582,0.9734,CCSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
0.109,0.048,0.017,0.109,0.206,0.108,0,11.5162350341448,1.71453223252407,22.8753203995312,0.9888,CCSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
0.021,0.024,-0.022,0.02,0.07,0.019,0,2.12220516375285,-2.175976494879,7.25081812542165,0.8275,CCSP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,ML,18780,16106,Clay-colored Sparrow,Bruant des plaines
0.031,0.032,-0.036,0.031,0.094,0.031,0,3.14855038865227,-3.53597065168769,9.85597459171736,0.8576,LISP,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
0.068,0.026,0.017,0.067,0.121,0.066,0,7.03653084787743,1.71453223252407,12.8624912367344,0.9959,LISP,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
0.066,0.018,0.027,0.066,0.1,0.066,0,6.82267171659934,2.73678027634894,10.5170918075648,0.9969,LISP,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,L,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
0.061,0.032,-0.002,0.061,0.123,0.061,0,6.28989141871952,-0.199800133266692,13.0884420947489,0.9694,WTSP,1995-2018,all years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.176,0.027,0.125,0.176,0.23,0.175,0,19.243805865067,13.3148453066826,25.8600009929478,1,WTSP,2008-2018,10-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.1,0.021,0.054,0.102,0.139,0.103,0,10.5170918075648,5.54846021550801,14.9124100003605,0.9997,WTSP,1998-2018,20-years,Fall,CMMN,LSLBO,LSLBO,NegBinomial,NA,O,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.039,0.052,-0.065,0.039,0.146,0.038,0,3.97704836501578,-6.29325366225966,15.7196188050796,0.8022,WTSP,1995-2018,all years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.137,0.102,-0.073,0.138,0.343,0.138,0,14.6828148520398,-7.03991699742073,40.9168761926451,0.9173,WTSP,2008-2018,10-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.087,0.036,0.016,0.087,0.163,0.086,0,9.08966797182778,1.61286854060949,17.7036689688467,0.9846,WTSP,1998-2018,20-years,Spring,CMMN,LSLBO,LSLBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
