SpeciesCode,index,SD,lower_ci,middle_CI,upper_ci,mode,kld,year,index.bt,SD.bt,lower_ci.bt,upper_ci.bt,years,period,season,model_type,results_code,area_code,site,analysis_code,species_id,scientific_name,english_name,french_name
DOWO,-1.869,0.296,-2.486,-1.857,-1.323,-1.832,0,2015,0.154277862564471,1.34447015683205,-1.19019229426758,1.49874801939652,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,O,10290,Dryobates pubescens,Downy Woodpecker,Pic mineur
DOWO,-1.918,0.316,-2.582,-1.903,-1.337,-1.873,0,2016,0.146900469464109,1.37163025562604,-1.22472978616193,1.51853072509015,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,O,10290,Dryobates pubescens,Downy Woodpecker,Pic mineur
DOWO,-1.774,0.31,-2.419,-1.761,-1.2,-1.735,0,2017,0.169653017718949,1.36342511413218,-1.19377209641323,1.53307813185113,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,O,10290,Dryobates pubescens,Downy Woodpecker,Pic mineur
DOWO,-1.837,0.277,-2.414,-1.826,-1.325,-1.804,0,2018,0.159294593778874,1.31916637103496,-1.15987177725609,1.47846096481383,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,O,10290,Dryobates pubescens,Downy Woodpecker,Pic mineur
YBFL,-1.704,0.407,-2.564,-1.683,-0.963,-1.64,0,2006,0.181954249478039,1.50230410566195,-1.32034985618391,1.68425835513999,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-3.32,1.011,-5.576,-3.213,-1.624,-2.981,0,2007,0.0361528317540464,2.74834798929016,-2.71219515753611,2.7845008210442,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-1.037,0.28,-1.609,-1.029,-0.511,-1.013,0,2008,0.354516638142465,1.32312981233744,-0.968613174194972,1.6776464504799,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-1.304,0.327,-1.982,-1.292,-0.696,-1.267,0,2009,0.27144384321212,1.3868014771803,-1.11535763396818,1.65824532039242,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-1.175,0.292,-1.774,-1.166,-0.627,-1.148,0,2010,0.30881897968802,1.33910301763929,-1.03028403795127,1.64792199732731,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-0.597,0.261,-1.127,-0.592,-0.099,-0.58,0,2011,0.550460543126177,1.29822766543369,-0.747767122307513,1.84868820855987,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-1.789,0.359,-2.542,-1.772,-1.13,-1.738,0,2012,0.167127213344626,1.43189680157166,-1.26476958822703,1.59902401491628,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-1.018,0.282,-1.594,-1.01,-0.484,-0.995,0,2013,0.361316851724339,1.32577871998679,-0.964461868262453,1.68709557171113,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-0.614,0.232,-1.083,-0.609,-0.172,-0.599,0,2014,0.541181806615203,1.26111972882833,-0.719937922213126,1.80230153544353,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-0.952,0.263,-1.487,-0.945,-0.454,-0.932,0,2015,0.385968314374242,1.30082671895172,-0.914858404577482,1.68679503332597,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-1.463,0.353,-2.198,-1.448,-0.811,-1.419,0,2016,0.231540609924526,1.4233311434336,-1.19179053350908,1.65487175335813,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-0.725,0.252,-1.236,-0.719,-0.246,-0.707,0,2017,0.484324568955362,1.28659603728484,-0.802271468329478,1.7709206062402,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
YBFL,-0.964,0.262,-1.498,-0.958,-0.466,-0.945,0,2018,0.38136437349419,1.29952654242938,-0.918162168935192,1.68089091592357,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12130,Empidonax flaviventris,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
TRFL,-4.977,0.565,-6.155,-4.953,-3.935,-4.905,0,2006,0.00689471570940674,1.75944778272181,-1.75255306701241,1.76634249843122,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-4.495,0.552,-5.651,-4.471,-3.479,-4.422,0,2007,0.0111646806151173,1.73672299272133,-1.72555831210621,1.74788767333644,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-4.469,0.547,-5.614,-4.444,-3.464,-4.395,0,2008,0.0114587688919225,1.72806105065858,-1.71660228176666,1.7395198195505,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-4.529,0.549,-5.679,-4.504,-3.519,-4.455,0,2009,0.0107914621409511,1.73152063118723,-1.72072916904628,1.74231209332818,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-5.218,0.566,-6.398,-5.194,-4.174,-5.146,0,2010,0.00541815460656547,1.76120811052174,-1.75578995591518,1.76662626512831,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-5.195,0.572,-6.388,-5.171,-4.138,-5.124,0,2011,0.00554421631499206,1.77180712442957,-1.76626290811458,1.77735134074457,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-4.734,0.548,-5.882,-4.709,-3.726,-4.66,0,2012,0.00879123567328119,1.72978997602785,-1.72099874035457,1.73858121170113,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-5.063,0.562,-6.237,-5.039,-4.027,-4.992,0,2013,0.00632655136085458,1.75417734897709,-1.74785079761624,1.76050390033795,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-5.098,0.558,-6.266,-5.074,-4.069,-5.026,0,2014,0.00610895226027286,1.74717465430745,-1.74106570204717,1.75328360656772,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-5.239,0.563,-6.416,-5.215,-4.2,-5.167,0,2015,0.00530555974371829,1.75593240370718,-1.75062684396346,1.7612379634509,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-5.319,0.575,-6.519,-5.295,-4.256,-5.247,0,2016,0.00489764892615724,1.77713052691404,-1.77223287798788,1.7820281758402,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-5.381,0.573,-6.575,-5.357,-4.323,-5.309,0,2017,0.00460321641120594,1.77357981775294,-1.76897660134173,1.77818303416415,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
TRFL,-4.561,0.546,-5.705,-4.536,-3.556,-4.487,0,2018,0.0104516021137696,1.72633385335051,-1.71588225123674,1.73678545546428,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,12150,Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
SOVI,-1.464,0.396,-2.272,-1.452,-0.722,-1.43,0,2006,0.231309185046326,1.48586931755139,-1.25456013250506,1.71717850259772,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.549,0.374,-2.308,-1.539,-0.846,-1.52,0,2007,0.21246032795994,1.45353715045685,-1.24107682249691,1.66599747841679,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-0.847,0.321,-1.485,-0.842,-0.239,-0.832,0,2008,0.428699102036577,1.37850558089375,-0.949806478857177,1.80720468293033,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-0.644,0.32,-1.28,-0.639,-0.037,-0.63,0,2009,0.525187467067436,1.37712776433596,-0.851940297268521,1.90231523140339,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.292,0.342,-1.976,-1.286,-0.643,-1.274,0,2010,0.274720791698295,1.4077602975141,-1.13303950581581,1.6824810892124,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.704,0.406,-2.534,-1.693,-0.941,-1.67,0,2011,0.181954249478039,1.50080255245802,-1.31884830297998,1.68275680193606,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.84,0.389,-2.633,-1.828,-1.113,-1.805,0,2012,0.158817426106921,1.47550455133305,-1.31668712522613,1.63432197743998,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.628,0.414,-2.474,-1.616,-0.849,-1.592,0,2013,0.196321825395682,1.51285712688439,-1.31653530148871,1.70917895228008,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.325,0.346,-2.017,-1.319,-0.668,-1.306,0,2014,0.265802959088927,1.41340261581768,-1.14759965672875,1.6792055749066,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.789,0.412,-2.634,-1.777,-1.018,-1.751,0,2015,0.167127213344626,1.50983443632874,-1.34270722298412,1.67696164967337,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.858,0.394,-2.663,-1.847,-1.121,-1.824,0,2016,0.155984287181661,1.48290054867475,-1.32691626149309,1.63888483585641,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.803,0.405,-2.631,-1.791,-1.043,-1.768,0,2017,0.164803734658631,1.49930250005677,-1.33449876539814,1.6641062347154,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
SOVI,-1.264,0.35,-1.968,-1.257,-0.605,-1.242,0,2018,0.282521676603364,1.41906754859326,-1.13654587198989,1.70158922519662,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,M,13390,Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
REVI,-1.185,0.329,-1.856,-1.178,-0.564,-1.166,0,2006,0.305746179498712,1.38957785558761,-1.0838316760889,1.69532403508632,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-1.025,0.328,-1.692,-1.018,-0.403,-1.007,0,2007,0.358796465405952,1.38818897228941,-1.02939250688346,1.74698543769536,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.903,0.308,-1.533,-0.897,-0.319,-0.887,0,2008,0.405351778496654,1.36070098893715,-0.955349210440496,1.7660527674338,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-1.011,0.316,-1.655,-1.005,-0.411,-0.995,0,2009,0.363854942640754,1.37163025562604,-1.00777531298529,1.7354851982668,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.559,0.296,-1.169,-0.551,-0.001,-0.541,0,2010,0.571780558612421,1.34447015683205,-0.772689598219632,1.91625071544447,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-1.317,0.329,-1.989,-1.309,-0.696,-1.297,0,2011,0.267937911183618,1.38957785558761,-1.12163994440399,1.65751576677123,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.818,0.3,-1.434,-0.811,-0.249,-0.801,0,2012,0.441313399265856,1.349858807576,-0.908545408310147,1.79117220684186,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.797,0.306,-1.425,-0.79,-0.217,-0.779,0,2013,0.450678975013409,1.35798230654789,-0.907303331534483,1.8086612815613,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.35,0.291,-0.954,-0.342,0.197,-0.331,0,2014,0.704688089718713,1.33776458395004,-0.633076494231322,2.04245267366875,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.722,0.301,-1.341,-0.715,-0.155,-0.704,0,2015,0.485779724303885,1.35120934153802,-0.86542961723413,1.8369890658419,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.443,0.299,-1.053,-0.437,0.127,-0.429,0,2016,0.642107207087795,1.34850962347291,-0.706402416385115,1.99061683056071,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.918,0.307,-1.549,-0.911,-0.338,-0.9,0,2017,0.39931687673639,1.35934096807198,-0.960024091335591,1.75865784480837,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
REVI,-0.267,0.29,-0.864,-0.261,0.285,-0.252,0,2018,0.765673071465374,1.33642748802547,-0.570754416560098,2.10210055949085,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,ML,41384,Vireo olivaceus,Red-eyed Vireo,Viréo aux yeux rouges
BLJA,-2.059,0.578,-3.223,-2.048,-0.955,-2.025,0,2006,0.127581487612948,1.78246992358524,-1.65488843597229,1.91005141119819,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-2.701,0.614,-3.955,-2.682,-1.553,-2.644,0,2007,0.0671383408185683,1.84780786747887,-1.7806695266603,1.91494620829744,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.313,0.515,-2.338,-1.31,-0.303,-1.304,0,2008,0.269011809192506,1.67363850179753,-1.40462669260502,1.94265031099004,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.878,0.546,-2.97,-1.871,-0.824,-1.856,0,2009,0.152895591352164,1.72633385335051,-1.57343826199835,1.87922944470267,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.205,0.498,-2.202,-1.203,-0.224,-1.197,0,2010,0.299691999513246,1.64542712340407,-1.34573512389083,1.94511912291732,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.924,0.55,-3.028,-1.916,-0.866,-1.9,0,2011,0.146021705575281,1.7332530178674,-1.58723131229211,1.87927472344268,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.115,0.496,-2.111,-1.112,-0.138,-1.107,0,2012,0.327915278899589,1.64213955781871,-1.31422427891912,1.97005483671829,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.323,0.52,-2.36,-1.319,-0.307,-1.311,0,2013,0.266335096967604,1.68202764969889,-1.41569255273128,1.94836274666649,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-0.643,0.485,-1.618,-0.642,0.321,-0.638,0,2014,0.52571291721579,1.62417500884423,-1.09846209162844,2.14988792606002,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.126,0.506,-2.136,-1.123,-0.132,-1.117,0,2015,0.32432797716313,1.65864333475031,-1.33431535758718,1.98297131191344,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.259,0.507,-2.274,-1.256,-0.266,-1.249,0,2016,0.283937822400571,1.66030280768323,-1.37636498528266,1.9442406300838,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-1.681,0.531,-2.743,-1.676,-0.651,-1.665,0,2017,0.186187695219304,1.70063209067655,-1.51444439545725,1.88681978589585,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BLJA,-2.123,0.552,-3.232,-2.115,-1.063,-2.096,0,2018,0.119672073228513,1.73672299272133,-1.61705091949281,1.85639506594984,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,I,13640,Cyanocitta cristata,Blue Jay,Geai bleu
BCCH,-0.55,0.267,-1.087,-0.546,-0.039,-0.537,0,2006,0.576949810380487,1.30604044633065,-0.729090635950168,1.88299025671114,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,0.778,0.171,0.448,0.776,1.121,0.771,0,2007,2.17711368100456,1.18649074902171,0.990622931982848,3.36360443002627,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,-0.186,0.212,-0.607,-0.184,0.227,-0.181,0,2008,0.830273594981933,1.2361478850785,-0.405874290096571,2.06642148006044,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,0.139,0.193,-0.238,0.139,0.518,0.138,0,2009,1.14912410000361,1.21288279351912,-0.0637586935155143,2.36200689352272,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,1.211,0.139,0.943,1.21,1.49,1.206,0,2010,3.35683981450295,1.14912410000361,2.20771571449935,4.50596391450656,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,-0.059,0.222,-0.497,-0.057,0.373,-0.055,0,2011,0.9427067691571,1.24857137786428,-0.305864608707184,2.19127814702138,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,0.417,0.158,0.111,0.416,0.729,0.415,0,2012,1.51740251293508,1.17116619470767,0.346236318227415,2.68856870764275,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,-0.135,0.219,-0.569,-0.133,0.291,-0.131,0,2013,0.873715911688034,1.24483127668753,-0.371115364999497,2.11854718837557,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,-0.177,0.18,-0.531,-0.176,0.177,-0.176,0,2014,0.837779784522994,1.19721736312181,-0.359437578598816,2.0349971476448,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,-0.272,0.212,-0.693,-0.27,0.14,-0.267,0,2015,0.761854261089838,1.2361478850785,-0.474293623988666,1.99800214616834,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,0.382,0.173,0.045,0.381,0.726,0.379,0,2016,1.46521208513296,1.18886610508403,0.276345980048928,2.65407819021699,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,-0.375,0.231,-0.836,-0.373,0.07,-0.367,0,2017,0.687289278790972,1.25985923944923,-0.572569960658259,1.9471485182402,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
BCCH,-0.3,0.194,-0.684,-0.299,0.079,-0.298,0,2018,0.740818220681718,1.21409628295623,-0.473278062274515,1.95491450363795,2006-2018,all years,Fall,NegBinomial,CMMN,MGBO,MGBO,I,14280,Poecile atricapillus,Black-capped Chickadee,Mésange à tête noire
HOWR,-2.079,0.466,-3.058,-2.056,-1.248,-2.015,0,2006,0.125055204896714,1.59360699934848,-1.46855179445177,1.7186622042452,2006-2018,all years,Fall,Poisson,CMMN,MGBO,MGBO,L,14780,Troglodytes aedon,House Wren,Troglodyte familier
